feature,mean,std
hog_50,0.124536,0.1065
hog_51,0.035623,0.061544
hog_52,0.097175,0.089776
hog_53,0.082599,0.081133
hog_54,0.171705,0.098244
hog_55,0.244062,0.117007
hog_56,0.183852,0.128771
hog_57,0.153659,0.103277
hog_58,0.058164,0.077943
hog_59,0.127106,0.108998
hog_60,0.043085,0.066656
hog_61,0.09662,0.092186
hog_62,0.093147,0.091928
hog_63,0.208538,0.108174
hog_64,0.27141,0.11418
hog_65,0.19146,0.135041
hog_66,0.163567,0.114474
hog_67,0.073341,0.093876
hog_68,0.145008,0.113774
hog_69,0.058824,0.077529
hog_70,0.12002,0.097322
hog_71,0.123017,0.097502
hog_72,0.254004,0.110327
hog_73,0.160018,0.100191
hog_74,0.076095,0.083189
hog_75,0.069055,0.071432
hog_76,0.028179,0.054037
hog_77,0.105497,0.106462
hog_78,0.033664,0.061822
hog_79,0.085501,0.089462
hog_80,0.088694,0.088182
hog_81,0.162866,0.103109
hog_82,0.164318,0.105251
hog_83,0.08097,0.091509
hog_84,0.076578,0.080239
hog_85,0.035171,0.06827
hog_86,0.124854,0.119352
hog_87,0.039876,0.066588
hog_88,0.095803,0.088739
hog_89,0.097811,0.092923
hog_90,0.170916,0.106286
hog_91,0.260147,0.117795
hog_92,0.129665,0.107217
hog_93,0.099224,0.090518
hog_94,0.045623,0.067429
hog_95,0.109943,0.113712
hog_96,0.054127,0.077753
hog_97,0.1228,0.106827
hog_98,0.163634,0.126358
hog_99,0.259882,0.117677
hog_100,0.243504,0.119678
hog_101,0.121703,0.11333
hog_102,0.098918,0.095352
hog_103,0.050089,0.082031
hog_104,0.125893,0.121076
hog_105,0.064522,0.085176
hog_106,0.144648,0.107746
hog_107,0.181841,0.124691
hog_108,0.266339,0.117182
hog_109,0.146618,0.090987
hog_110,0.071681,0.074476
hog_111,0.095893,0.084286
hog_112,0.039592,0.070142
hog_113,0.174507,0.122295
hog_114,0.044625,0.064288
hog_115,0.121985,0.10002
hog_116,0.098759,0.094715
hog_117,0.157353,0.093108
hog_118,0.164575,0.099217
hog_119,0.083233,0.080632
hog_120,0.116526,0.095437
hog_121,0.043709,0.071087
hog_122,0.177784,0.121069
hog_123,0.041507,0.060139
hog_124,0.117086,0.094071
hog_125,0.087554,0.085794
hog_126,0.167512,0.098986
hog_127,0.20148,0.106641
hog_128,0.100311,0.09457
hog_129,0.118134,0.091978
hog_130,0.055306,0.082015
hog_131,0.187568,0.123286
hog_132,0.072472,0.096767
hog_133,0.165289,0.120732
hog_134,0.158589,0.129667
hog_135,0.213917,0.108354
hog_136,0.196612,0.104541
hog_137,0.101797,0.098125
hog_138,0.125494,0.098015
hog_139,0.05408,0.080029
hog_140,0.186116,0.120768
hog_141,0.065743,0.082813
hog_142,0.159054,0.108464
hog_143,0.133676,0.109333
hog_144,0.208109,0.105303
hog_145,0.119449,0.096649
hog_146,0.123992,0.103519
hog_147,0.143855,0.105885
hog_148,0.092086,0.091264
hog_149,0.100208,0.098866
hog_150,0.04095,0.069112
hog_151,0.053643,0.072305
hog_152,0.047975,0.065718
hog_153,0.091201,0.086348
hog_154,0.166686,0.107266
hog_155,0.180415,0.110516
hog_156,0.193407,0.122968
hog_157,0.118402,0.117927
hog_158,0.123735,0.119181
hog_159,0.058665,0.089947
hog_160,0.072829,0.087611
hog_161,0.0709,0.081101
hog_162,0.126709,0.098541
hog_163,0.132454,0.109213
hog_164,0.152432,0.117333
hog_165,0.179526,0.11244
hog_166,0.145515,0.109384
hog_167,0.145342,0.106242
hog_168,0.060659,0.079082
hog_169,0.068137,0.084198
hog_170,0.056488,0.073384
hog_171,0.098328,0.095962
hog_172,0.174453,0.117904
hog_173,0.205898,0.119578
hog_174,0.229487,0.127419
hog_175,0.181127,0.133972
hog_176,0.180252,0.128958
hog_177,0.09957,0.109724
hog_178,0.099001,0.100637
hog_179,0.088153,0.093818
hog_180,0.137859,0.111494
hog_181,0.159392,0.104827
hog_182,0.160656,0.110134
hog_183,0.140132,0.104655
hog_184,0.082684,0.082092
hog_185,0.082056,0.089684
hog_186,0.05903,0.075554
hog_187,0.062036,0.073408
hog_188,0.072095,0.079309
hog_189,0.117376,0.093324
hog_190,0.199674,0.102418
hog_191,0.177477,0.106266
hog_192,0.142893,0.105719
hog_193,0.095994,0.094568
hog_194,0.092242,0.09311
hog_195,0.075636,0.083933
hog_196,0.082615,0.0852
hog_197,0.099221,0.087029
hog_198,0.165845,0.095766
hog_199,0.165277,0.10916
hog_200,0.182355,0.110086
hog_201,0.171713,0.109135
hog_202,0.12455,0.091342
hog_203,0.117331,0.092165
hog_204,0.088179,0.084371
hog_205,0.094488,0.088978
hog_206,0.102726,0.094323
hog_207,0.131633,0.100688
hog_208,0.201781,0.108826
hog_209,0.194083,0.112579
hog_210,0.175163,0.116413
hog_211,0.133081,0.102966
hog_212,0.130284,0.100464
hog_213,0.111616,0.091603
hog_214,0.119826,0.093269
hog_215,0.138505,0.099797
hog_216,0.181314,0.105305
hog_217,0.154132,0.093768
hog_218,0.105075,0.092932
hog_219,0.082723,0.082182
hog_220,0.065007,0.070642
hog_221,0.07792,0.082906
hog_222,0.077626,0.083254
hog_223,0.119436,0.101124
hog_224,0.154291,0.111564
hog_225,0.177965,0.09997
hog_226,0.140265,0.103567
hog_227,0.09532,0.095227
hog_228,0.080856,0.090115
hog_229,0.071426,0.082378
hog_230,0.086555,0.087489
hog_231,0.095079,0.093005
hog_232,0.142483,0.109274
hog_233,0.161339,0.108953
hog_234,0.168029,0.103187
hog_235,0.168678,0.107817
hog_236,0.135618,0.101407
hog_237,0.121386,0.093746
hog_238,0.104422,0.088197
hog_239,0.113762,0.090583
hog_240,0.115158,0.094417
hog_241,0.152207,0.109635
hog_242,0.16977,0.111738
hog_243,0.183178,0.105999
hog_244,0.155566,0.112573
hog_245,0.12711,0.108147
hog_246,0.119255,0.101117
hog_247,0.109806,0.093945
hog_248,0.130753,0.095358
hog_249,0.140781,0.099224
hog_250,0.180168,0.109321
hog_251,0.184693,0.109757
hog_252,0.179664,0.111303
hog_253,0.109114,0.098908
hog_254,0.060262,0.077784
hog_255,0.065772,0.084022
hog_256,0.060534,0.086986
hog_257,0.122326,0.12344
hog_258,0.117343,0.123134
hog_259,0.17496,0.125271
hog_260,0.156189,0.113776
hog_261,0.145039,0.105834
hog_262,0.1149,0.102528
hog_263,0.057301,0.078277
hog_264,0.061806,0.079037
hog_265,0.050123,0.076353
hog_266,0.109312,0.110203
hog_267,0.088184,0.094885
hog_268,0.145459,0.111952
hog_269,0.130035,0.103608
hog_270,0.143129,0.107142
hog_271,0.13094,0.116555
hog_272,0.084574,0.092697
hog_273,0.095031,0.098898
hog_274,0.090788,0.102143
hog_275,0.167226,0.12854
hog_276,0.159537,0.133523
hog_277,0.203145,0.129602
hog_278,0.179114,0.126097
hog_279,0.159791,0.123487
hog_280,0.132154,0.116944
hog_281,0.077163,0.094508
hog_282,0.079918,0.09083
hog_283,0.069351,0.08657
hog_284,0.142773,0.115681
hog_285,0.132351,0.116862
hog_286,0.178559,0.117382
hog_287,0.156759,0.119953
hog_288,0.160476,0.123354
hog_289,0.080889,0.0894
hog_290,0.084981,0.091373
hog_291,0.113856,0.099851
hog_292,0.116947,0.100934
hog_293,0.166516,0.113112
hog_294,0.09984,0.098491
hog_295,0.0971,0.101588
hog_296,0.06886,0.089193
hog_297,0.077396,0.091256
hog_298,0.109622,0.101054
hog_299,0.111196,0.097457
hog_300,0.148421,0.10791
hog_301,0.156275,0.1123
hog_302,0.211421,0.124188
hog_303,0.16339,0.133096
hog_304,0.156627,0.132741
hog_305,0.118777,0.118801
hog_306,0.109216,0.104673
hog_307,0.088143,0.095296
hog_308,0.081594,0.096596
hog_309,0.108574,0.103902
hog_310,0.104578,0.105973
hog_311,0.156539,0.117217
hog_312,0.099182,0.10386
hog_313,0.104578,0.100883
hog_314,0.078872,0.092752
hog_315,0.089793,0.09952
hog_316,0.109222,0.101192
hog_317,0.102427,0.106814
hog_318,0.133029,0.122719
hog_319,0.132193,0.118314
hog_320,0.197099,0.127967
hog_321,0.163047,0.128774
hog_322,0.173288,0.129369
hog_323,0.133525,0.113539
hog_324,0.119658,0.107259
hog_325,0.113279,0.096946
hog_326,0.101437,0.091484
hog_327,0.106124,0.094126
hog_328,0.102417,0.088391
hog_329,0.11805,0.093623
hog_330,0.119254,0.089305
hog_331,0.151141,0.108238
hog_332,0.153835,0.111846
hog_333,0.129693,0.102084
hog_334,0.158587,0.104466
hog_335,0.131008,0.095698
hog_336,0.126365,0.098315
hog_337,0.115952,0.092713
hog_338,0.127415,0.101713
hog_339,0.122887,0.097195
hog_340,0.150474,0.104992
hog_341,0.168024,0.109153
hog_342,0.169634,0.107614
hog_343,0.114773,0.096264
hog_344,0.094187,0.091502
hog_345,0.094378,0.094987
hog_346,0.093787,0.092054
hog_347,0.114687,0.097693
hog_348,0.109891,0.090447
hog_349,0.147089,0.105416
hog_350,0.158659,0.109406
hog_351,0.146144,0.108092
hog_352,0.163318,0.102539
hog_353,0.12595,0.09826
hog_354,0.114896,0.099609
hog_355,0.108889,0.10091
hog_356,0.122765,0.10564
hog_357,0.118393,0.096395
hog_358,0.145821,0.103971
hog_359,0.176608,0.106054
hog_360,0.187592,0.107786
hog_361,0.167553,0.101059
hog_362,0.16869,0.104118
hog_363,0.158021,0.103868
hog_364,0.126108,0.086311
hog_365,0.117484,0.088262
hog_366,0.102228,0.081568
hog_367,0.111441,0.089319
hog_368,0.113984,0.086241
hog_369,0.141207,0.09181
hog_370,0.149546,0.097404
hog_371,0.174026,0.105222
hog_372,0.175066,0.107739
hog_373,0.137545,0.092439
hog_374,0.134291,0.090333
hog_375,0.110392,0.086645
hog_376,0.110165,0.090263
hog_377,0.112129,0.089391
hog_378,0.130749,0.095066
hog_379,0.18119,0.098056
hog_380,0.176325,0.104161
hog_381,0.149255,0.099612
hog_382,0.115754,0.094085
hog_383,0.107745,0.087034
hog_384,0.09391,0.081265
hog_385,0.103566,0.090366
hog_386,0.114524,0.089056
hog_387,0.152918,0.094464
hog_388,0.166393,0.101542
hog_389,0.176515,0.10345
hog_390,0.164895,0.103572
hog_391,0.121834,0.091523
hog_392,0.118021,0.093279
hog_393,0.099481,0.090187
hog_394,0.102232,0.091054
hog_395,0.112084,0.094476
hog_396,0.139405,0.098727
hog_397,0.12597,0.102007
hog_398,0.127051,0.106764
hog_399,0.146109,0.117276
hog_400,0.140953,0.117651
hog_401,0.168658,0.115182
hog_402,0.124281,0.10311
hog_403,0.126518,0.102708
hog_404,0.110893,0.092256
hog_405,0.125498,0.09924
hog_406,0.125088,0.102698
hog_407,0.097215,0.096808
hog_408,0.11607,0.106039
hog_409,0.112416,0.10841
hog_410,0.151479,0.108271
hog_411,0.110233,0.093625
hog_412,0.121529,0.100592
hog_413,0.111735,0.098634
hog_414,0.13042,0.103773
hog_415,0.140462,0.103714
hog_416,0.138472,0.107052
hog_417,0.155908,0.118289
hog_418,0.128788,0.110977
hog_419,0.150431,0.111591
hog_420,0.109108,0.103819
hog_421,0.122814,0.107207
hog_422,0.11422,0.099938
hog_423,0.138214,0.105645
hog_424,0.143058,0.107548
hog_425,0.113757,0.10333
hog_426,0.127065,0.105957
hog_427,0.111853,0.103322
hog_428,0.142933,0.106889
hog_429,0.0993,0.0953
hog_430,0.124532,0.109629
hog_431,0.120214,0.104275
hog_432,0.145256,0.110109
hog_433,0.151885,0.106568
hog_434,0.128957,0.11144
hog_435,0.128251,0.105957
hog_436,0.067702,0.08271
hog_437,0.11258,0.107319
hog_438,0.061466,0.08497
hog_439,0.107065,0.11407
hog_440,0.089303,0.102349
hog_441,0.138059,0.106454
hog_442,0.169802,0.111181
hog_443,0.137597,0.111694
hog_444,0.135956,0.112301
hog_445,0.080586,0.093124
hog_446,0.146167,0.12157
hog_447,0.100436,0.116639
hog_448,0.156127,0.136141
hog_449,0.144085,0.130476
hog_450,0.169484,0.115175
hog_451,0.149868,0.107303
hog_452,0.128604,0.109537
hog_453,0.146021,0.112079
hog_454,0.082005,0.098375
hog_455,0.130831,0.107228
hog_456,0.05066,0.079845
hog_457,0.095487,0.10278
hog_458,0.082352,0.094001
hog_459,0.131365,0.103507
hog_460,0.170868,0.111248
hog_461,0.141061,0.114843
hog_462,0.145811,0.115263
hog_463,0.079308,0.101108
hog_464,0.147575,0.116872
hog_465,0.069775,0.101617
hog_466,0.123,0.120366
hog_467,0.113955,0.111528
hog_468,0.164237,0.111468
hog_469,0.139312,0.114189
hog_470,0.094603,0.101057
hog_471,0.091018,0.097112
hog_472,0.077405,0.096391
hog_473,0.108766,0.107872
hog_474,0.080559,0.087309
hog_475,0.134629,0.109552
hog_476,0.161488,0.129173
hog_477,0.173649,0.129367
hog_478,0.190333,0.123988
hog_479,0.118505,0.107566
hog_480,0.109565,0.100084
hog_481,0.092883,0.107004
hog_482,0.11922,0.112132
hog_483,0.094412,0.100404
hog_484,0.144916,0.119134
hog_485,0.177249,0.131724
hog_486,0.206882,0.12871
hog_487,0.133275,0.112452
hog_488,0.103242,0.110343
hog_489,0.100946,0.106708
hog_490,0.074185,0.100754
hog_491,0.101565,0.105062
hog_492,0.055453,0.078505
hog_493,0.098605,0.104455
hog_494,0.116415,0.11353
hog_495,0.14043,0.115961
hog_496,0.164558,0.115381
hog_497,0.115739,0.113095
hog_498,0.109021,0.108467
hog_499,0.083168,0.108263
hog_500,0.10934,0.107033
hog_501,0.066143,0.090371
hog_502,0.10824,0.110219
hog_503,0.134548,0.121216
hog_504,0.169641,0.121787
hog_505,0.208058,0.12299
hog_506,0.143718,0.121262
hog_507,0.106404,0.104327
hog_508,0.078102,0.094881
hog_509,0.097157,0.100448
hog_510,0.072567,0.082767
hog_511,0.109231,0.105406
hog_512,0.127783,0.108469
hog_513,0.19953,0.119601
hog_514,0.207521,0.120985
hog_515,0.155181,0.124539
hog_516,0.119361,0.10038
hog_517,0.087552,0.095552
hog_518,0.106357,0.103161
hog_519,0.077938,0.085761
hog_520,0.109595,0.106571
hog_521,0.133622,0.114997
hog_522,0.195124,0.115295
hog_523,0.175911,0.121352
hog_524,0.110165,0.105911
hog_525,0.085546,0.098157
hog_526,0.067301,0.094606
hog_527,0.095607,0.101641
hog_528,0.059834,0.081482
hog_529,0.093404,0.102022
hog_530,0.110914,0.107886
hog_531,0.171855,0.115387
hog_532,0.179941,0.117661
hog_533,0.116739,0.108141
hog_534,0.094436,0.099079
hog_535,0.07161,0.095477
hog_536,0.105447,0.104986
hog_537,0.067379,0.087111
hog_538,0.100891,0.10549
hog_539,0.126336,0.112165
hog_540,0.178283,0.117244
hog_541,0.176043,0.117211
hog_542,0.148394,0.126302
hog_543,0.136977,0.125451
hog_544,0.089474,0.104321
hog_545,0.109101,0.107078
hog_546,0.06918,0.088315
hog_547,0.103866,0.104525
hog_548,0.123029,0.109215
hog_549,0.167286,0.116317
hog_550,0.17191,0.115981
hog_551,0.14191,0.123327
hog_552,0.1293,0.12013
hog_553,0.080563,0.099901
hog_554,0.105689,0.10942
hog_555,0.069217,0.087205
hog_556,0.104634,0.10281
hog_557,0.121322,0.109792
hog_558,0.170579,0.116069
hog_559,0.165389,0.113686
hog_560,0.122996,0.115745
hog_561,0.110986,0.111151
hog_562,0.073198,0.099766
hog_563,0.108115,0.10706
hog_564,0.063774,0.090714
hog_565,0.103991,0.105057
hog_566,0.126513,0.116467
hog_567,0.167931,0.115442
hog_568,0.172655,0.115856
hog_569,0.117628,0.115501
hog_570,0.10199,0.1081
hog_571,0.067407,0.100033
hog_572,0.11149,0.10776
hog_573,0.065459,0.089348
hog_574,0.110756,0.109076
hog_575,0.130524,0.118212
hog_576,0.180324,0.117883
