feature,mean,std
hog_23,0.196456,0.100681
hog_24,0.033337,0.055054
hog_25,0.12822,0.084582
hog_26,0.089221,0.07939
hog_27,0.193882,0.081144
hog_28,0.227723,0.091551
hog_29,0.139423,0.099974
hog_30,0.182135,0.095995
hog_31,0.072966,0.105199
hog_32,0.221221,0.107145
hog_33,0.052174,0.075169
hog_34,0.151474,0.092163
hog_35,0.110545,0.094254
hog_36,0.218256,0.090569
hog_37,0.148681,0.088154
hog_38,0.090982,0.080158
hog_39,0.117582,0.08906
hog_40,0.041322,0.071324
hog_41,0.126107,0.098265
hog_42,0.037428,0.069123
hog_43,0.084567,0.079117
hog_44,0.061441,0.06783
hog_45,0.13948,0.090033
hog_46,0.171573,0.087556
hog_47,0.11644,0.094236
hog_48,0.129461,0.097286
hog_49,0.049138,0.06964
hog_50,0.139016,0.101843
hog_51,0.039885,0.064736
hog_52,0.099948,0.084918
hog_53,0.074854,0.074702
hog_54,0.155917,0.088267
hog_55,0.222604,0.105803
hog_56,0.167532,0.109059
hog_57,0.166364,0.096779
hog_58,0.066074,0.081602
hog_59,0.155765,0.101348
hog_60,0.059145,0.084497
hog_61,0.119115,0.092337
hog_62,0.104056,0.091056
hog_63,0.200279,0.107211
hog_64,0.254214,0.106215
hog_65,0.197933,0.118155
hog_66,0.186701,0.1089
hog_67,0.081624,0.098003
hog_68,0.170809,0.102135
hog_69,0.07019,0.082792
hog_70,0.141693,0.102443
hog_71,0.129777,0.104563
hog_72,0.230811,0.106165
hog_73,0.167683,0.085594
hog_74,0.098305,0.076054
hog_75,0.092819,0.075335
hog_76,0.039616,0.067572
hog_77,0.128699,0.104762
hog_78,0.031564,0.052368
hog_79,0.093473,0.078242
hog_80,0.080846,0.073566
hog_81,0.153556,0.083763
hog_82,0.184838,0.08985
hog_83,0.112354,0.095517
hog_84,0.099791,0.076622
hog_85,0.041205,0.064043
hog_86,0.143826,0.111795
hog_87,0.03697,0.056007
hog_88,0.10753,0.091823
hog_89,0.089793,0.077507
hog_90,0.166407,0.087912
hog_91,0.245852,0.099893
hog_92,0.162672,0.111912
hog_93,0.137007,0.092799
hog_94,0.064685,0.078085
hog_95,0.147099,0.107077
hog_96,0.063753,0.081805
hog_97,0.13654,0.117308
hog_98,0.143774,0.120464
hog_99,0.228329,0.107512
hog_100,0.24397,0.090727
hog_101,0.166865,0.11766
hog_102,0.137722,0.095181
hog_103,0.066054,0.080697
hog_104,0.14613,0.109493
hog_105,0.064232,0.07422
hog_106,0.143332,0.105681
hog_107,0.151916,0.110275
hog_108,0.235732,0.089789
hog_109,0.175682,0.091694
hog_110,0.093564,0.080284
hog_111,0.103073,0.083458
hog_112,0.043982,0.060311
hog_113,0.149896,0.106754
hog_114,0.039664,0.052001
hog_115,0.110562,0.090655
hog_116,0.096723,0.080712
hog_117,0.163925,0.084438
hog_118,0.197319,0.091312
hog_119,0.101078,0.09284
hog_120,0.111778,0.098511
hog_121,0.050578,0.072924
hog_122,0.158251,0.110876
hog_123,0.046088,0.060578
hog_124,0.120744,0.10079
hog_125,0.11793,0.100099
hog_126,0.192587,0.085134
hog_127,0.220286,0.102307
hog_128,0.13147,0.105082
hog_129,0.137331,0.101474
hog_130,0.063178,0.078231
hog_131,0.159454,0.114619
hog_132,0.060043,0.08499
hog_133,0.127317,0.106403
hog_134,0.121276,0.107744
hog_135,0.213561,0.104448
hog_136,0.228224,0.100654
hog_137,0.127615,0.107014
hog_138,0.141384,0.106191
hog_139,0.065993,0.084369
hog_140,0.164753,0.118883
hog_141,0.05559,0.072742
hog_142,0.13012,0.098663
hog_143,0.117771,0.087321
hog_144,0.225885,0.103201
hog_145,0.113864,0.093732
hog_146,0.080232,0.085705
hog_147,0.088168,0.078952
hog_148,0.048152,0.062665
hog_149,0.126694,0.108284
hog_150,0.06194,0.087407
hog_151,0.086719,0.080088
hog_152,0.067308,0.071853
hog_153,0.105219,0.090746
hog_154,0.155522,0.099943
hog_155,0.133466,0.098703
hog_156,0.145244,0.106474
hog_157,0.100261,0.10894
hog_158,0.175735,0.127622
hog_159,0.09243,0.104201
hog_160,0.12978,0.104311
hog_161,0.099286,0.087381
hog_162,0.13567,0.098477
hog_163,0.131725,0.102028
hog_164,0.099372,0.090677
hog_165,0.125723,0.098308
hog_166,0.080676,0.079368
hog_167,0.160832,0.10033
hog_168,0.088656,0.098891
hog_169,0.112457,0.090126
hog_170,0.086507,0.081389
hog_171,0.122139,0.099255
hog_172,0.19447,0.120629
hog_173,0.177265,0.132251
hog_174,0.199507,0.125765
hog_175,0.174075,0.126961
hog_176,0.228904,0.113958
hog_177,0.147332,0.116002
hog_178,0.170234,0.093495
hog_179,0.132428,0.090233
hog_180,0.16812,0.099967
hog_181,0.151286,0.096106
hog_182,0.140338,0.09769
hog_183,0.122139,0.091221
hog_184,0.078362,0.073122
hog_185,0.08063,0.071858
hog_186,0.064686,0.071671
hog_187,0.081605,0.080807
hog_188,0.088583,0.086023
hog_189,0.124853,0.089205
hog_190,0.180783,0.089346
hog_191,0.158642,0.092363
hog_192,0.139266,0.092868
hog_193,0.093849,0.083428
hog_194,0.10144,0.090066
hog_195,0.0824,0.077415
hog_196,0.103388,0.087085
hog_197,0.11495,0.089317
hog_198,0.162895,0.087903
hog_199,0.185987,0.109096
hog_200,0.176336,0.10642
hog_201,0.151771,0.095371
hog_202,0.105531,0.080275
hog_203,0.120739,0.082646
hog_204,0.106819,0.083926
hog_205,0.122222,0.089672
hog_206,0.121536,0.08863
hog_207,0.153794,0.099915
hog_208,0.213963,0.100769
hog_209,0.206475,0.10507
hog_210,0.176632,0.10561
hog_211,0.129907,0.090862
hog_212,0.138324,0.099312
hog_213,0.127483,0.088549
hog_214,0.154118,0.093938
hog_215,0.161051,0.09158
hog_216,0.201224,0.098439
hog_217,0.158147,0.085918
hog_218,0.129233,0.089704
hog_219,0.10286,0.084613
hog_220,0.073576,0.072383
hog_221,0.077825,0.080237
hog_222,0.079919,0.084968
hog_223,0.118417,0.09893
hog_224,0.135811,0.100343
hog_225,0.158606,0.087542
hog_226,0.161567,0.094822
hog_227,0.124809,0.096897
hog_228,0.09801,0.087949
hog_229,0.07962,0.079704
hog_230,0.089012,0.084937
hog_231,0.088284,0.083927
hog_232,0.119326,0.095887
hog_233,0.133575,0.091611
hog_234,0.157176,0.08708
hog_235,0.194296,0.097218
hog_236,0.172285,0.09098
hog_237,0.147111,0.088683
hog_238,0.115031,0.081716
hog_239,0.115972,0.083082
hog_240,0.121803,0.092525
hog_241,0.147792,0.105585
hog_242,0.163743,0.107676
hog_243,0.190166,0.101301
hog_244,0.185034,0.100441
hog_245,0.16557,0.10001
hog_246,0.143483,0.09465
hog_247,0.114739,0.081831
hog_248,0.132238,0.083133
hog_249,0.129867,0.086102
hog_250,0.162038,0.103118
hog_251,0.174152,0.096598
hog_252,0.186923,0.104286
hog_253,0.175511,0.109734
hog_254,0.113214,0.092677
hog_255,0.10432,0.097173
hog_256,0.068569,0.085844
hog_257,0.118691,0.116819
hog_258,0.087012,0.100681
hog_259,0.118331,0.106263
hog_260,0.11886,0.104545
hog_261,0.164805,0.097888
hog_262,0.169712,0.113387
hog_263,0.098507,0.094776
hog_264,0.085049,0.088598
hog_265,0.059077,0.092868
hog_266,0.100695,0.106808
hog_267,0.058706,0.077473
hog_268,0.0868,0.084446
hog_269,0.095403,0.095244
hog_270,0.167659,0.109466
hog_271,0.197348,0.111572
hog_272,0.153287,0.106328
hog_273,0.141133,0.112772
hog_274,0.096611,0.098571
hog_275,0.146058,0.120703
hog_276,0.12536,0.115003
hog_277,0.1565,0.115286
hog_278,0.15561,0.114836
hog_279,0.192022,0.110952
hog_280,0.188316,0.11395
hog_281,0.116676,0.103567
hog_282,0.105481,0.099719
hog_283,0.070271,0.095501
hog_284,0.116082,0.111446
hog_285,0.076281,0.084671
hog_286,0.106872,0.097167
hog_287,0.128972,0.111743
hog_288,0.196622,0.117123
hog_289,0.11391,0.098287
hog_290,0.075562,0.078805
hog_291,0.100498,0.085843
hog_292,0.0576,0.063664
hog_293,0.140028,0.094558
hog_294,0.080365,0.09251
hog_295,0.099435,0.084674
hog_296,0.07657,0.074367
hog_297,0.115353,0.094553
hog_298,0.156104,0.105837
hog_299,0.119112,0.090765
hog_300,0.151704,0.101942
hog_301,0.135912,0.11386
hog_302,0.220128,0.11402
hog_303,0.157903,0.132129
hog_304,0.192535,0.132943
hog_305,0.14921,0.118853
hog_306,0.164571,0.100596
hog_307,0.119052,0.095155
hog_308,0.077179,0.077166
hog_309,0.096908,0.088229
hog_310,0.060117,0.076344
hog_311,0.132902,0.10211
hog_312,0.069921,0.083242
hog_313,0.102983,0.089946
hog_314,0.0895,0.09161
hog_315,0.127392,0.101002
hog_316,0.159892,0.105464
hog_317,0.115882,0.103111
hog_318,0.137577,0.110201
hog_319,0.123629,0.115936
hog_320,0.203653,0.114271
hog_321,0.143821,0.119804
hog_322,0.173812,0.106584
hog_323,0.147418,0.104667
hog_324,0.173926,0.101647
hog_325,0.1431,0.106002
hog_326,0.118708,0.095821
hog_327,0.112866,0.089966
hog_328,0.100377,0.072507
hog_329,0.123238,0.085265
hog_330,0.112224,0.081176
hog_331,0.141773,0.094765
hog_332,0.146663,0.103127
hog_333,0.150356,0.109195
hog_334,0.185158,0.103673
hog_335,0.156513,0.094391
hog_336,0.139332,0.08797
hog_337,0.125091,0.085307
hog_338,0.130871,0.089943
hog_339,0.126907,0.090522
hog_340,0.158594,0.104725
hog_341,0.179909,0.103895
hog_342,0.196997,0.103214
hog_343,0.132468,0.092493
hog_344,0.112737,0.092685
hog_345,0.108844,0.095088
hog_346,0.098205,0.087776
hog_347,0.118482,0.092182
hog_348,0.101994,0.089574
hog_349,0.125591,0.091773
hog_350,0.126411,0.095096
hog_351,0.13912,0.097838
hog_352,0.160381,0.091073
hog_353,0.135495,0.092851
hog_354,0.12627,0.096325
hog_355,0.109562,0.084939
hog_356,0.124255,0.09238
hog_357,0.116152,0.093534
hog_358,0.145049,0.102982
hog_359,0.162446,0.098463
hog_360,0.170019,0.093607
hog_361,0.179204,0.097928
hog_362,0.173718,0.096281
hog_363,0.15373,0.098149
hog_364,0.125065,0.082878
hog_365,0.112899,0.080477
hog_366,0.105767,0.080868
hog_367,0.122143,0.095019
hog_368,0.126594,0.084164
hog_369,0.171211,0.103017
hog_370,0.169845,0.102853
hog_371,0.170514,0.09477
hog_372,0.159711,0.0961
hog_373,0.137558,0.090054
hog_374,0.123838,0.082067
hog_375,0.110897,0.08155
hog_376,0.115647,0.093013
hog_377,0.123321,0.092101
hog_378,0.151397,0.104182
hog_379,0.170038,0.090163
hog_380,0.164862,0.092639
hog_381,0.147715,0.096835
hog_382,0.112649,0.083954
hog_383,0.105907,0.087829
hog_384,0.098768,0.085344
hog_385,0.114481,0.096281
hog_386,0.126402,0.089631
hog_387,0.156584,0.091551
hog_388,0.164935,0.095588
hog_389,0.179156,0.093469
hog_390,0.157657,0.091189
hog_391,0.125561,0.08782
hog_392,0.112932,0.084534
hog_393,0.095006,0.079647
hog_394,0.103143,0.09604
hog_395,0.111504,0.090536
hog_396,0.139694,0.092138
hog_397,0.156325,0.108466
hog_398,0.13332,0.10439
hog_399,0.149094,0.115247
hog_400,0.146002,0.118193
hog_401,0.167245,0.108449
hog_402,0.108594,0.10098
hog_403,0.122516,0.100085
hog_404,0.124801,0.10685
hog_405,0.145542,0.105164
hog_406,0.13654,0.104328
hog_407,0.10744,0.101191
hog_408,0.124856,0.108324
hog_409,0.112145,0.112224
hog_410,0.132327,0.10077
hog_411,0.079769,0.087264
hog_412,0.115779,0.104328
hog_413,0.122221,0.114166
hog_414,0.141716,0.110493
hog_415,0.144801,0.103389
hog_416,0.133106,0.096692
hog_417,0.151777,0.105547
hog_418,0.142913,0.116979
hog_419,0.159444,0.113416
hog_420,0.105642,0.107275
hog_421,0.1115,0.096825
hog_422,0.10615,0.101214
hog_423,0.1314,0.098996
hog_424,0.12437,0.103778
hog_425,0.105682,0.095624
hog_426,0.12572,0.105208
hog_427,0.117581,0.118585
hog_428,0.141885,0.102765
hog_429,0.090079,0.100691
hog_430,0.116678,0.11153
hog_431,0.106209,0.103535
hog_432,0.129466,0.109235
hog_433,0.150149,0.093142
hog_434,0.100325,0.085509
hog_435,0.112389,0.085594
hog_436,0.067008,0.08491
hog_437,0.133345,0.099851
hog_438,0.050217,0.07182
hog_439,0.111931,0.092439
hog_440,0.097992,0.08855
hog_441,0.152289,0.093729
hog_442,0.177119,0.101894
hog_443,0.144262,0.103391
hog_444,0.165996,0.106422
hog_445,0.10971,0.116353
hog_446,0.163759,0.11068
hog_447,0.084504,0.097369
hog_448,0.138879,0.109636
hog_449,0.130653,0.109048
hog_450,0.176817,0.103403
hog_451,0.171692,0.101757
hog_452,0.134034,0.110269
hog_453,0.144051,0.102661
hog_454,0.069121,0.088748
hog_455,0.132213,0.095164
hog_456,0.045029,0.071697
hog_457,0.103526,0.0896
hog_458,0.102034,0.089622
hog_459,0.161526,0.095199
hog_460,0.185499,0.106721
hog_461,0.164416,0.114041
hog_462,0.187632,0.117556
hog_463,0.115454,0.114298
hog_464,0.162112,0.098539
hog_465,0.064649,0.093892
hog_466,0.114268,0.101194
hog_467,0.113843,0.100449
hog_468,0.167937,0.102371
hog_469,0.115421,0.106128
hog_470,0.102928,0.092813
hog_471,0.142109,0.10932
hog_472,0.127567,0.116333
hog_473,0.128421,0.09773
hog_474,0.087754,0.098069
hog_475,0.104759,0.104264
hog_476,0.103063,0.106603
hog_477,0.123863,0.111092
hog_478,0.143264,0.115861
hog_479,0.139635,0.110639
hog_480,0.18532,0.120498
hog_481,0.156761,0.121593
hog_482,0.149686,0.113863
hog_483,0.098196,0.108791
hog_484,0.11364,0.107534
hog_485,0.107299,0.108877
hog_486,0.141273,0.11923
hog_487,0.100256,0.11159
hog_488,0.111049,0.10742
hog_489,0.180926,0.127848
hog_490,0.1436,0.125757
hog_491,0.129142,0.103111
hog_492,0.072681,0.099684
hog_493,0.080193,0.097576
hog_494,0.06789,0.084025
hog_495,0.091413,0.105083
hog_496,0.117147,0.120466
hog_497,0.137037,0.121768
hog_498,0.196933,0.129459
hog_499,0.161093,0.128587
hog_500,0.143479,0.102999
hog_501,0.081375,0.107933
hog_502,0.08328,0.099639
hog_503,0.075272,0.094492
hog_504,0.099538,0.106587
hog_505,0.158064,0.122324
hog_506,0.163413,0.119844
hog_507,0.171721,0.120072
hog_508,0.154576,0.132377
hog_509,0.112872,0.102333
hog_510,0.065896,0.085468
hog_511,0.079642,0.090508
hog_512,0.09176,0.101535
hog_513,0.132494,0.115729
hog_514,0.164377,0.134452
hog_515,0.151496,0.118645
hog_516,0.175546,0.118111
hog_517,0.166402,0.133701
hog_518,0.120318,0.108782
hog_519,0.053882,0.06958
hog_520,0.075948,0.097561
hog_521,0.086101,0.101866
hog_522,0.131679,0.120847
hog_523,0.13045,0.1329
hog_524,0.145561,0.128159
hog_525,0.181507,0.129113
hog_526,0.140116,0.137236
hog_527,0.099592,0.096652
hog_528,0.046013,0.077395
hog_529,0.053359,0.084147
hog_530,0.051901,0.076596
hog_531,0.088758,0.102266
hog_532,0.138828,0.137122
hog_533,0.134969,0.127433
hog_534,0.172697,0.128514
hog_535,0.14634,0.141675
hog_536,0.10091,0.101848
hog_537,0.035964,0.062311
hog_538,0.054164,0.088584
hog_539,0.061903,0.086996
hog_540,0.109757,0.122142
hog_541,0.14031,0.127053
hog_542,0.102895,0.0979
hog_543,0.140477,0.120578
hog_544,0.13192,0.143608
hog_545,0.116302,0.119427
hog_546,0.060692,0.093307
hog_547,0.081802,0.105567
hog_548,0.078212,0.09107
hog_549,0.13145,0.122572
hog_550,0.146159,0.126317
hog_551,0.094054,0.099108
hog_552,0.125123,0.118118
hog_553,0.117213,0.139417
hog_554,0.11621,0.117175
hog_555,0.080854,0.123025
hog_556,0.105566,0.124611
hog_557,0.07832,0.090161
hog_558,0.143507,0.124583
hog_559,0.152479,0.130218
hog_560,0.107454,0.114002
hog_561,0.143278,0.132659
hog_562,0.118801,0.144686
hog_563,0.108914,0.113662
hog_564,0.041997,0.067156
hog_565,0.086972,0.114273
hog_566,0.095335,0.107563
hog_567,0.152708,0.13602
hog_568,0.158386,0.130896
hog_569,0.101489,0.110533
hog_570,0.131408,0.129
hog_571,0.104277,0.134216
hog_572,0.11014,0.110963
hog_573,0.066578,0.11495
hog_574,0.105208,0.132784
hog_575,0.101759,0.113231
hog_576,0.164068,0.135659
