feature,mean,std
hog_359,0.169652,0.093734
hog_360,0.178627,0.095446
hog_361,0.152239,0.088275
hog_362,0.14737,0.097992
hog_363,0.143576,0.102489
hog_364,0.126818,0.091316
hog_365,0.128799,0.088296
hog_366,0.114544,0.080476
hog_367,0.121503,0.085079
hog_368,0.129589,0.087045
hog_369,0.149497,0.08901
hog_370,0.145833,0.093771
hog_371,0.14966,0.096789
hog_372,0.154095,0.098797
hog_373,0.146587,0.091714
hog_374,0.157359,0.09174
hog_375,0.137404,0.088971
hog_376,0.132999,0.090406
hog_377,0.131555,0.090977
hog_378,0.137618,0.090862
hog_379,0.16229,0.095893
hog_380,0.152821,0.099084
hog_381,0.140437,0.100207
hog_382,0.112051,0.088769
hog_383,0.116453,0.087928
hog_384,0.107057,0.083083
hog_385,0.115736,0.084204
hog_386,0.12874,0.088855
hog_387,0.155464,0.089798
hog_388,0.155419,0.093717
hog_389,0.154885,0.096222
hog_390,0.15154,0.095326
hog_391,0.130432,0.089298
hog_392,0.143159,0.092841
hog_393,0.128739,0.096213
hog_394,0.129401,0.093209
hog_395,0.128644,0.09092
hog_396,0.147946,0.094053
hog_397,0.123465,0.099064
hog_398,0.113902,0.099683
hog_399,0.125441,0.10186
hog_400,0.129907,0.10878
hog_401,0.177432,0.115054
hog_402,0.145006,0.103671
hog_403,0.145286,0.099415
hog_404,0.127261,0.094147
hog_405,0.12661,0.097015
hog_406,0.121497,0.098148
hog_407,0.099051,0.094563
hog_408,0.10858,0.098132
hog_409,0.098082,0.093003
hog_410,0.149454,0.102831
hog_411,0.121277,0.097137
hog_412,0.13707,0.095925
hog_413,0.121484,0.094437
hog_414,0.129609,0.096731
hog_415,0.144809,0.100388
hog_416,0.125456,0.096921
hog_417,0.140953,0.103443
hog_418,0.125335,0.105269
hog_419,0.172661,0.114216
hog_420,0.137739,0.104871
hog_421,0.143274,0.100937
hog_422,0.133173,0.099521
hog_423,0.143169,0.100854
hog_424,0.149041,0.104626
hog_425,0.108291,0.096824
hog_426,0.112943,0.095805
hog_427,0.097419,0.089401
hog_428,0.14879,0.101262
hog_429,0.118032,0.099166
hog_430,0.14332,0.102215
hog_431,0.132897,0.101228
hog_432,0.154619,0.102731
hog_433,0.164651,0.107473
hog_434,0.162072,0.117113
hog_435,0.15068,0.107753
hog_436,0.089517,0.094978
hog_437,0.096894,0.100694
hog_438,0.058482,0.085187
hog_439,0.091476,0.110421
hog_440,0.091279,0.1071
hog_441,0.128723,0.109119
hog_442,0.192794,0.108207
hog_443,0.16727,0.112153
hog_444,0.139663,0.106429
hog_445,0.086217,0.093307
hog_446,0.113094,0.110946
hog_447,0.081294,0.102476
hog_448,0.118813,0.119654
hog_449,0.130068,0.120824
hog_450,0.165603,0.115795
hog_451,0.145998,0.104407
hog_452,0.156374,0.115283
hog_453,0.163466,0.113165
hog_454,0.102948,0.106241
hog_455,0.120912,0.106323
hog_456,0.050458,0.082065
hog_457,0.081218,0.102626
hog_458,0.078435,0.098945
hog_459,0.116038,0.10622
hog_460,0.185228,0.109801
hog_461,0.169097,0.114313
hog_462,0.156995,0.110637
hog_463,0.088595,0.097103
hog_464,0.125874,0.107096
hog_465,0.06102,0.090831
hog_466,0.096747,0.106921
hog_467,0.108696,0.113334
hog_468,0.154578,0.11544
hog_469,0.180231,0.11397
hog_470,0.12531,0.105592
hog_471,0.096869,0.094996
hog_472,0.065209,0.0777
hog_473,0.100813,0.099197
hog_474,0.077401,0.086221
hog_475,0.11578,0.097414
hog_476,0.14524,0.11153
hog_477,0.187195,0.114518
hog_478,0.205444,0.110261
hog_479,0.135657,0.102807
hog_480,0.107763,0.0985
hog_481,0.077061,0.089541
hog_482,0.112866,0.107648
hog_483,0.089541,0.100702
hog_484,0.138105,0.113243
hog_485,0.164261,0.112104
hog_486,0.211894,0.110149
hog_487,0.180868,0.11303
hog_488,0.119877,0.108699
hog_489,0.085936,0.095592
hog_490,0.052681,0.077167
hog_491,0.087514,0.093309
hog_492,0.05503,0.077975
hog_493,0.092004,0.09444
hog_494,0.127393,0.112555
hog_495,0.180608,0.111837
hog_496,0.200246,0.10803
hog_497,0.121182,0.105346
hog_498,0.086212,0.098188
hog_499,0.058094,0.083632
hog_500,0.096675,0.099562
hog_501,0.068305,0.093669
hog_502,0.115473,0.108044
hog_503,0.153394,0.114773
hog_504,0.208994,0.106995
hog_505,0.185263,0.110915
hog_506,0.127932,0.107016
hog_507,0.102704,0.097868
hog_508,0.074691,0.087339
hog_509,0.102423,0.098277
hog_510,0.087089,0.086252
hog_511,0.127506,0.095802
hog_512,0.156316,0.105104
hog_513,0.194641,0.109285
hog_514,0.191232,0.113779
hog_515,0.133963,0.107596
hog_516,0.110266,0.099535
hog_517,0.079734,0.085403
hog_518,0.114069,0.101945
hog_519,0.100256,0.095825
hog_520,0.142928,0.105001
hog_521,0.167038,0.10905
hog_522,0.200579,0.111076
hog_523,0.163782,0.113247
hog_524,0.102994,0.104888
hog_525,0.078422,0.09076
hog_526,0.053463,0.075686
hog_527,0.092633,0.096776
hog_528,0.07057,0.083411
hog_529,0.120503,0.098046
hog_530,0.156307,0.108584
hog_531,0.183618,0.107834
hog_532,0.165645,0.112483
hog_533,0.107224,0.106463
hog_534,0.080628,0.091052
hog_535,0.056346,0.075633
hog_536,0.101521,0.099764
hog_537,0.081946,0.091336
hog_538,0.134058,0.108908
hog_539,0.168918,0.113517
hog_540,0.192981,0.108827
hog_541,0.171881,0.114868
hog_542,0.120695,0.107499
hog_543,0.106231,0.104588
hog_544,0.077305,0.093914
hog_545,0.108059,0.106759
hog_546,0.083437,0.095784
hog_547,0.117469,0.101554
hog_548,0.141847,0.106811
hog_549,0.189177,0.114798
hog_550,0.177766,0.114123
hog_551,0.112152,0.101461
hog_552,0.097433,0.100127
hog_553,0.07153,0.091712
hog_554,0.108703,0.107023
hog_555,0.090347,0.101625
hog_556,0.126133,0.103651
hog_557,0.15087,0.111712
hog_558,0.195235,0.112225
hog_559,0.164141,0.115074
hog_560,0.108155,0.104499
hog_561,0.088323,0.099554
hog_562,0.062417,0.090022
hog_563,0.10929,0.109634
hog_564,0.074692,0.098177
hog_565,0.113673,0.104756
hog_566,0.142188,0.114527
hog_567,0.182025,0.113554
hog_568,0.175081,0.115039
hog_569,0.111846,0.108962
hog_570,0.088121,0.097705
hog_571,0.067093,0.093034
hog_572,0.121473,0.109902
hog_573,0.085923,0.103598
hog_574,0.126407,0.109071
hog_575,0.15074,0.117231
hog_576,0.190415,0.114619
