feature,mean,std
hog_15,0.063405,0.085137
hog_16,0.093157,0.089266
hog_17,0.088675,0.089768
hog_18,0.153627,0.093612
hog_19,0.155285,0.107036
hog_20,0.13392,0.105965
hog_21,0.15334,0.101789
hog_22,0.102581,0.09203
hog_23,0.166717,0.107001
hog_24,0.077549,0.081837
hog_25,0.105255,0.09158
hog_26,0.09087,0.089063
hog_27,0.137728,0.098239
hog_28,0.207511,0.107119
hog_29,0.186137,0.114
hog_30,0.190678,0.114471
hog_31,0.133653,0.11674
hog_32,0.196185,0.117814
hog_33,0.105651,0.102574
hog_34,0.132525,0.098999
hog_35,0.1246,0.097232
hog_36,0.187699,0.100709
hog_37,0.158461,0.094511
hog_38,0.1106,0.086898
hog_39,0.095277,0.082946
hog_40,0.053689,0.063147
hog_41,0.083722,0.081392
hog_42,0.049616,0.064917
hog_43,0.076927,0.082332
hog_44,0.090511,0.086945
hog_45,0.148471,0.095061
hog_46,0.185794,0.095009
hog_47,0.13061,0.095926
hog_48,0.112137,0.096353
hog_49,0.065526,0.074796
hog_50,0.097166,0.090226
hog_51,0.063141,0.074614
hog_52,0.092541,0.081895
hog_53,0.107522,0.089428
hog_54,0.173139,0.092292
hog_55,0.216209,0.109634
hog_56,0.169228,0.103682
hog_57,0.140176,0.096812
hog_58,0.093601,0.080632
hog_59,0.122301,0.095086
hog_60,0.088309,0.086881
hog_61,0.117705,0.094886
hog_62,0.13569,0.098848
hog_63,0.204012,0.107292
hog_64,0.233838,0.102996
hog_65,0.186907,0.110165
hog_66,0.161877,0.109923
hog_67,0.11299,0.097233
hog_68,0.136473,0.10163
hog_69,0.109104,0.094499
hog_70,0.142603,0.095647
hog_71,0.164897,0.100286
hog_72,0.230597,0.099818
hog_73,0.158799,0.093349
hog_74,0.100208,0.082136
hog_75,0.082473,0.07484
hog_76,0.05378,0.06107
hog_77,0.097842,0.08583
hog_78,0.070592,0.081338
hog_79,0.104323,0.092546
hog_80,0.114906,0.090913
hog_81,0.158474,0.093952
hog_82,0.156892,0.098396
hog_83,0.099794,0.088844
hog_84,0.085755,0.079768
hog_85,0.060402,0.06804
hog_86,0.10828,0.091244
hog_87,0.075627,0.083563
hog_88,0.113024,0.092058
hog_89,0.115809,0.089748
hog_90,0.157181,0.097137
hog_91,0.225149,0.103019
hog_92,0.15565,0.096307
hog_93,0.126944,0.091995
hog_94,0.093684,0.080736
hog_95,0.12672,0.09384
hog_96,0.111227,0.09558
hog_97,0.150222,0.108448
hog_98,0.173825,0.108442
hog_99,0.224376,0.107277
hog_100,0.211652,0.107227
hog_101,0.146052,0.097913
hog_102,0.122456,0.091932
hog_103,0.094549,0.082919
hog_104,0.136566,0.096064
hog_105,0.120526,0.09545
hog_106,0.168008,0.101739
hog_107,0.182686,0.102336
hog_108,0.221453,0.106932
hog_109,0.130399,0.087226
hog_110,0.097674,0.087343
hog_111,0.113284,0.092254
hog_112,0.077698,0.085028
hog_113,0.173181,0.114056
hog_114,0.092313,0.101073
hog_115,0.121015,0.096955
hog_116,0.099607,0.08646
hog_117,0.132773,0.09213
hog_118,0.121777,0.089783
hog_119,0.097158,0.091443
hog_120,0.121396,0.099482
hog_121,0.081517,0.089396
hog_122,0.169373,0.109876
hog_123,0.078221,0.088997
hog_124,0.106556,0.094027
hog_125,0.083982,0.084562
hog_126,0.121415,0.09525
hog_127,0.170815,0.108443
hog_128,0.123,0.094232
hog_129,0.141043,0.093909
hog_130,0.111744,0.096904
hog_131,0.202702,0.11178
hog_132,0.140504,0.116734
hog_133,0.168076,0.111687
hog_134,0.15086,0.113729
hog_135,0.177668,0.115231
hog_136,0.147765,0.106358
hog_137,0.108837,0.092891
hog_138,0.137338,0.101771
hog_139,0.098481,0.092912
hog_140,0.197116,0.105538
hog_141,0.119071,0.102649
hog_142,0.149285,0.102874
hog_143,0.129447,0.108271
hog_144,0.156548,0.113276
hog_145,0.110781,0.089214
hog_146,0.103938,0.089342
hog_147,0.11378,0.093044
hog_148,0.095279,0.085077
hog_149,0.129871,0.102748
hog_150,0.089181,0.086084
hog_151,0.103066,0.097223
hog_152,0.094639,0.08985
hog_153,0.108791,0.089128
hog_154,0.146608,0.093545
hog_155,0.142293,0.095225
hog_156,0.146357,0.100382
hog_157,0.128485,0.099498
hog_158,0.170131,0.120456
hog_159,0.127051,0.11054
hog_160,0.135572,0.105532
hog_161,0.122024,0.095258
hog_162,0.140816,0.091812
hog_163,0.125188,0.097557
hog_164,0.11206,0.09459
hog_165,0.124711,0.099579
hog_166,0.104357,0.089119
hog_167,0.144001,0.10527
hog_168,0.106816,0.090644
hog_169,0.124682,0.103113
hog_170,0.118556,0.100955
hog_171,0.126235,0.096258
hog_172,0.160252,0.10029
hog_173,0.153375,0.105641
hog_174,0.158081,0.113184
hog_175,0.147189,0.114361
hog_176,0.183923,0.119482
hog_177,0.149203,0.10885
hog_178,0.162661,0.106377
hog_179,0.150614,0.101237
hog_180,0.160619,0.098183
hog_181,0.150472,0.089484
hog_182,0.132722,0.088162
hog_183,0.118436,0.08556
hog_184,0.100824,0.075881
hog_185,0.116552,0.090899
hog_186,0.102352,0.084194
hog_187,0.116666,0.090588
hog_188,0.127117,0.086784
hog_189,0.147147,0.089453
hog_190,0.166597,0.088819
hog_191,0.149468,0.089537
hog_192,0.132251,0.089522
hog_193,0.114791,0.086306
hog_194,0.129956,0.092144
hog_195,0.119408,0.088654
hog_196,0.130652,0.08936
hog_197,0.145183,0.088991
hog_198,0.163854,0.088542
hog_199,0.161979,0.092067
hog_200,0.145604,0.088932
hog_201,0.132841,0.090018
hog_202,0.112518,0.08061
hog_203,0.130631,0.093673
hog_204,0.11837,0.087745
hog_205,0.138539,0.091661
hog_206,0.143998,0.09089
hog_207,0.163362,0.092013
hog_208,0.181146,0.090749
hog_209,0.162333,0.090552
hog_210,0.140593,0.090316
hog_211,0.126227,0.090168
hog_212,0.143384,0.097201
hog_213,0.137085,0.093168
hog_214,0.15246,0.090957
hog_215,0.163329,0.089055
hog_216,0.183679,0.089626
hog_217,0.15256,0.087201
hog_218,0.129736,0.086643
hog_219,0.11239,0.080268
hog_220,0.098301,0.072693
hog_221,0.115313,0.085911
hog_222,0.10893,0.080643
hog_223,0.133303,0.093571
hog_224,0.142926,0.088058
hog_225,0.1588,0.086459
hog_226,0.158713,0.088335
hog_227,0.134144,0.088808
hog_228,0.122863,0.085995
hog_229,0.109176,0.077242
hog_230,0.132839,0.093162
hog_231,0.128594,0.091076
hog_232,0.145224,0.092014
hog_233,0.149087,0.087886
hog_234,0.165109,0.087993
hog_235,0.16683,0.087153
hog_236,0.146127,0.088393
hog_237,0.130322,0.085574
hog_238,0.11393,0.080177
hog_239,0.129522,0.08816
hog_240,0.123746,0.087752
hog_241,0.14683,0.097916
hog_242,0.155677,0.088608
hog_243,0.167114,0.086026
hog_244,0.170259,0.08806
hog_245,0.149604,0.090816
hog_246,0.140863,0.089132
hog_247,0.126207,0.082132
hog_248,0.148004,0.091579
hog_249,0.144759,0.091271
hog_250,0.157047,0.093765
hog_251,0.161906,0.08837
hog_252,0.172156,0.087787
hog_253,0.132637,0.094144
hog_254,0.120161,0.09129
hog_255,0.126089,0.097365
hog_256,0.11152,0.100907
hog_257,0.160731,0.11891
hog_258,0.131978,0.111573
hog_259,0.140104,0.102856
hog_260,0.129147,0.093471
hog_261,0.137387,0.094189
hog_262,0.124869,0.094776
hog_263,0.105321,0.091549
hog_264,0.113661,0.096138
hog_265,0.088172,0.088745
hog_266,0.136989,0.10563
hog_267,0.094365,0.093395
hog_268,0.11087,0.094107
hog_269,0.103935,0.096461
hog_270,0.125133,0.093508
hog_271,0.150675,0.095445
hog_272,0.140733,0.093649
hog_273,0.147834,0.101666
hog_274,0.134976,0.101511
hog_275,0.180224,0.118804
hog_276,0.150955,0.120847
hog_277,0.15168,0.115079
hog_278,0.14463,0.1056
hog_279,0.154078,0.097536
hog_280,0.145148,0.095563
hog_281,0.123252,0.097609
hog_282,0.128489,0.101646
hog_283,0.10372,0.090915
hog_284,0.148907,0.102741
hog_285,0.115921,0.103778
hog_286,0.132644,0.108217
hog_287,0.123569,0.104717
hog_288,0.14749,0.099128
hog_289,0.113422,0.096624
hog_290,0.098801,0.095675
hog_291,0.104522,0.099693
hog_292,0.090864,0.096088
hog_293,0.111932,0.105371
hog_294,0.09251,0.093925
hog_295,0.121128,0.1105
hog_296,0.120992,0.111514
hog_297,0.122396,0.103465
hog_298,0.151114,0.101931
hog_299,0.125534,0.09905
hog_300,0.123179,0.101631
hog_301,0.119071,0.109906
hog_302,0.152524,0.127958
hog_303,0.135248,0.118819
hog_304,0.155732,0.119233
hog_305,0.158974,0.115359
hog_306,0.160876,0.10787
hog_307,0.124911,0.104804
hog_308,0.103946,0.10157
hog_309,0.101783,0.100631
hog_310,0.086058,0.097946
hog_311,0.10674,0.107449
hog_312,0.087768,0.094246
hog_313,0.116711,0.106223
hog_314,0.12418,0.111701
hog_315,0.129511,0.105503
hog_316,0.155708,0.108012
hog_317,0.127878,0.101991
hog_318,0.120271,0.103739
hog_319,0.110727,0.109683
hog_320,0.142568,0.129549
hog_321,0.128136,0.118506
hog_322,0.153757,0.116208
hog_323,0.158647,0.115125
hog_324,0.165117,0.107816
hog_325,0.158032,0.092888
hog_326,0.127789,0.089678
hog_327,0.104996,0.08204
hog_328,0.092744,0.074848
hog_329,0.110424,0.0901
hog_330,0.109284,0.088922
hog_331,0.131393,0.095994
hog_332,0.144628,0.094557
hog_333,0.163067,0.095969
hog_334,0.179346,0.094027
hog_335,0.149703,0.093457
hog_336,0.123816,0.087223
hog_337,0.106334,0.08069
hog_338,0.121286,0.090485
hog_339,0.119067,0.089506
hog_340,0.141835,0.099671
hog_341,0.158238,0.095754
hog_342,0.181865,0.092482
hog_343,0.166607,0.099189
hog_344,0.136661,0.095524
hog_345,0.109403,0.08663
hog_346,0.090905,0.080624
hog_347,0.107453,0.093888
hog_348,0.103416,0.087506
hog_349,0.128858,0.097104
hog_350,0.142562,0.095494
hog_351,0.169277,0.099423
hog_352,0.191244,0.095552
hog_353,0.155962,0.096388
hog_354,0.123458,0.089422
hog_355,0.10325,0.086936
hog_356,0.118698,0.09442
hog_357,0.117876,0.094304
hog_358,0.145896,0.10039
hog_359,0.16118,0.096985
hog_360,0.192791,0.090533
hog_361,0.171621,0.095846
hog_362,0.137904,0.09367
hog_363,0.113751,0.091727
hog_364,0.093975,0.07694
hog_365,0.105873,0.088586
hog_366,0.102301,0.085734
hog_367,0.12502,0.094284
hog_368,0.138702,0.09377
hog_369,0.171909,0.094972
hog_370,0.178304,0.097001
hog_371,0.142013,0.094863
hog_372,0.124244,0.097174
hog_373,0.106041,0.086211
hog_374,0.11498,0.091937
hog_375,0.112142,0.090431
hog_376,0.126748,0.094355
hog_377,0.144036,0.095884
hog_378,0.178393,0.096427
hog_379,0.186278,0.09701
hog_380,0.146788,0.095873
hog_381,0.120653,0.098174
hog_382,0.096069,0.08055
hog_383,0.103881,0.089975
hog_384,0.099809,0.086483
hog_385,0.124666,0.09842
hog_386,0.140484,0.095506
hog_387,0.181719,0.095711
hog_388,0.184496,0.095274
hog_389,0.149251,0.098079
hog_390,0.12945,0.100759
hog_391,0.106053,0.087897
hog_392,0.111869,0.094263
hog_393,0.10925,0.094003
hog_394,0.130381,0.10061
hog_395,0.151302,0.101016
hog_396,0.18436,0.097971
hog_397,0.148492,0.104378
hog_398,0.143163,0.111551
hog_399,0.137048,0.115717
hog_400,0.114891,0.108021
hog_401,0.145005,0.122968
hog_402,0.123357,0.111816
hog_403,0.120573,0.099109
hog_404,0.124449,0.099614
hog_405,0.14609,0.102357
hog_406,0.135116,0.100392
hog_407,0.123085,0.108912
hog_408,0.119541,0.110762
hog_409,0.090856,0.088182
hog_410,0.125657,0.103459
hog_411,0.102179,0.101426
hog_412,0.11046,0.097052
hog_413,0.112344,0.101188
hog_414,0.134885,0.099058
hog_415,0.153574,0.10684
hog_416,0.143447,0.110335
hog_417,0.135449,0.114905
hog_418,0.109146,0.106413
hog_419,0.138142,0.126993
hog_420,0.120871,0.117489
hog_421,0.129005,0.112742
hog_422,0.132949,0.109774
hog_423,0.149589,0.106152
hog_424,0.14467,0.105252
hog_425,0.126205,0.10713
hog_426,0.112397,0.100675
hog_427,0.085794,0.088792
hog_428,0.122683,0.111734
hog_429,0.106316,0.107763
hog_430,0.121893,0.114248
hog_431,0.11912,0.1099
hog_432,0.138873,0.103279
hog_433,0.184274,0.115963
hog_434,0.149577,0.112686
hog_435,0.109236,0.108468
hog_436,0.064879,0.08739
hog_437,0.067024,0.092528
hog_438,0.051429,0.081781
hog_439,0.07658,0.101201
hog_440,0.098451,0.104588
hog_441,0.164026,0.119259
hog_442,0.207195,0.114078
hog_443,0.167524,0.117837
hog_444,0.134178,0.121604
hog_445,0.082175,0.097688
hog_446,0.090608,0.111748
hog_447,0.076794,0.104973
hog_448,0.103026,0.117593
hog_449,0.125433,0.116647
hog_450,0.187164,0.121685
hog_451,0.191176,0.116621
hog_452,0.17253,0.118972
hog_453,0.127877,0.119517
hog_454,0.069565,0.092921
hog_455,0.074014,0.090938
hog_456,0.041406,0.07507
hog_457,0.0569,0.08481
hog_458,0.07706,0.090476
hog_459,0.155183,0.11377
hog_460,0.20688,0.115601
hog_461,0.179498,0.121651
hog_462,0.140381,0.128937
hog_463,0.082623,0.101707
hog_464,0.091622,0.102519
hog_465,0.054521,0.091195
hog_466,0.073788,0.103061
hog_467,0.097825,0.107199
hog_468,0.173819,0.123573
hog_469,0.184336,0.131424
hog_470,0.143502,0.122188
hog_471,0.110341,0.120425
hog_472,0.060108,0.077677
hog_473,0.066051,0.087007
hog_474,0.062206,0.084748
hog_475,0.093647,0.107902
hog_476,0.121958,0.124543
hog_477,0.176342,0.130525
hog_478,0.212337,0.125142
hog_479,0.161213,0.123756
hog_480,0.119114,0.12071
hog_481,0.066986,0.08372
hog_482,0.071456,0.092514
hog_483,0.071334,0.09655
hog_484,0.105695,0.11992
hog_485,0.139559,0.132401
hog_486,0.201056,0.128014
hog_487,0.177423,0.128624
hog_488,0.137997,0.122642
hog_489,0.108527,0.1264
hog_490,0.063336,0.094877
hog_491,0.059767,0.082238
hog_492,0.043375,0.076482
hog_493,0.063196,0.08942
hog_494,0.089062,0.101118
hog_495,0.16069,0.127493
hog_496,0.1987,0.127088
hog_497,0.149014,0.124115
hog_498,0.110106,0.124466
hog_499,0.065405,0.097318
hog_500,0.062239,0.084701
hog_501,0.048832,0.084261
hog_502,0.07522,0.107104
hog_503,0.110204,0.12146
hog_504,0.182166,0.128103
hog_505,0.216125,0.127789
hog_506,0.137362,0.122306
hog_507,0.092711,0.10804
hog_508,0.053669,0.074348
hog_509,0.059437,0.082602
hog_510,0.061792,0.087483
hog_511,0.095975,0.104466
hog_512,0.143618,0.119225
hog_513,0.215548,0.124231
hog_514,0.210498,0.133578
hog_515,0.146052,0.12722
hog_516,0.097908,0.108543
hog_517,0.06049,0.081591
hog_518,0.061245,0.082437
hog_519,0.068338,0.093334
hog_520,0.111251,0.116137
hog_521,0.153561,0.128906
hog_522,0.207996,0.127359
hog_523,0.189288,0.127941
hog_524,0.119202,0.116967
hog_525,0.074297,0.100413
hog_526,0.041027,0.07046
hog_527,0.053714,0.078607
hog_528,0.055999,0.093704
hog_529,0.086571,0.108882
hog_530,0.123199,0.119366
hog_531,0.182828,0.120463
hog_532,0.180735,0.129161
hog_533,0.118382,0.117504
hog_534,0.074524,0.098701
hog_535,0.043426,0.073682
hog_536,0.058949,0.078162
hog_537,0.066445,0.102828
hog_538,0.103351,0.122137
hog_539,0.130558,0.127765
hog_540,0.180671,0.125115
hog_541,0.180948,0.133521
hog_542,0.160123,0.13599
hog_543,0.119258,0.125006
hog_544,0.07924,0.108283
hog_545,0.084418,0.109841
hog_546,0.085496,0.112086
hog_547,0.115601,0.1297
hog_548,0.121613,0.122025
hog_549,0.149692,0.12634
hog_550,0.189997,0.131067
hog_551,0.154098,0.133495
hog_552,0.102146,0.109679
hog_553,0.057372,0.082472
hog_554,0.068888,0.095308
hog_555,0.074238,0.103707
hog_556,0.110688,0.129577
hog_557,0.113118,0.117191
hog_558,0.157969,0.11723
hog_559,0.169158,0.129459
hog_560,0.144792,0.129101
hog_561,0.099812,0.113927
hog_562,0.058143,0.092091
hog_563,0.077365,0.096344
hog_564,0.082175,0.121169
hog_565,0.111089,0.136534
hog_566,0.102857,0.119014
hog_567,0.130135,0.11521
hog_568,0.176216,0.123384
hog_569,0.139909,0.125535
hog_570,0.090178,0.101909
hog_571,0.044136,0.071852
hog_572,0.066418,0.081711
hog_573,0.073248,0.111519
hog_574,0.110833,0.137063
hog_575,0.104391,0.120382
hog_576,0.140414,0.1112
