feature,mean,std
hog_45,0.143473,0.064651
hog_46,0.160469,0.063468
hog_47,0.1597,0.064286
hog_48,0.155673,0.066367
hog_49,0.151126,0.0638
hog_50,0.161998,0.061948
hog_51,0.142278,0.062278
hog_52,0.136816,0.063726
hog_53,0.145442,0.063844
hog_54,0.158371,0.064981
hog_55,0.162701,0.063254
hog_56,0.160979,0.063019
hog_57,0.15928,0.059364
hog_58,0.156603,0.064307
hog_59,0.155194,0.062631
hog_60,0.148516,0.05959
hog_61,0.144438,0.063188
hog_62,0.146817,0.060356
hog_63,0.159384,0.062028
hog_64,0.179328,0.059885
hog_65,0.181102,0.062669
hog_66,0.172768,0.061333
hog_67,0.169309,0.063873
hog_68,0.166873,0.060995
hog_69,0.161396,0.06129
hog_70,0.161434,0.059918
hog_71,0.166509,0.060609
hog_72,0.177552,0.058814
hog_73,0.147774,0.062807
hog_74,0.145279,0.062692
hog_75,0.143159,0.062961
hog_76,0.131444,0.05978
hog_77,0.142206,0.061481
hog_78,0.124751,0.062997
hog_79,0.124516,0.062032
hog_80,0.128796,0.061004
hog_81,0.14293,0.063674
hog_82,0.161031,0.066209
hog_83,0.157768,0.063961
hog_84,0.152811,0.061398
hog_85,0.147971,0.061903
hog_86,0.15575,0.061025
hog_87,0.135268,0.063035
hog_88,0.141635,0.064641
hog_89,0.143738,0.061545
hog_90,0.153774,0.065101
hog_91,0.168487,0.060499
hog_92,0.164321,0.061004
hog_93,0.161342,0.060257
hog_94,0.154026,0.063089
hog_95,0.152108,0.064814
hog_96,0.144694,0.062596
hog_97,0.146728,0.062721
hog_98,0.155876,0.06073
hog_99,0.168167,0.060719
hog_100,0.181206,0.062739
hog_101,0.176729,0.059699
hog_102,0.173996,0.061734
hog_103,0.16718,0.061966
hog_104,0.165514,0.063216
hog_105,0.160906,0.061906
hog_106,0.160826,0.064453
hog_107,0.17044,0.060622
hog_108,0.178792,0.061986
hog_109,0.146481,0.065618
hog_110,0.14681,0.061724
hog_111,0.14728,0.06227
hog_112,0.13762,0.065709
hog_113,0.145812,0.063015
hog_114,0.130005,0.059545
hog_115,0.133029,0.062965
hog_116,0.133303,0.061627
hog_117,0.141761,0.064178
hog_118,0.163241,0.060952
hog_119,0.152744,0.062558
hog_120,0.154242,0.065332
hog_121,0.140342,0.061558
hog_122,0.153946,0.063302
hog_123,0.136417,0.061508
hog_124,0.141002,0.066206
hog_125,0.145502,0.065147
hog_126,0.160555,0.060552
hog_127,0.161714,0.065879
hog_128,0.161895,0.064057
hog_129,0.16084,0.064996
hog_130,0.15278,0.064279
hog_131,0.157062,0.066117
hog_132,0.148072,0.064549
hog_133,0.151269,0.06378
hog_134,0.15591,0.062807
hog_135,0.165672,0.065196
hog_136,0.177164,0.061549
hog_137,0.168218,0.065013
hog_138,0.167152,0.065427
hog_139,0.162043,0.061862
hog_140,0.161225,0.066096
hog_141,0.158118,0.062881
hog_142,0.1597,0.064209
hog_143,0.165768,0.061227
hog_144,0.178037,0.062346
hog_145,0.142849,0.062798
hog_146,0.131857,0.058584
hog_147,0.130336,0.062502
hog_148,0.135827,0.063587
hog_149,0.140034,0.065825
hog_150,0.134931,0.063054
hog_151,0.128204,0.060774
hog_152,0.127861,0.061872
hog_153,0.147367,0.064993
hog_154,0.16434,0.064495
hog_155,0.162934,0.059243
hog_156,0.156239,0.064357
hog_157,0.155975,0.0653
hog_158,0.159322,0.063466
hog_159,0.15108,0.062838
hog_160,0.151024,0.064913
hog_161,0.149347,0.061964
hog_162,0.161821,0.064898
hog_163,0.159237,0.066376
hog_164,0.145638,0.061983
hog_165,0.146,0.062488
hog_166,0.149387,0.064433
hog_167,0.154858,0.065147
hog_168,0.147354,0.064608
hog_169,0.145943,0.063863
hog_170,0.143267,0.065022
hog_171,0.162052,0.06644
hog_172,0.179907,0.061628
hog_173,0.172254,0.061965
hog_174,0.167386,0.062869
hog_175,0.166606,0.062102
hog_176,0.173177,0.063843
hog_177,0.165127,0.062189
hog_178,0.167937,0.062639
hog_179,0.16401,0.06282
hog_180,0.177854,0.064006
hog_181,0.14657,0.063469
hog_182,0.144556,0.061799
hog_183,0.141095,0.06439
hog_184,0.139192,0.064566
hog_185,0.143738,0.065254
hog_186,0.133709,0.059971
hog_187,0.13362,0.062258
hog_188,0.13694,0.05943
hog_189,0.143455,0.063369
hog_190,0.16025,0.064382
hog_191,0.157204,0.063728
hog_192,0.154561,0.063171
hog_193,0.151191,0.062458
hog_194,0.151922,0.065485
hog_195,0.144265,0.061085
hog_196,0.147671,0.063295
hog_197,0.152233,0.060477
hog_198,0.158575,0.061914
hog_199,0.162033,0.06937
hog_200,0.154413,0.063104
hog_201,0.155631,0.062888
hog_202,0.147226,0.063226
hog_203,0.152378,0.066455
hog_204,0.148617,0.065467
hog_205,0.149718,0.063358
hog_206,0.152167,0.060751
hog_207,0.155565,0.066109
hog_208,0.178087,0.06621
hog_209,0.1718,0.063712
hog_210,0.169585,0.060968
hog_211,0.166088,0.060854
hog_212,0.165419,0.06301
hog_213,0.158077,0.062671
hog_214,0.159949,0.062939
hog_215,0.166265,0.061148
hog_216,0.175276,0.064004
hog_217,0.146522,0.064068
hog_218,0.145553,0.061603
hog_219,0.14543,0.060661
hog_220,0.13882,0.061177
hog_221,0.139836,0.063725
hog_222,0.130006,0.062046
hog_223,0.128965,0.061102
hog_224,0.134052,0.059689
hog_225,0.140424,0.060221
hog_226,0.159631,0.062158
hog_227,0.155473,0.059422
hog_228,0.159333,0.060279
hog_229,0.154215,0.058651
hog_230,0.152298,0.060937
hog_231,0.144153,0.064513
hog_232,0.142313,0.060682
hog_233,0.146581,0.057765
hog_234,0.154632,0.061478
hog_235,0.163147,0.062969
hog_236,0.160302,0.06089
hog_237,0.158954,0.059022
hog_238,0.151675,0.061208
hog_239,0.156024,0.063369
hog_240,0.151266,0.061053
hog_241,0.153309,0.062718
hog_242,0.152637,0.059625
hog_243,0.162018,0.063989
hog_244,0.178082,0.06234
hog_245,0.172038,0.062286
hog_246,0.169774,0.061991
hog_247,0.169555,0.057436
hog_248,0.170393,0.06227
hog_249,0.165559,0.062818
hog_250,0.163378,0.060435
hog_251,0.163248,0.061891
hog_252,0.173347,0.063557
hog_253,0.152277,0.065015
hog_254,0.15174,0.064893
hog_255,0.143919,0.062902
hog_256,0.137929,0.06344
hog_257,0.13711,0.06609
hog_258,0.130153,0.061463
hog_259,0.135747,0.062123
hog_260,0.138942,0.059819
hog_261,0.144545,0.063804
hog_262,0.165078,0.063345
hog_263,0.157712,0.064426
hog_264,0.151356,0.065196
hog_265,0.143114,0.062858
hog_266,0.142576,0.064861
hog_267,0.139476,0.063673
hog_268,0.141135,0.063559
hog_269,0.140985,0.061556
hog_270,0.155872,0.062285
hog_271,0.168384,0.064466
hog_272,0.164957,0.064179
hog_273,0.160922,0.060848
hog_274,0.153371,0.062734
hog_275,0.153569,0.06452
hog_276,0.15176,0.063037
hog_277,0.153329,0.061642
hog_278,0.155153,0.061834
hog_279,0.166596,0.063626
hog_280,0.181274,0.057894
hog_281,0.168514,0.06282
hog_282,0.16697,0.061805
hog_283,0.161776,0.062158
hog_284,0.161859,0.063002
hog_285,0.156562,0.063083
hog_286,0.161002,0.063894
hog_287,0.156486,0.061995
hog_288,0.178796,0.06012
hog_289,0.146091,0.067042
hog_290,0.12678,0.06014
hog_291,0.126613,0.061762
hog_292,0.129585,0.059911
hog_293,0.142507,0.067524
hog_294,0.13678,0.062509
hog_295,0.134473,0.061594
hog_296,0.135906,0.061081
hog_297,0.148905,0.068255
hog_298,0.163098,0.066222
hog_299,0.153612,0.059891
hog_300,0.153595,0.061717
hog_301,0.154388,0.06079
hog_302,0.165117,0.067434
hog_303,0.160051,0.062004
hog_304,0.159473,0.06452
hog_305,0.159789,0.064141
hog_306,0.164506,0.065234
hog_307,0.158515,0.069538
hog_308,0.142044,0.065778
hog_309,0.134701,0.063732
hog_310,0.139313,0.06464
hog_311,0.150332,0.069374
hog_312,0.146552,0.065396
hog_313,0.142633,0.066912
hog_314,0.144576,0.064686
hog_315,0.158579,0.068282
hog_316,0.173708,0.065872
hog_317,0.165818,0.062063
hog_318,0.161932,0.063323
hog_319,0.160717,0.063614
hog_320,0.173157,0.065914
hog_321,0.170786,0.06409
hog_322,0.170483,0.064332
hog_323,0.172852,0.062162
hog_324,0.174821,0.065613
hog_325,0.145047,0.060848
hog_326,0.138833,0.058297
hog_327,0.13123,0.059242
hog_328,0.134026,0.058306
hog_329,0.143015,0.06227
hog_330,0.137193,0.060683
hog_331,0.140891,0.061415
hog_332,0.144103,0.058786
hog_333,0.150233,0.059905
hog_334,0.164292,0.06263
hog_335,0.149584,0.060238
hog_336,0.145961,0.062852
hog_337,0.145563,0.059773
hog_338,0.155666,0.063748
hog_339,0.153475,0.06311
hog_340,0.158465,0.060972
hog_341,0.157815,0.05996
hog_342,0.164838,0.063198
hog_343,0.160128,0.064667
hog_344,0.153651,0.060851
hog_345,0.14522,0.060567
hog_346,0.139676,0.057924
hog_347,0.148776,0.062255
hog_348,0.15307,0.061372
hog_349,0.159057,0.061578
hog_350,0.16036,0.062348
hog_351,0.161541,0.062039
hog_352,0.175269,0.060585
hog_353,0.168592,0.057277
hog_354,0.162422,0.058541
hog_355,0.159942,0.059043
hog_356,0.165623,0.060863
hog_357,0.166271,0.059944
hog_358,0.173868,0.060804
hog_359,0.175057,0.060447
hog_360,0.173379,0.061715
hog_361,0.145108,0.061653
hog_362,0.13422,0.061001
hog_363,0.132152,0.059153
hog_364,0.130328,0.060546
hog_365,0.136172,0.062274
hog_366,0.130042,0.057253
hog_367,0.144767,0.058315
hog_368,0.148424,0.062572
hog_369,0.158175,0.064768
hog_370,0.1615,0.061908
hog_371,0.148041,0.059376
hog_372,0.145583,0.063131
hog_373,0.144591,0.061028
hog_374,0.156187,0.06472
hog_375,0.146238,0.063839
hog_376,0.157183,0.06263
hog_377,0.160714,0.06222
hog_378,0.168674,0.06317
hog_379,0.163291,0.067563
hog_380,0.15012,0.064435
hog_381,0.147446,0.063289
hog_382,0.143091,0.063218
hog_383,0.15022,0.064128
hog_384,0.148509,0.059201
hog_385,0.157654,0.060817
hog_386,0.162816,0.06343
hog_387,0.16654,0.064331
hog_388,0.173742,0.063046
hog_389,0.159601,0.065439
hog_390,0.154052,0.064981
hog_391,0.15682,0.061628
hog_392,0.163635,0.063142
hog_393,0.160568,0.063096
hog_394,0.172172,0.060789
hog_395,0.177798,0.061858
hog_396,0.180598,0.061673
hog_397,0.152518,0.06601
hog_398,0.144016,0.061253
hog_399,0.129324,0.060895
hog_400,0.132299,0.063757
hog_401,0.138484,0.068856
hog_402,0.140593,0.064574
hog_403,0.145649,0.064601
hog_404,0.145922,0.059711
hog_405,0.156907,0.064421
hog_406,0.165957,0.062512
hog_407,0.150505,0.064314
hog_408,0.138962,0.061912
hog_409,0.14476,0.06297
hog_410,0.149459,0.068657
hog_411,0.14425,0.063235
hog_412,0.148748,0.06091
hog_413,0.151229,0.061209
hog_414,0.169315,0.062066
hog_415,0.161318,0.064993
hog_416,0.15206,0.062641
hog_417,0.143595,0.063036
hog_418,0.145831,0.066595
hog_419,0.152271,0.068622
hog_420,0.15315,0.062279
hog_421,0.15718,0.063098
hog_422,0.160079,0.063094
hog_423,0.167171,0.063854
hog_424,0.178229,0.060308
hog_425,0.15854,0.064493
hog_426,0.153351,0.062138
hog_427,0.157023,0.065303
hog_428,0.159914,0.064498
hog_429,0.160014,0.061463
hog_430,0.163035,0.062539
hog_431,0.169356,0.063583
hog_432,0.181998,0.062616
hog_433,0.149185,0.072804
hog_434,0.130756,0.066814
hog_435,0.125978,0.066778
hog_436,0.128948,0.062729
hog_437,0.140622,0.072499
hog_438,0.135007,0.06571
hog_439,0.128164,0.064589
hog_440,0.132295,0.065403
hog_441,0.149259,0.071342
hog_442,0.162333,0.071499
hog_443,0.149383,0.064589
hog_444,0.1479,0.066618
hog_445,0.155104,0.066883
hog_446,0.165437,0.073264
hog_447,0.163135,0.071965
hog_448,0.161073,0.071158
hog_449,0.163298,0.065482
hog_450,0.168221,0.069949
hog_451,0.155453,0.076331
hog_452,0.133874,0.070008
hog_453,0.127542,0.068499
hog_454,0.132237,0.067806
hog_455,0.160236,0.072302
hog_456,0.139105,0.069231
hog_457,0.132503,0.066164
hog_458,0.138854,0.065431
hog_459,0.1575,0.072504
hog_460,0.170341,0.071112
hog_461,0.15488,0.067411
hog_462,0.150272,0.069864
hog_463,0.152984,0.066999
hog_464,0.185518,0.065046
hog_465,0.165313,0.068395
hog_466,0.16756,0.068537
hog_467,0.167186,0.064515
hog_468,0.174497,0.065791
hog_469,0.140748,0.062425
hog_470,0.133119,0.062369
hog_471,0.128363,0.06409
hog_472,0.131684,0.062213
hog_473,0.144743,0.064878
hog_474,0.14675,0.061772
hog_475,0.148057,0.065283
hog_476,0.149202,0.061237
hog_477,0.146519,0.064838
hog_478,0.154514,0.063459
hog_479,0.143392,0.065403
hog_480,0.141359,0.063211
hog_481,0.151548,0.06121
hog_482,0.160822,0.064497
hog_483,0.162993,0.065399
hog_484,0.166021,0.064451
hog_485,0.166913,0.061622
hog_486,0.163762,0.064381
hog_487,0.151901,0.066424
hog_488,0.134215,0.065112
hog_489,0.128017,0.062593
hog_490,0.135336,0.060379
hog_491,0.164268,0.064513
hog_492,0.154548,0.067325
hog_493,0.155747,0.06587
hog_494,0.159908,0.065618
hog_495,0.160884,0.06485
hog_496,0.166464,0.065271
hog_497,0.145021,0.063489
hog_498,0.143487,0.064613
hog_499,0.153796,0.062315
hog_500,0.182135,0.060517
hog_501,0.169296,0.067366
hog_502,0.174633,0.064004
hog_503,0.175067,0.058989
hog_504,0.177047,0.062684
hog_505,0.146433,0.063496
hog_506,0.130924,0.058303
hog_507,0.129412,0.058493
hog_508,0.130424,0.058542
hog_509,0.142915,0.058963
hog_510,0.142019,0.063092
hog_511,0.153525,0.063081
hog_512,0.154346,0.059725
hog_513,0.149999,0.060211
hog_514,0.158429,0.061606
hog_515,0.145006,0.060532
hog_516,0.141618,0.064577
hog_517,0.143071,0.060706
hog_518,0.156992,0.062794
hog_519,0.155581,0.065222
hog_520,0.164132,0.062697
hog_521,0.168113,0.06149
hog_522,0.163698,0.06201
hog_523,0.160525,0.061818
hog_524,0.139953,0.060706
hog_525,0.137521,0.06489
hog_526,0.139299,0.063602
hog_527,0.167167,0.060312
hog_528,0.148499,0.061657
hog_529,0.158081,0.06225
hog_530,0.160764,0.060325
hog_531,0.163464,0.064619
hog_532,0.175358,0.061536
hog_533,0.151116,0.061919
hog_534,0.148298,0.064875
hog_535,0.146511,0.064796
hog_536,0.176581,0.057839
hog_537,0.16215,0.06474
hog_538,0.174803,0.062432
hog_539,0.178131,0.062127
hog_540,0.176301,0.06324
hog_541,0.151627,0.063675
hog_542,0.136743,0.061116
hog_543,0.135196,0.061429
hog_544,0.135853,0.061294
hog_545,0.142557,0.063076
hog_546,0.140085,0.060704
hog_547,0.152781,0.06115
hog_548,0.153945,0.061262
hog_549,0.153517,0.062431
hog_550,0.163144,0.06237
hog_551,0.146436,0.060139
hog_552,0.143791,0.059863
hog_553,0.144143,0.061606
hog_554,0.156288,0.065569
hog_555,0.149242,0.061287
hog_556,0.154263,0.061432
hog_557,0.155073,0.063409
hog_558,0.167973,0.061185
hog_559,0.158387,0.061657
hog_560,0.145372,0.060103
hog_561,0.141695,0.061489
hog_562,0.143833,0.061888
hog_563,0.1711,0.056851
hog_564,0.148251,0.059986
hog_565,0.161214,0.061005
hog_566,0.163267,0.062845
hog_567,0.163111,0.061906
hog_568,0.176794,0.058875
hog_569,0.154289,0.062485
hog_570,0.149027,0.064019
hog_571,0.156909,0.065488
hog_572,0.178013,0.060035
hog_573,0.156149,0.060914
hog_574,0.160864,0.062306
hog_575,0.162979,0.063404
hog_576,0.178532,0.05863
