feature,mean,std
hog_219,0.116864,0.090608
hog_220,0.118777,0.091621
hog_221,0.157682,0.103342
hog_222,0.119772,0.086823
hog_223,0.124118,0.097522
hog_224,0.109448,0.083702
hog_225,0.126427,0.089179
hog_226,0.139128,0.090692
hog_227,0.122491,0.086603
hog_228,0.130782,0.091343
hog_229,0.132709,0.094556
hog_230,0.172831,0.106679
hog_231,0.139888,0.095539
hog_232,0.136497,0.096391
hog_233,0.125542,0.087844
hog_234,0.139829,0.091055
hog_235,0.141054,0.092065
hog_236,0.124653,0.087749
hog_237,0.133257,0.0904
hog_238,0.136137,0.093513
hog_239,0.175465,0.105125
hog_240,0.122837,0.084252
hog_241,0.12289,0.091168
hog_242,0.115275,0.084729
hog_243,0.140027,0.090621
hog_244,0.156678,0.093112
hog_245,0.14066,0.092436
hog_246,0.144659,0.092283
hog_247,0.148253,0.096823
hog_248,0.186539,0.105383
hog_249,0.148136,0.099394
hog_250,0.145784,0.100378
hog_251,0.138009,0.092269
hog_252,0.157539,0.093443
hog_253,0.116694,0.088376
hog_254,0.099148,0.07706
hog_255,0.108295,0.082497
hog_256,0.117836,0.085838
hog_257,0.161507,0.10653
hog_258,0.133671,0.09544
hog_259,0.123871,0.09563
hog_260,0.108588,0.08358
hog_261,0.118783,0.088627
hog_262,0.135653,0.085932
hog_263,0.111089,0.084227
hog_264,0.120692,0.086332
hog_265,0.136997,0.092018
hog_266,0.184035,0.114139
hog_267,0.153275,0.10019
hog_268,0.133455,0.093563
hog_269,0.118593,0.088185
hog_270,0.136447,0.088225
hog_271,0.133569,0.092631
hog_272,0.115577,0.086838
hog_273,0.120239,0.091494
hog_274,0.128882,0.089049
hog_275,0.17425,0.105767
hog_276,0.143605,0.100187
hog_277,0.132511,0.099402
hog_278,0.121295,0.091643
hog_279,0.135209,0.098295
hog_280,0.147331,0.092677
hog_281,0.12132,0.089003
hog_282,0.131263,0.09055
hog_283,0.150069,0.100282
hog_284,0.195706,0.112915
hog_285,0.165922,0.098421
hog_286,0.146785,0.099766
hog_287,0.131231,0.097227
hog_288,0.14827,0.095282
hog_289,0.128932,0.090074
hog_290,0.10835,0.083883
hog_291,0.118326,0.087434
hog_292,0.127,0.088311
hog_293,0.178787,0.113567
hog_294,0.139353,0.098083
hog_295,0.124393,0.090473
hog_296,0.102306,0.080369
hog_297,0.125183,0.088803
hog_298,0.133084,0.094479
hog_299,0.121596,0.086916
hog_300,0.130853,0.091913
hog_301,0.134129,0.091777
hog_302,0.178767,0.104731
hog_303,0.137191,0.092219
hog_304,0.127699,0.091352
hog_305,0.114346,0.086524
hog_306,0.132981,0.093206
hog_307,0.136142,0.087635
hog_308,0.114814,0.083995
hog_309,0.123954,0.08601
hog_310,0.138923,0.092212
hog_311,0.187825,0.10898
hog_312,0.155282,0.102877
hog_313,0.137993,0.095421
hog_314,0.110461,0.08515
hog_315,0.136391,0.088193
hog_316,0.13829,0.092577
hog_317,0.125282,0.088357
hog_318,0.136493,0.092809
hog_319,0.144132,0.090547
hog_320,0.189365,0.108938
hog_321,0.152001,0.0989
hog_322,0.14272,0.094126
hog_323,0.129267,0.09175
hog_324,0.14016,0.09395
hog_325,0.129857,0.094785
hog_326,0.109652,0.081848
hog_327,0.114027,0.087706
hog_328,0.116263,0.093097
hog_329,0.156329,0.10596
hog_330,0.116215,0.087906
hog_331,0.117026,0.091115
hog_332,0.110623,0.083859
hog_333,0.127284,0.088725
hog_334,0.138732,0.093352
hog_335,0.122153,0.088685
hog_336,0.132602,0.088931
hog_337,0.137555,0.095292
hog_338,0.173877,0.109324
hog_339,0.126212,0.08896
hog_340,0.125445,0.08992
hog_341,0.115408,0.089236
hog_342,0.135428,0.091137
hog_343,0.141446,0.095068
hog_344,0.117719,0.085213
hog_345,0.125261,0.090422
hog_346,0.130899,0.091254
hog_347,0.17286,0.104284
hog_348,0.136828,0.096382
hog_349,0.135382,0.100355
hog_350,0.128269,0.097926
hog_351,0.139021,0.095479
hog_352,0.158224,0.093442
hog_353,0.136809,0.088822
hog_354,0.142851,0.091726
hog_355,0.150317,0.098541
hog_356,0.187992,0.112084
hog_357,0.14601,0.096618
hog_358,0.145804,0.095698
hog_359,0.135054,0.091706
hog_360,0.15705,0.094722
hog_361,0.125033,0.086525
hog_362,0.115276,0.086614
hog_363,0.123284,0.088096
hog_364,0.124535,0.091291
hog_365,0.158116,0.108549
hog_366,0.104821,0.084999
hog_367,0.104023,0.082782
hog_368,0.096167,0.076933
hog_369,0.119862,0.087194
hog_370,0.145001,0.092393
hog_371,0.137249,0.09425
hog_372,0.145061,0.092682
hog_373,0.142696,0.095618
hog_374,0.176955,0.109517
hog_375,0.12923,0.09771
hog_376,0.124008,0.0907
hog_377,0.111594,0.084342
hog_378,0.134366,0.090868
hog_379,0.148204,0.092578
hog_380,0.13794,0.093922
hog_381,0.146252,0.09213
hog_382,0.140035,0.0893
hog_383,0.168172,0.107129
hog_384,0.120749,0.090979
hog_385,0.113019,0.090347
hog_386,0.107625,0.082406
hog_387,0.13728,0.090719
hog_388,0.160827,0.099781
hog_389,0.151783,0.104136
hog_390,0.160855,0.101174
hog_391,0.156628,0.095625
hog_392,0.185429,0.107899
hog_393,0.14307,0.097256
hog_394,0.130015,0.087343
hog_395,0.123009,0.083651
hog_396,0.147663,0.094246
hog_397,0.118819,0.091171
hog_398,0.10859,0.086561
hog_399,0.119743,0.08882
hog_400,0.131781,0.095034
hog_401,0.171871,0.106656
hog_402,0.121509,0.088473
hog_403,0.111735,0.09026
hog_404,0.104293,0.085235
hog_405,0.114854,0.087191
hog_406,0.133498,0.093643
hog_407,0.110554,0.085035
hog_408,0.126297,0.093422
hog_409,0.151728,0.103269
hog_410,0.19499,0.115369
hog_411,0.14083,0.098464
hog_412,0.118913,0.088322
hog_413,0.100614,0.078288
hog_414,0.129316,0.088104
hog_415,0.128918,0.092985
hog_416,0.121549,0.089064
hog_417,0.137845,0.093358
hog_418,0.145321,0.097592
hog_419,0.185719,0.105634
hog_420,0.131276,0.095974
hog_421,0.119997,0.092488
hog_422,0.111491,0.086052
hog_423,0.122219,0.088781
hog_424,0.14648,0.094513
hog_425,0.120963,0.082407
hog_426,0.143222,0.091828
hog_427,0.166302,0.103197
hog_428,0.206811,0.111556
hog_429,0.152212,0.097943
hog_430,0.132981,0.094214
hog_431,0.119746,0.088216
hog_432,0.142495,0.093455
hog_433,0.130085,0.085594
hog_434,0.104645,0.082362
hog_435,0.107574,0.083161
hog_436,0.118664,0.086905
hog_437,0.16222,0.105137
hog_438,0.138039,0.092737
hog_439,0.130652,0.088571
hog_440,0.117959,0.084833
hog_441,0.137036,0.09001
hog_442,0.138853,0.093619
hog_443,0.112942,0.083565
hog_444,0.117818,0.085575
hog_445,0.122344,0.087114
hog_446,0.168973,0.106254
hog_447,0.138586,0.094557
hog_448,0.141914,0.094741
hog_449,0.133274,0.095258
hog_450,0.146059,0.09648
hog_451,0.144049,0.091638
hog_452,0.105583,0.084201
hog_453,0.105632,0.079207
hog_454,0.121146,0.087457
hog_455,0.181829,0.101319
hog_456,0.146584,0.095743
hog_457,0.139721,0.087891
hog_458,0.131631,0.088078
hog_459,0.152993,0.092909
hog_460,0.161189,0.094899
hog_461,0.122669,0.087743
hog_462,0.121035,0.08418
hog_463,0.129706,0.087441
hog_464,0.19102,0.100607
hog_465,0.143401,0.093363
hog_466,0.153251,0.096656
hog_467,0.151491,0.095688
hog_468,0.166703,0.097419
hog_469,0.137764,0.095066
hog_470,0.116721,0.094071
hog_471,0.113346,0.088897
hog_472,0.103704,0.083246
hog_473,0.133573,0.103184
hog_474,0.103203,0.082093
hog_475,0.117216,0.094467
hog_476,0.11324,0.089214
hog_477,0.13456,0.094467
hog_478,0.149734,0.098162
hog_479,0.132192,0.098651
hog_480,0.133347,0.0981
hog_481,0.126416,0.093874
hog_482,0.149667,0.113912
hog_483,0.118195,0.093875
hog_484,0.124881,0.098214
hog_485,0.122619,0.093442
hog_486,0.1482,0.095631
hog_487,0.164715,0.105464
hog_488,0.134094,0.097388
hog_489,0.124176,0.095387
hog_490,0.112951,0.088835
hog_491,0.150485,0.097995
hog_492,0.104916,0.08493
hog_493,0.117676,0.087459
hog_494,0.130334,0.095629
hog_495,0.161323,0.101047
hog_496,0.178355,0.106669
hog_497,0.147188,0.09948
hog_498,0.136376,0.097898
hog_499,0.127055,0.097864
hog_500,0.166526,0.10965
hog_501,0.123687,0.095103
hog_502,0.132146,0.097574
hog_503,0.143264,0.099644
hog_504,0.181268,0.10153
hog_505,0.150308,0.092205
hog_506,0.127081,0.090525
hog_507,0.120063,0.086556
hog_508,0.11587,0.088869
hog_509,0.142592,0.099664
hog_510,0.109919,0.08234
hog_511,0.108278,0.085425
hog_512,0.107087,0.082721
hog_513,0.134702,0.087536
hog_514,0.161444,0.093783
hog_515,0.138496,0.090353
hog_516,0.133096,0.08867
hog_517,0.123365,0.086555
hog_518,0.148607,0.097504
hog_519,0.119669,0.08803
hog_520,0.118617,0.089226
hog_521,0.119406,0.086062
hog_522,0.149678,0.089377
hog_523,0.179517,0.099187
hog_524,0.149817,0.093938
hog_525,0.130421,0.0872
hog_526,0.122201,0.0862
hog_527,0.166618,0.096127
hog_528,0.117619,0.088452
hog_529,0.121798,0.09059
hog_530,0.126522,0.088075
hog_531,0.163385,0.095617
hog_532,0.184262,0.095747
hog_533,0.159359,0.092094
hog_534,0.144005,0.087856
hog_535,0.12946,0.084813
hog_536,0.177899,0.095249
hog_537,0.125375,0.087607
hog_538,0.129904,0.089607
hog_539,0.134659,0.090654
hog_540,0.169654,0.096873
hog_541,0.131539,0.088954
hog_542,0.128781,0.093091
hog_543,0.146582,0.09493
hog_544,0.134398,0.091763
hog_545,0.156342,0.099463
hog_546,0.11447,0.086186
hog_547,0.103413,0.077461
hog_548,0.100384,0.07817
hog_549,0.121835,0.083712
hog_550,0.141127,0.091159
hog_551,0.129728,0.091852
hog_552,0.15299,0.096599
hog_553,0.15235,0.09876
hog_554,0.169721,0.100635
hog_555,0.126583,0.092528
hog_556,0.11228,0.088593
hog_557,0.105632,0.082133
hog_558,0.134348,0.089585
hog_559,0.152371,0.091612
hog_560,0.144069,0.092159
hog_561,0.150862,0.093678
hog_562,0.133092,0.087346
hog_563,0.170788,0.09812
hog_564,0.121687,0.090363
hog_565,0.113917,0.08533
hog_566,0.114986,0.086856
hog_567,0.142179,0.09259
hog_568,0.163203,0.090276
hog_569,0.145557,0.090004
hog_570,0.158536,0.093685
hog_571,0.147558,0.095554
hog_572,0.188319,0.097921
hog_573,0.135849,0.094086
hog_574,0.124179,0.088858
hog_575,0.115543,0.0853
hog_576,0.153883,0.088804
