feature,mean,std
hog_20,0.152798,0.092898
hog_21,0.168073,0.095665
hog_22,0.153847,0.084075
hog_23,0.14464,0.085963
hog_24,0.125431,0.07965
hog_25,0.132831,0.090024
hog_26,0.124543,0.082892
hog_27,0.12701,0.075338
hog_28,0.144469,0.08643
hog_29,0.16969,0.094019
hog_30,0.178001,0.097812
hog_31,0.160088,0.088222
hog_32,0.146177,0.090045
hog_33,0.129399,0.084439
hog_34,0.139979,0.093752
hog_35,0.138801,0.092265
hog_36,0.134718,0.087114
hog_37,0.161324,0.097322
hog_38,0.159278,0.102607
hog_39,0.140018,0.089935
hog_40,0.10801,0.075846
hog_41,0.122379,0.078512
hog_42,0.104869,0.077352
hog_43,0.119183,0.087031
hog_44,0.129559,0.08712
hog_45,0.144268,0.082789
hog_46,0.17922,0.094391
hog_47,0.175466,0.097031
hog_48,0.146127,0.086101
hog_49,0.121779,0.080467
hog_50,0.133726,0.080568
hog_51,0.114806,0.080756
hog_52,0.127694,0.09009
hog_53,0.143272,0.092138
hog_54,0.168193,0.08677
hog_55,0.149801,0.086441
hog_56,0.158211,0.09817
hog_57,0.147126,0.092587
hog_58,0.118425,0.082473
hog_59,0.116591,0.085223
hog_60,0.109372,0.084199
hog_61,0.125142,0.092879
hog_62,0.132907,0.096232
hog_63,0.13502,0.083308
hog_64,0.169441,0.084339
hog_65,0.172951,0.091761
hog_66,0.157331,0.093652
hog_67,0.133004,0.090702
hog_68,0.131926,0.089846
hog_69,0.127525,0.086607
hog_70,0.138287,0.091133
hog_71,0.144427,0.095127
hog_72,0.157002,0.086151
hog_73,0.165333,0.087732
hog_74,0.138843,0.091186
hog_75,0.120571,0.08835
hog_76,0.098978,0.076959
hog_77,0.121558,0.082245
hog_78,0.105154,0.07347
hog_79,0.130513,0.083439
hog_80,0.158501,0.090921
hog_81,0.174054,0.09426
hog_82,0.167702,0.087826
hog_83,0.142786,0.090011
hog_84,0.128116,0.089911
hog_85,0.106325,0.07962
hog_86,0.133206,0.082582
hog_87,0.121503,0.079029
hog_88,0.152154,0.091896
hog_89,0.173207,0.096337
hog_90,0.180367,0.09445
hog_91,0.144083,0.085055
hog_92,0.134082,0.086531
hog_93,0.133001,0.088173
hog_94,0.11662,0.0804
hog_95,0.123755,0.086436
hog_96,0.119773,0.080264
hog_97,0.13624,0.086697
hog_98,0.148676,0.087479
hog_99,0.15397,0.087828
hog_100,0.149199,0.087466
hog_101,0.141103,0.088068
hog_102,0.139143,0.087046
hog_103,0.127252,0.084031
hog_104,0.138321,0.090125
hog_105,0.135073,0.085907
hog_106,0.161772,0.092634
hog_107,0.169817,0.094888
hog_108,0.163738,0.088042
hog_109,0.120027,0.082113
hog_110,0.108843,0.073669
hog_111,0.107915,0.08338
hog_112,0.100714,0.075726
hog_113,0.130242,0.08028
hog_114,0.129125,0.081329
hog_115,0.161558,0.103401
hog_116,0.160734,0.092877
hog_117,0.135834,0.08406
hog_118,0.133064,0.08285
hog_119,0.11814,0.082948
hog_120,0.122194,0.08681
hog_121,0.117103,0.081799
hog_122,0.144846,0.084759
hog_123,0.143148,0.08695
hog_124,0.15998,0.094414
hog_125,0.15145,0.090372
hog_126,0.144378,0.085038
hog_127,0.125155,0.083793
hog_128,0.128458,0.088593
hog_129,0.130722,0.094204
hog_130,0.119928,0.082241
hog_131,0.133173,0.08695
hog_132,0.147589,0.088364
hog_133,0.170324,0.104108
hog_134,0.160436,0.098066
hog_135,0.135101,0.084968
hog_136,0.14407,0.082496
hog_137,0.134261,0.087266
hog_138,0.136948,0.092606
hog_139,0.143171,0.085879
hog_140,0.15846,0.088208
hog_141,0.175819,0.091508
hog_142,0.191634,0.099652
hog_143,0.167138,0.091573
hog_144,0.150103,0.082876
hog_145,0.120065,0.081724
hog_146,0.128865,0.086579
hog_147,0.154156,0.091847
hog_148,0.163771,0.097566
hog_149,0.164055,0.092563
hog_150,0.128176,0.082726
hog_151,0.119651,0.086172
hog_152,0.104161,0.07607
hog_153,0.108127,0.079077
hog_154,0.124018,0.086411
hog_155,0.137168,0.087246
hog_156,0.163481,0.092294
hog_157,0.162224,0.093985
hog_158,0.152372,0.091319
hog_159,0.124549,0.08689
hog_160,0.116335,0.08578
hog_161,0.112259,0.082214
hog_162,0.109379,0.08345
hog_163,0.123791,0.083673
hog_164,0.137932,0.090046
hog_165,0.165599,0.092722
hog_166,0.175214,0.093578
hog_167,0.17871,0.090417
hog_168,0.143969,0.088583
hog_169,0.133074,0.0956
hog_170,0.11712,0.091561
hog_171,0.11831,0.084418
hog_172,0.132739,0.094012
hog_173,0.144003,0.092359
hog_174,0.165387,0.090674
hog_175,0.17135,0.090637
hog_176,0.168826,0.092997
hog_177,0.144449,0.090531
hog_178,0.136185,0.093694
hog_179,0.131437,0.095573
hog_180,0.121137,0.088118
hog_181,0.136378,0.091486
hog_182,0.144941,0.100893
hog_183,0.151316,0.09991
hog_184,0.126677,0.085183
hog_185,0.12614,0.088675
hog_186,0.109613,0.077551
hog_187,0.119007,0.092961
hog_188,0.109924,0.085171
hog_189,0.116975,0.078915
hog_190,0.148918,0.090979
hog_191,0.159218,0.098216
hog_192,0.160194,0.097372
hog_193,0.141104,0.085669
hog_194,0.138877,0.086409
hog_195,0.12259,0.082704
hog_196,0.133378,0.100162
hog_197,0.128398,0.09613
hog_198,0.137431,0.084256
hog_199,0.144,0.093367
hog_200,0.151977,0.094091
hog_201,0.159922,0.093596
hog_202,0.139726,0.089866
hog_203,0.141213,0.089718
hog_204,0.120826,0.082586
hog_205,0.127023,0.094506
hog_206,0.125089,0.091904
hog_207,0.127518,0.087897
hog_208,0.150025,0.093996
hog_209,0.158318,0.099119
hog_210,0.162295,0.09454
hog_211,0.151578,0.093351
hog_212,0.150893,0.088959
hog_213,0.130203,0.08375
hog_214,0.144246,0.096971
hog_215,0.136647,0.09516
hog_216,0.139964,0.090046
hog_217,0.128203,0.087645
hog_218,0.13003,0.088184
hog_219,0.133251,0.093366
hog_220,0.115662,0.078535
hog_221,0.124507,0.085807
hog_222,0.116259,0.079876
hog_223,0.128052,0.092566
hog_224,0.128059,0.096291
hog_225,0.129249,0.087464
hog_226,0.132509,0.087907
hog_227,0.138459,0.088233
hog_228,0.145634,0.094932
hog_229,0.137966,0.090553
hog_230,0.145781,0.089942
hog_231,0.137482,0.088644
hog_232,0.146223,0.097282
hog_233,0.144201,0.096688
hog_234,0.13646,0.087289
hog_235,0.14199,0.0889
hog_236,0.139983,0.086462
hog_237,0.142021,0.098366
hog_238,0.130965,0.085398
hog_239,0.140726,0.090299
hog_240,0.129872,0.085594
hog_241,0.133011,0.09029
hog_242,0.128966,0.08729
hog_243,0.139523,0.089512
hog_244,0.148549,0.089955
hog_245,0.15893,0.095798
hog_246,0.158687,0.100496
hog_247,0.151694,0.09052
hog_248,0.154175,0.094339
hog_249,0.148669,0.092558
hog_250,0.150316,0.096374
hog_251,0.144026,0.096337
hog_252,0.144645,0.08911
hog_253,0.110395,0.083196
hog_254,0.1114,0.082541
hog_255,0.119673,0.091396
hog_256,0.114424,0.084141
hog_257,0.134222,0.086073
hog_258,0.141382,0.09731
hog_259,0.147507,0.096242
hog_260,0.115818,0.086274
hog_261,0.112635,0.08523
hog_262,0.127861,0.085318
hog_263,0.111799,0.084174
hog_264,0.128471,0.092555
hog_265,0.140614,0.092406
hog_266,0.175635,0.100908
hog_267,0.161829,0.101128
hog_268,0.155527,0.095393
hog_269,0.123997,0.086966
hog_270,0.135042,0.088498
hog_271,0.12337,0.08902
hog_272,0.119457,0.083141
hog_273,0.129674,0.092341
hog_274,0.1299,0.088619
hog_275,0.160266,0.096384
hog_276,0.151816,0.094345
hog_277,0.146599,0.093691
hog_278,0.129062,0.089815
hog_279,0.122295,0.089616
hog_280,0.134211,0.090583
hog_281,0.124632,0.089346
hog_282,0.143337,0.098921
hog_283,0.159138,0.096589
hog_284,0.195223,0.102714
hog_285,0.18251,0.099731
hog_286,0.158961,0.093757
hog_287,0.12904,0.090489
hog_288,0.14019,0.091977
hog_289,0.114631,0.084854
hog_290,0.102548,0.076018
hog_291,0.118901,0.08208
hog_292,0.138576,0.087372
hog_293,0.166441,0.093098
hog_294,0.160797,0.090896
hog_295,0.146525,0.088592
hog_296,0.120531,0.07941
hog_297,0.120164,0.080453
hog_298,0.11706,0.08978
hog_299,0.114044,0.085393
hog_300,0.125758,0.088907
hog_301,0.136548,0.092147
hog_302,0.155842,0.091484
hog_303,0.152878,0.08828
hog_304,0.148827,0.093769
hog_305,0.13108,0.08985
hog_306,0.124212,0.088466
hog_307,0.123222,0.0838
hog_308,0.118434,0.082983
hog_309,0.134648,0.088893
hog_310,0.14957,0.08909
hog_311,0.180426,0.092834
hog_312,0.174874,0.091144
hog_313,0.165074,0.096187
hog_314,0.135435,0.088432
hog_315,0.128582,0.083546
hog_316,0.124072,0.087046
hog_317,0.124126,0.084127
hog_318,0.139064,0.089351
hog_319,0.145444,0.094497
hog_320,0.166368,0.089932
hog_321,0.171213,0.0905
hog_322,0.173437,0.093736
hog_323,0.147471,0.090924
hog_324,0.131547,0.08453
hog_325,0.13026,0.090043
hog_326,0.125938,0.083791
hog_327,0.142029,0.095866
hog_328,0.127393,0.08273
hog_329,0.134426,0.08707
hog_330,0.124055,0.08329
hog_331,0.129109,0.093047
hog_332,0.122314,0.082026
hog_333,0.128323,0.086013
hog_334,0.141161,0.090047
hog_335,0.144902,0.093461
hog_336,0.15465,0.099565
hog_337,0.136936,0.084489
hog_338,0.141984,0.089306
hog_339,0.134413,0.091331
hog_340,0.140158,0.095443
hog_341,0.13029,0.085051
hog_342,0.139914,0.086799
hog_343,0.137256,0.090838
hog_344,0.140822,0.092656
hog_345,0.143747,0.09754
hog_346,0.129084,0.083948
hog_347,0.135686,0.088717
hog_348,0.127717,0.088377
hog_349,0.144089,0.102182
hog_350,0.145806,0.099777
hog_351,0.142524,0.092462
hog_352,0.147701,0.091835
hog_353,0.155407,0.095478
hog_354,0.15256,0.097852
hog_355,0.139769,0.085139
hog_356,0.143797,0.089961
hog_357,0.139663,0.088841
hog_358,0.15206,0.099064
hog_359,0.151305,0.094358
hog_360,0.150542,0.089953
hog_361,0.118262,0.087185
hog_362,0.119377,0.086272
hog_363,0.130881,0.090129
hog_364,0.11776,0.083315
hog_365,0.122838,0.08615
hog_366,0.116125,0.081797
hog_367,0.127968,0.094746
hog_368,0.121058,0.089478
hog_369,0.113381,0.079359
hog_370,0.134218,0.085414
hog_371,0.137008,0.088332
hog_372,0.150177,0.096743
hog_373,0.139457,0.088661
hog_374,0.147036,0.090438
hog_375,0.133699,0.086114
hog_376,0.140303,0.095482
hog_377,0.137213,0.089668
hog_378,0.129299,0.079905
hog_379,0.142703,0.097051
hog_380,0.143844,0.094745
hog_381,0.151273,0.09928
hog_382,0.135576,0.088921
hog_383,0.133461,0.085085
hog_384,0.129141,0.085435
hog_385,0.137751,0.098301
hog_386,0.134604,0.098017
hog_387,0.135697,0.091737
hog_388,0.156597,0.091775
hog_389,0.160004,0.092888
hog_390,0.167335,0.099959
hog_391,0.15507,0.092796
hog_392,0.155902,0.096218
hog_393,0.147483,0.089494
hog_394,0.156185,0.101392
hog_395,0.154083,0.095507
hog_396,0.149978,0.086831
hog_397,0.104948,0.079127
hog_398,0.117705,0.088731
hog_399,0.140072,0.099967
hog_400,0.145815,0.094407
hog_401,0.14233,0.091726
hog_402,0.110359,0.070622
hog_403,0.116293,0.083372
hog_404,0.112446,0.086581
hog_405,0.107475,0.083555
hog_406,0.120306,0.081363
hog_407,0.125531,0.089296
hog_408,0.154527,0.094043
hog_409,0.179171,0.100893
hog_410,0.18018,0.100399
hog_411,0.141874,0.089686
hog_412,0.13239,0.090989
hog_413,0.116973,0.090129
hog_414,0.121076,0.087238
hog_415,0.121808,0.081128
hog_416,0.135091,0.085846
hog_417,0.163192,0.099277
hog_418,0.162844,0.096726
hog_419,0.147999,0.091851
hog_420,0.12303,0.081404
hog_421,0.126066,0.086698
hog_422,0.118514,0.083166
hog_423,0.118904,0.085503
hog_424,0.137056,0.082933
hog_425,0.141665,0.086918
hog_426,0.170374,0.099253
hog_427,0.18604,0.099235
hog_428,0.185914,0.09625
hog_429,0.156292,0.092777
hog_430,0.144751,0.090392
hog_431,0.135313,0.092466
hog_432,0.135782,0.08802
hog_433,0.124838,0.076286
hog_434,0.116601,0.080376
hog_435,0.128362,0.091386
hog_436,0.122577,0.079997
hog_437,0.135381,0.085321
hog_438,0.144682,0.083792
hog_439,0.156104,0.095571
hog_440,0.140923,0.083852
hog_441,0.131072,0.081679
hog_442,0.126636,0.082739
hog_443,0.117506,0.083981
hog_444,0.128387,0.092294
hog_445,0.124584,0.082068
hog_446,0.133587,0.085378
hog_447,0.143192,0.083322
hog_448,0.164768,0.094482
hog_449,0.159315,0.096074
hog_450,0.140119,0.088477
hog_451,0.138777,0.079737
hog_452,0.130167,0.08198
hog_453,0.134616,0.087919
hog_454,0.130816,0.07951
hog_455,0.159881,0.077845
hog_456,0.147951,0.082908
hog_457,0.159244,0.089362
hog_458,0.150067,0.085117
hog_459,0.145969,0.083063
hog_460,0.147731,0.083329
hog_461,0.133599,0.084474
hog_462,0.137468,0.089523
hog_463,0.136842,0.083659
hog_464,0.16401,0.076238
hog_465,0.152587,0.08205
hog_466,0.175682,0.092487
hog_467,0.176027,0.091443
hog_468,0.156131,0.086693
hog_469,0.123774,0.082535
hog_470,0.114127,0.084872
hog_471,0.107343,0.084936
hog_472,0.098145,0.081513
hog_473,0.099661,0.080842
hog_474,0.10872,0.078527
hog_475,0.139584,0.090623
hog_476,0.156749,0.096637
hog_477,0.146297,0.086788
hog_478,0.147106,0.083642
hog_479,0.138265,0.094946
hog_480,0.129392,0.097936
hog_481,0.108175,0.084359
hog_482,0.106109,0.082743
hog_483,0.10715,0.081719
hog_484,0.135062,0.089425
hog_485,0.156011,0.094964
hog_486,0.160593,0.089617
hog_487,0.163366,0.093924
hog_488,0.138257,0.089677
hog_489,0.127356,0.090927
hog_490,0.111922,0.081905
hog_491,0.134157,0.077011
hog_492,0.116042,0.080405
hog_493,0.149151,0.09431
hog_494,0.176487,0.100652
hog_495,0.18213,0.101143
hog_496,0.187031,0.090371
hog_497,0.155639,0.093639
hog_498,0.141151,0.100067
hog_499,0.122354,0.090354
hog_500,0.140659,0.079947
hog_501,0.117962,0.082101
hog_502,0.145253,0.091836
hog_503,0.182762,0.098454
hog_504,0.197426,0.097527
hog_505,0.152343,0.09226
hog_506,0.147578,0.089929
hog_507,0.125602,0.086508
hog_508,0.103013,0.080563
hog_509,0.100744,0.079529
hog_510,0.096389,0.074152
hog_511,0.115417,0.087639
hog_512,0.127747,0.087883
hog_513,0.146297,0.088914
hog_514,0.162153,0.092884
hog_515,0.156846,0.093568
hog_516,0.143922,0.088748
hog_517,0.118174,0.08296
hog_518,0.111669,0.077621
hog_519,0.106737,0.075832
hog_520,0.127162,0.088794
hog_521,0.133318,0.088463
hog_522,0.147186,0.08624
hog_523,0.186172,0.097189
hog_524,0.168827,0.091783
hog_525,0.13985,0.088492
hog_526,0.113652,0.08444
hog_527,0.130724,0.079055
hog_528,0.107704,0.077627
hog_529,0.129387,0.093044
hog_530,0.1504,0.094873
hog_531,0.181727,0.090487
hog_532,0.190273,0.095186
hog_533,0.174264,0.094068
hog_534,0.158365,0.093909
hog_535,0.127306,0.085563
hog_536,0.142932,0.075338
hog_537,0.115519,0.076167
hog_538,0.137361,0.089783
hog_539,0.156558,0.096344
hog_540,0.184848,0.088608
hog_541,0.131462,0.084346
hog_542,0.143774,0.091945
hog_543,0.150759,0.092625
hog_544,0.127173,0.085418
hog_545,0.111469,0.078695
hog_546,0.105175,0.07761
hog_547,0.118475,0.087484
hog_548,0.118699,0.085601
hog_549,0.121378,0.08142
hog_550,0.149245,0.084414
hog_551,0.14903,0.086424
hog_552,0.164803,0.096012
hog_553,0.147119,0.085895
hog_554,0.13536,0.080506
hog_555,0.123831,0.078128
hog_556,0.133273,0.088859
hog_557,0.128576,0.083725
hog_558,0.141321,0.081125
hog_559,0.159242,0.086499
hog_560,0.162251,0.088787
hog_561,0.157103,0.092184
hog_562,0.132317,0.083115
hog_563,0.145152,0.079256
hog_564,0.118511,0.07721
hog_565,0.138043,0.091658
hog_566,0.146081,0.089187
hog_567,0.148066,0.082967
hog_568,0.167128,0.082668
hog_569,0.166523,0.086507
hog_570,0.164869,0.092735
hog_571,0.146723,0.085346
hog_572,0.15976,0.077634
hog_573,0.134152,0.077632
hog_574,0.150661,0.089559
hog_575,0.153067,0.087783
hog_576,0.162038,0.080868
