feature,mean,std
hog_459,0.160179,0.08825
hog_460,0.162562,0.088949
hog_461,0.137578,0.084693
hog_462,0.130426,0.085317
hog_463,0.124246,0.083652
hog_464,0.163021,0.085365
hog_465,0.149624,0.094057
hog_466,0.17196,0.092851
hog_467,0.174133,0.093229
hog_468,0.171927,0.086725
hog_469,0.132796,0.082564
hog_470,0.116917,0.082337
hog_471,0.120597,0.090363
hog_472,0.102647,0.076403
hog_473,0.106953,0.080051
hog_474,0.103294,0.077804
hog_475,0.124821,0.088436
hog_476,0.139469,0.094117
hog_477,0.13864,0.086746
hog_478,0.148454,0.086329
hog_479,0.136003,0.089467
hog_480,0.136932,0.100166
hog_481,0.112968,0.083663
hog_482,0.111138,0.081715
hog_483,0.112752,0.081911
hog_484,0.131155,0.09305
hog_485,0.138128,0.089884
hog_486,0.147438,0.089247
hog_487,0.176266,0.097927
hog_488,0.153017,0.095428
hog_489,0.132636,0.08955
hog_490,0.11062,0.078708
hog_491,0.136185,0.079646
hog_492,0.117993,0.083001
hog_493,0.145508,0.091713
hog_494,0.1662,0.098132
hog_495,0.183868,0.097947
hog_496,0.191654,0.093891
hog_497,0.163247,0.095422
hog_498,0.147056,0.09513
hog_499,0.121004,0.083387
hog_500,0.14636,0.079683
hog_501,0.128715,0.087173
hog_502,0.147741,0.091296
hog_503,0.172997,0.099384
hog_504,0.192613,0.093455
hog_505,0.14411,0.092374
hog_506,0.137735,0.09543
hog_507,0.127651,0.093917
hog_508,0.10137,0.077695
hog_509,0.103147,0.076885
hog_510,0.101576,0.078328
hog_511,0.117197,0.092292
hog_512,0.124597,0.08892
hog_513,0.133159,0.086136
hog_514,0.153663,0.090848
hog_515,0.1479,0.097047
hog_516,0.144938,0.096831
hog_517,0.120248,0.084157
hog_518,0.121372,0.085971
hog_519,0.112761,0.084237
hog_520,0.12756,0.090934
hog_521,0.132004,0.089578
hog_522,0.143976,0.085669
hog_523,0.179286,0.101099
hog_524,0.165587,0.100871
hog_525,0.139603,0.09038
hog_526,0.110518,0.075972
hog_527,0.131877,0.073578
hog_528,0.112506,0.082234
hog_529,0.129206,0.091375
hog_530,0.153749,0.096897
hog_531,0.17168,0.092215
hog_532,0.18462,0.09814
hog_533,0.173181,0.10083
hog_534,0.153424,0.091517
hog_535,0.12841,0.081434
hog_536,0.14864,0.08061
hog_537,0.123903,0.086576
hog_538,0.143216,0.093262
hog_539,0.154927,0.094193
hog_540,0.185071,0.094314
hog_541,0.139657,0.086543
hog_542,0.145725,0.088357
hog_543,0.145382,0.092659
hog_544,0.118569,0.077765
hog_545,0.120229,0.079898
hog_546,0.102187,0.074807
hog_547,0.112126,0.080412
hog_548,0.114146,0.078498
hog_549,0.124469,0.082603
hog_550,0.159799,0.082674
hog_551,0.16496,0.084966
hog_552,0.164527,0.089088
hog_553,0.149402,0.083662
hog_554,0.148478,0.091943
hog_555,0.126792,0.083471
hog_556,0.124043,0.081677
hog_557,0.125033,0.078971
hog_558,0.144475,0.075308
hog_559,0.163421,0.090252
hog_560,0.164493,0.087476
hog_561,0.153859,0.092611
hog_562,0.124221,0.083701
hog_563,0.140443,0.0803
hog_564,0.110879,0.078728
hog_565,0.126528,0.083579
hog_566,0.136473,0.082825
hog_567,0.155432,0.086339
hog_568,0.184016,0.082321
hog_569,0.178962,0.084933
hog_570,0.165937,0.084234
hog_571,0.143986,0.088005
hog_572,0.167549,0.09089
hog_573,0.126939,0.083913
hog_574,0.131564,0.080587
hog_575,0.141466,0.082622
hog_576,0.174596,0.078957
