feature,mean,std
hog_55,0.15531,0.089659
hog_56,0.16597,0.101976
hog_57,0.148106,0.101168
hog_58,0.114364,0.0784
hog_59,0.115993,0.076237
hog_60,0.103932,0.074483
hog_61,0.121397,0.085749
hog_62,0.125857,0.086331
hog_63,0.138338,0.087202
hog_64,0.174446,0.093826
hog_65,0.17424,0.099063
hog_66,0.153865,0.099767
hog_67,0.127428,0.083875
hog_68,0.128478,0.086033
hog_69,0.119881,0.085972
hog_70,0.137155,0.092978
hog_71,0.147238,0.095062
hog_72,0.157986,0.08521
hog_73,0.165246,0.096518
hog_74,0.146553,0.100289
hog_75,0.119971,0.09774
hog_76,0.088644,0.070521
hog_77,0.110126,0.07825
hog_78,0.103133,0.080367
hog_79,0.128057,0.090793
hog_80,0.149302,0.095258
hog_81,0.17146,0.096612
hog_82,0.178429,0.097306
hog_83,0.156313,0.098633
hog_84,0.132753,0.093534
hog_85,0.105834,0.075461
hog_86,0.126837,0.078727
hog_87,0.111944,0.082651
hog_88,0.135595,0.089664
hog_89,0.163164,0.095859
hog_90,0.185147,0.096141
hog_91,0.157996,0.088798
hog_92,0.143175,0.091858
hog_93,0.132044,0.097537
hog_94,0.104267,0.07922
hog_95,0.106416,0.081048
hog_96,0.111689,0.080975
hog_97,0.132566,0.092368
hog_98,0.150491,0.090973
hog_99,0.157871,0.085189
hog_100,0.162558,0.089525
hog_101,0.148255,0.092435
hog_102,0.136687,0.093791
hog_103,0.116601,0.080951
hog_104,0.124466,0.084348
hog_105,0.129082,0.084245
hog_106,0.153202,0.09415
hog_107,0.1637,0.09572
hog_108,0.170108,0.088427
hog_109,0.133412,0.087531
hog_110,0.107034,0.075914
hog_111,0.107662,0.076659
hog_112,0.096572,0.068101
hog_113,0.123821,0.084499
hog_114,0.130027,0.086634
hog_115,0.160996,0.10054
hog_116,0.164186,0.092588
hog_117,0.14459,0.088951
hog_118,0.14704,0.085701
hog_119,0.124754,0.083862
hog_120,0.125003,0.084434
hog_121,0.117488,0.078113
hog_122,0.144739,0.082842
hog_123,0.147847,0.087631
hog_124,0.171429,0.09604
hog_125,0.167014,0.087342
hog_126,0.158285,0.085937
hog_127,0.121678,0.08298
hog_128,0.110663,0.083545
hog_129,0.110252,0.087909
hog_130,0.106792,0.075329
hog_131,0.127882,0.089362
hog_132,0.149017,0.088817
hog_133,0.171568,0.100981
hog_134,0.164389,0.095273
hog_135,0.137055,0.086267
hog_136,0.142612,0.078449
hog_137,0.132073,0.086838
hog_138,0.136423,0.090255
hog_139,0.135448,0.083609
hog_140,0.149767,0.087429
hog_141,0.174103,0.086583
hog_142,0.186273,0.097602
hog_143,0.167041,0.086484
hog_144,0.157663,0.086859
hog_145,0.118957,0.080789
hog_146,0.127318,0.092167
hog_147,0.152447,0.099031
hog_148,0.147926,0.093767
hog_149,0.158282,0.094076
hog_150,0.135449,0.091614
hog_151,0.127765,0.094535
hog_152,0.109414,0.085281
hog_153,0.113473,0.075907
hog_154,0.12268,0.082585
hog_155,0.143157,0.095212
hog_156,0.157832,0.100228
hog_157,0.140684,0.087397
hog_158,0.137098,0.084383
hog_159,0.119811,0.081794
hog_160,0.123805,0.090623
hog_161,0.117244,0.085963
hog_162,0.12184,0.08302
hog_163,0.122305,0.07842
hog_164,0.133529,0.088347
hog_165,0.16232,0.095737
hog_166,0.164874,0.084472
hog_167,0.178654,0.092527
hog_168,0.153624,0.095585
hog_169,0.137773,0.094036
hog_170,0.121533,0.089135
hog_171,0.119839,0.076524
hog_172,0.127102,0.086106
hog_173,0.148211,0.100681
hog_174,0.171616,0.104356
hog_175,0.16667,0.095378
hog_176,0.165247,0.086192
hog_177,0.14244,0.087247
hog_178,0.142539,0.099877
hog_179,0.130885,0.093897
hog_180,0.131319,0.086893
hog_181,0.14044,0.08608
hog_182,0.14565,0.093319
hog_183,0.150478,0.100582
hog_184,0.116144,0.079001
hog_185,0.118693,0.090492
hog_186,0.10171,0.07535
hog_187,0.11988,0.09101
hog_188,0.123196,0.087872
hog_189,0.131381,0.086567
hog_190,0.144459,0.089472
hog_191,0.149637,0.097273
hog_192,0.153602,0.096735
hog_193,0.129014,0.085421
hog_194,0.141337,0.097164
hog_195,0.129606,0.093281
hog_196,0.142553,0.094957
hog_197,0.131881,0.086702
hog_198,0.14111,0.086012
hog_199,0.150434,0.084292
hog_200,0.154524,0.093681
hog_201,0.151271,0.096547
hog_202,0.125855,0.081796
hog_203,0.130529,0.087242
hog_204,0.124766,0.088122
hog_205,0.134247,0.093411
hog_206,0.135506,0.089584
hog_207,0.141433,0.084283
hog_208,0.157041,0.092634
hog_209,0.144624,0.088079
hog_210,0.151595,0.095054
hog_211,0.138833,0.086481
hog_212,0.157706,0.09621
hog_213,0.152814,0.094707
hog_214,0.156549,0.09707
hog_215,0.14132,0.087555
hog_216,0.151329,0.089622
hog_217,0.136715,0.092434
hog_218,0.122671,0.086105
hog_219,0.122455,0.093527
hog_220,0.11124,0.088496
hog_221,0.123705,0.087128
hog_222,0.116517,0.080836
hog_223,0.135641,0.092545
hog_224,0.137763,0.090667
hog_225,0.141618,0.088149
hog_226,0.152095,0.09015
hog_227,0.135272,0.084825
hog_228,0.132589,0.089707
hog_229,0.12025,0.085684
hog_230,0.13202,0.087562
hog_231,0.1319,0.085354
hog_232,0.151827,0.098086
hog_233,0.156081,0.091778
hog_234,0.158455,0.091563
hog_235,0.148521,0.096338
hog_236,0.134285,0.087514
hog_237,0.129279,0.091842
hog_238,0.119397,0.088629
hog_239,0.135626,0.091181
hog_240,0.131654,0.085517
hog_241,0.14284,0.092886
hog_242,0.144677,0.087977
hog_243,0.149406,0.090733
hog_244,0.161019,0.093765
hog_245,0.14592,0.093787
hog_246,0.145325,0.09595
hog_247,0.130022,0.087822
hog_248,0.143961,0.087986
hog_249,0.142162,0.082894
hog_250,0.155285,0.095034
hog_251,0.167663,0.093081
hog_252,0.166679,0.09369
hog_253,0.109928,0.083731
hog_254,0.106551,0.07618
hog_255,0.112249,0.084723
hog_256,0.112705,0.080527
hog_257,0.134822,0.080214
hog_258,0.138417,0.084447
hog_259,0.151144,0.092108
hog_260,0.12931,0.082944
hog_261,0.117422,0.082502
hog_262,0.12819,0.078072
hog_263,0.121672,0.081478
hog_264,0.140323,0.092681
hog_265,0.145926,0.089308
hog_266,0.168743,0.087805
hog_267,0.165023,0.089484
hog_268,0.169424,0.099107
hog_269,0.142106,0.088433
hog_270,0.137952,0.0839
hog_271,0.124422,0.085078
hog_272,0.122752,0.083778
hog_273,0.136333,0.096107
hog_274,0.132856,0.086553
hog_275,0.153836,0.081838
hog_276,0.146276,0.083997
hog_277,0.143763,0.089127
hog_278,0.130569,0.086909
hog_279,0.126073,0.087214
hog_280,0.1438,0.083612
hog_281,0.136848,0.087951
hog_282,0.155677,0.095241
hog_283,0.161618,0.084277
hog_284,0.186719,0.085005
hog_285,0.178511,0.091026
hog_286,0.168163,0.094664
hog_287,0.148621,0.085399
hog_288,0.142554,0.083174
hog_289,0.108482,0.075111
hog_290,0.115043,0.089149
hog_291,0.131046,0.09825
hog_292,0.139621,0.082578
hog_293,0.172912,0.09308
hog_294,0.172008,0.095011
hog_295,0.147102,0.086787
hog_296,0.118151,0.082595
hog_297,0.111246,0.072248
hog_298,0.112829,0.080461
hog_299,0.126111,0.090043
hog_300,0.132992,0.092952
hog_301,0.13178,0.085303
hog_302,0.154195,0.089823
hog_303,0.152744,0.088642
hog_304,0.145656,0.088755
hog_305,0.126577,0.083884
hog_306,0.11973,0.083304
hog_307,0.116961,0.074092
hog_308,0.121118,0.08634
hog_309,0.131688,0.092731
hog_310,0.139402,0.085847
hog_311,0.174545,0.091579
hog_312,0.186429,0.096303
hog_313,0.1747,0.095911
hog_314,0.144419,0.089485
hog_315,0.131611,0.082303
hog_316,0.119778,0.081063
hog_317,0.12683,0.087976
hog_318,0.128934,0.092776
hog_319,0.130438,0.083464
hog_320,0.164111,0.088707
hog_321,0.170381,0.09324
hog_322,0.172091,0.091155
hog_323,0.151619,0.089603
hog_324,0.13231,0.087324
hog_325,0.123853,0.086027
hog_326,0.121823,0.089307
hog_327,0.123125,0.092592
hog_328,0.107103,0.074936
hog_329,0.123938,0.084696
hog_330,0.130941,0.083175
hog_331,0.146354,0.098452
hog_332,0.136951,0.089121
hog_333,0.124432,0.084582
hog_334,0.137487,0.091015
hog_335,0.13706,0.093758
hog_336,0.135198,0.094212
hog_337,0.117055,0.080953
hog_338,0.133684,0.091855
hog_339,0.131815,0.084628
hog_340,0.152975,0.09686
hog_341,0.147598,0.092225
hog_342,0.138672,0.091274
hog_343,0.130889,0.08583
hog_344,0.127854,0.093932
hog_345,0.134481,0.099261
hog_346,0.117777,0.078914
hog_347,0.136864,0.084352
hog_348,0.139071,0.087414
hog_349,0.159866,0.099965
hog_350,0.15154,0.097941
hog_351,0.146229,0.093465
hog_352,0.15534,0.090006
hog_353,0.147376,0.097562
hog_354,0.147224,0.101606
hog_355,0.133757,0.092542
hog_356,0.14676,0.09643
hog_357,0.145297,0.088578
hog_358,0.167631,0.107613
hog_359,0.162424,0.099245
hog_360,0.160467,0.089158
hog_361,0.130736,0.0856
hog_362,0.126244,0.085763
hog_363,0.126698,0.093604
hog_364,0.108519,0.080312
hog_365,0.122172,0.08806
hog_366,0.112262,0.083046
hog_367,0.129272,0.100054
hog_368,0.120976,0.083276
hog_369,0.124631,0.088858
hog_370,0.13558,0.09171
hog_371,0.140508,0.092641
hog_372,0.146923,0.10356
hog_373,0.135473,0.091141
hog_374,0.138157,0.085708
hog_375,0.125922,0.089648
hog_376,0.134306,0.099722
hog_377,0.132784,0.093353
hog_378,0.131013,0.090399
hog_379,0.150809,0.090928
hog_380,0.149655,0.10106
hog_381,0.147679,0.098346
hog_382,0.125782,0.085219
hog_383,0.127795,0.086643
hog_384,0.126352,0.087752
hog_385,0.139387,0.099761
hog_386,0.137456,0.090523
hog_387,0.143548,0.09004
hog_388,0.160388,0.097318
hog_389,0.165196,0.10489
hog_390,0.171581,0.105138
hog_391,0.150818,0.095036
hog_392,0.14366,0.088871
hog_393,0.136075,0.088571
hog_394,0.151233,0.099318
hog_395,0.152535,0.092628
hog_396,0.153839,0.092998
hog_397,0.110484,0.075188
hog_398,0.121878,0.084041
hog_399,0.146416,0.099765
hog_400,0.144908,0.091542
hog_401,0.13066,0.084584
hog_402,0.113025,0.077831
hog_403,0.121172,0.0918
hog_404,0.11309,0.088857
hog_405,0.107508,0.082526
hog_406,0.130549,0.078764
hog_407,0.128185,0.083018
hog_408,0.161343,0.094445
hog_409,0.173418,0.095008
hog_410,0.172872,0.095076
hog_411,0.154295,0.097161
hog_412,0.142028,0.099783
hog_413,0.125403,0.089909
hog_414,0.129614,0.083848
hog_415,0.120908,0.079264
hog_416,0.148538,0.090694
hog_417,0.168385,0.099306
hog_418,0.156449,0.090778
hog_419,0.144043,0.08188
hog_420,0.118409,0.079333
hog_421,0.12176,0.086063
hog_422,0.113101,0.07983
hog_423,0.113258,0.078253
hog_424,0.144232,0.077849
hog_425,0.15413,0.090543
hog_426,0.181023,0.095937
hog_427,0.182619,0.089458
hog_428,0.178864,0.092978
hog_429,0.155264,0.094545
hog_430,0.138473,0.089248
hog_431,0.124542,0.083246
hog_432,0.137666,0.079432
hog_433,0.115701,0.075893
hog_434,0.100365,0.079169
hog_435,0.103588,0.079625
hog_436,0.099276,0.065981
hog_437,0.125808,0.078207
hog_438,0.154499,0.090209
hog_439,0.182567,0.096698
hog_440,0.149244,0.086694
hog_441,0.129932,0.077614
hog_442,0.124419,0.083238
hog_443,0.11709,0.082198
hog_444,0.11549,0.086068
hog_445,0.107058,0.079135
hog_446,0.127861,0.084842
hog_447,0.151972,0.08798
hog_448,0.181221,0.09738
hog_449,0.169004,0.095371
hog_450,0.138043,0.085936
hog_451,0.133289,0.079534
hog_452,0.121095,0.083519
hog_453,0.124145,0.08513
hog_454,0.11468,0.071733
hog_455,0.153776,0.08244
hog_456,0.156381,0.088824
hog_457,0.180438,0.092042
hog_458,0.156855,0.087106
hog_459,0.141024,0.081783
hog_460,0.142984,0.083137
hog_461,0.137564,0.090121
hog_462,0.140175,0.094248
hog_463,0.124335,0.08102
hog_464,0.157971,0.082213
hog_465,0.157869,0.090182
hog_466,0.189042,0.099222
hog_467,0.181256,0.091854
hog_468,0.16043,0.08599
hog_469,0.130427,0.084435
hog_470,0.118454,0.087868
hog_471,0.10446,0.087554
hog_472,0.083123,0.062511
hog_473,0.096558,0.075778
hog_474,0.109254,0.076989
hog_475,0.135375,0.092467
hog_476,0.138603,0.086765
hog_477,0.129595,0.084141
hog_478,0.151627,0.0897
hog_479,0.14113,0.092748
hog_480,0.128807,0.094492
hog_481,0.101556,0.074359
hog_482,0.112568,0.081858
hog_483,0.115447,0.079092
hog_484,0.137404,0.09144
hog_485,0.148458,0.086784
hog_486,0.147597,0.088056
hog_487,0.172815,0.097112
hog_488,0.144902,0.096762
hog_489,0.128226,0.091805
hog_490,0.10056,0.073242
hog_491,0.142727,0.084474
hog_492,0.127655,0.08486
hog_493,0.157466,0.096665
hog_494,0.171987,0.100654
hog_495,0.185401,0.103435
hog_496,0.192538,0.096547
hog_497,0.160364,0.103121
hog_498,0.142617,0.09377
hog_499,0.119081,0.082242
hog_500,0.154566,0.084334
hog_501,0.131428,0.086417
hog_502,0.147208,0.088367
hog_503,0.17406,0.091997
hog_504,0.197294,0.097822
hog_505,0.14617,0.090727
hog_506,0.144805,0.099637
hog_507,0.13007,0.099238
hog_508,0.097249,0.077288
hog_509,0.092949,0.073304
hog_510,0.089007,0.073577
hog_511,0.108722,0.093232
hog_512,0.126883,0.099017
hog_513,0.13747,0.092028
hog_514,0.156095,0.08933
hog_515,0.164675,0.102208
hog_516,0.15159,0.107523
hog_517,0.112245,0.082807
hog_518,0.105321,0.081419
hog_519,0.099666,0.082378
hog_520,0.117917,0.095301
hog_521,0.128239,0.09327
hog_522,0.147821,0.088838
hog_523,0.182426,0.097287
hog_524,0.169959,0.104485
hog_525,0.150979,0.100601
hog_526,0.112981,0.082699
hog_527,0.12552,0.075838
hog_528,0.095079,0.075381
hog_529,0.111942,0.091952
hog_530,0.138837,0.100714
hog_531,0.166239,0.099531
hog_532,0.190601,0.096435
hog_533,0.18622,0.100818
hog_534,0.169541,0.097943
hog_535,0.125932,0.082577
hog_536,0.141007,0.075412
hog_537,0.108019,0.077024
hog_538,0.135303,0.099544
hog_539,0.152627,0.101486
hog_540,0.178326,0.097752
hog_541,0.139274,0.091617
hog_542,0.148313,0.094987
hog_543,0.153702,0.097463
hog_544,0.12587,0.082738
hog_545,0.109244,0.076454
hog_546,0.094216,0.070166
hog_547,0.105183,0.081731
hog_548,0.110304,0.082195
hog_549,0.118612,0.077961
hog_550,0.157496,0.081648
hog_551,0.158433,0.087827
hog_552,0.160788,0.088378
hog_553,0.149577,0.084106
hog_554,0.141259,0.087552
hog_555,0.123294,0.083879
hog_556,0.133888,0.090186
hog_557,0.128403,0.082053
hog_558,0.148046,0.082808
hog_559,0.160193,0.086272
hog_560,0.168231,0.089063
hog_561,0.159862,0.090222
hog_562,0.128943,0.081976
hog_563,0.135229,0.07809
hog_564,0.106259,0.075012
hog_565,0.128693,0.087008
hog_566,0.13218,0.081879
hog_567,0.143595,0.085139
hog_568,0.174632,0.083493
hog_569,0.175818,0.086983
hog_570,0.173197,0.090671
hog_571,0.156411,0.088647
hog_572,0.162695,0.084538
hog_573,0.127093,0.085872
hog_574,0.141828,0.088734
hog_575,0.144184,0.084929
hog_576,0.167319,0.086606
