feature,mean,std
hog_82,0.153897,0.089439
hog_83,0.136058,0.088501
hog_84,0.13307,0.085439
hog_85,0.12619,0.081978
hog_86,0.157734,0.088127
hog_87,0.1256,0.089586
hog_88,0.132797,0.08667
hog_89,0.137518,0.082937
hog_90,0.157062,0.090402
hog_91,0.156069,0.088582
hog_92,0.143444,0.087576
hog_93,0.13712,0.084049
hog_94,0.128297,0.081019
hog_95,0.149267,0.089385
hog_96,0.12193,0.074739
hog_97,0.132862,0.078462
hog_98,0.139869,0.088049
hog_99,0.161719,0.091523
hog_100,0.168557,0.090195
hog_101,0.156279,0.085481
hog_102,0.153614,0.085804
hog_103,0.144315,0.085576
hog_104,0.164511,0.091266
hog_105,0.135836,0.083558
hog_106,0.153239,0.087494
hog_107,0.15958,0.086968
hog_108,0.171393,0.0867
hog_109,0.145372,0.087982
hog_110,0.123202,0.075395
hog_111,0.117373,0.076146
hog_112,0.115792,0.077545
hog_113,0.150137,0.087892
hog_114,0.111124,0.080069
hog_115,0.124012,0.084598
hog_116,0.123545,0.079923
hog_117,0.143052,0.08652
hog_118,0.162746,0.090961
hog_119,0.135182,0.084325
hog_120,0.127589,0.082803
hog_121,0.122997,0.082033
hog_122,0.159705,0.088053
hog_123,0.125529,0.088591
hog_124,0.124266,0.077908
hog_125,0.125105,0.07788
hog_126,0.163317,0.086002
hog_127,0.161382,0.094834
hog_128,0.137758,0.083054
hog_129,0.12693,0.077561
hog_130,0.133722,0.083736
hog_131,0.155821,0.089914
hog_132,0.130834,0.081744
hog_133,0.14472,0.085697
hog_134,0.137141,0.084414
hog_135,0.163394,0.095719
hog_136,0.182056,0.094412
hog_137,0.156639,0.088958
hog_138,0.147373,0.085864
hog_139,0.14128,0.084122
hog_140,0.166279,0.091539
hog_141,0.141565,0.089359
hog_142,0.146739,0.082877
hog_143,0.146773,0.088989
hog_144,0.182332,0.090152
hog_145,0.142977,0.08523
hog_146,0.111097,0.071123
hog_147,0.118944,0.078028
hog_148,0.119611,0.077582
hog_149,0.142832,0.092677
hog_150,0.120519,0.079265
hog_151,0.129277,0.086183
hog_152,0.126345,0.082832
hog_153,0.147131,0.084951
hog_154,0.155143,0.089204
hog_155,0.129942,0.076509
hog_156,0.137772,0.078608
hog_157,0.134797,0.086734
hog_158,0.151074,0.093381
hog_159,0.129666,0.082314
hog_160,0.137631,0.085534
hog_161,0.134466,0.080972
hog_162,0.156832,0.087217
hog_163,0.165925,0.087786
hog_164,0.123206,0.076428
hog_165,0.124524,0.080809
hog_166,0.132371,0.083357
hog_167,0.161255,0.092911
hog_168,0.134701,0.080772
hog_169,0.144253,0.088016
hog_170,0.144276,0.087231
hog_171,0.169889,0.083887
hog_172,0.170835,0.090546
hog_173,0.139928,0.079321
hog_174,0.145721,0.079381
hog_175,0.152198,0.09148
hog_176,0.167786,0.091707
hog_177,0.150028,0.089766
hog_178,0.153621,0.087916
hog_179,0.14691,0.08736
hog_180,0.171262,0.088993
hog_181,0.145361,0.091428
hog_182,0.124788,0.07847
hog_183,0.13018,0.082065
hog_184,0.13311,0.086446
hog_185,0.14428,0.084777
hog_186,0.117165,0.075047
hog_187,0.126964,0.078192
hog_188,0.120696,0.075684
hog_189,0.14633,0.089577
hog_190,0.16168,0.093121
hog_191,0.136313,0.07652
hog_192,0.13695,0.081492
hog_193,0.134284,0.084576
hog_194,0.147794,0.083727
hog_195,0.131083,0.080564
hog_196,0.136807,0.079341
hog_197,0.136392,0.081276
hog_198,0.168341,0.093687
hog_199,0.154035,0.08616
hog_200,0.128245,0.076278
hog_201,0.137762,0.080445
hog_202,0.135784,0.086084
hog_203,0.156351,0.087915
hog_204,0.143268,0.083702
hog_205,0.141293,0.082156
hog_206,0.136694,0.078196
hog_207,0.154809,0.08604
hog_208,0.167511,0.085315
hog_209,0.140385,0.079612
hog_210,0.149911,0.081624
hog_211,0.141707,0.081373
hog_212,0.161794,0.085933
hog_213,0.15303,0.085081
hog_214,0.155505,0.083534
hog_215,0.154399,0.082535
hog_216,0.173261,0.087461
hog_217,0.146179,0.093754
hog_218,0.121118,0.07485
hog_219,0.123458,0.073636
hog_220,0.12976,0.079581
hog_221,0.147353,0.086714
hog_222,0.121444,0.077309
hog_223,0.13156,0.081789
hog_224,0.120646,0.075684
hog_225,0.144998,0.090423
hog_226,0.162895,0.093392
hog_227,0.136399,0.073901
hog_228,0.139802,0.08014
hog_229,0.137231,0.082877
hog_230,0.163176,0.090872
hog_231,0.13636,0.079438
hog_232,0.136451,0.080435
hog_233,0.1359,0.082882
hog_234,0.165837,0.092736
hog_235,0.15507,0.089158
hog_236,0.135002,0.079242
hog_237,0.136471,0.080942
hog_238,0.138803,0.085507
hog_239,0.157443,0.090163
hog_240,0.140098,0.084498
hog_241,0.14042,0.085659
hog_242,0.132942,0.077636
hog_243,0.15447,0.086836
hog_244,0.16478,0.085706
hog_245,0.142649,0.077324
hog_246,0.14428,0.082235
hog_247,0.139967,0.085951
hog_248,0.162421,0.089502
hog_249,0.149765,0.083711
hog_250,0.148523,0.08524
hog_251,0.146102,0.078949
hog_252,0.169445,0.086016
hog_253,0.147063,0.091025
hog_254,0.120136,0.078739
hog_255,0.117419,0.077374
hog_256,0.117711,0.080257
hog_257,0.140807,0.096972
hog_258,0.118245,0.0796
hog_259,0.127197,0.085579
hog_260,0.126134,0.080404
hog_261,0.147628,0.088656
hog_262,0.170852,0.089763
hog_263,0.138234,0.080998
hog_264,0.128145,0.07896
hog_265,0.130391,0.083127
hog_266,0.151101,0.09677
hog_267,0.126081,0.092906
hog_268,0.136513,0.086637
hog_269,0.139157,0.084965
hog_270,0.173697,0.090406
hog_271,0.152454,0.09358
hog_272,0.127803,0.086709
hog_273,0.121478,0.081383
hog_274,0.126967,0.084159
hog_275,0.15466,0.096219
hog_276,0.133586,0.087224
hog_277,0.139394,0.083775
hog_278,0.136761,0.082285
hog_279,0.158657,0.089055
hog_280,0.173745,0.089951
hog_281,0.139854,0.083716
hog_282,0.130371,0.078934
hog_283,0.136846,0.08774
hog_284,0.162144,0.095765
hog_285,0.143835,0.091779
hog_286,0.153001,0.088339
hog_287,0.151635,0.084219
hog_288,0.180267,0.085715
hog_289,0.151271,0.090625
hog_290,0.116584,0.074205
hog_291,0.119387,0.073343
hog_292,0.122898,0.086006
hog_293,0.138847,0.092468
hog_294,0.116726,0.076672
hog_295,0.114798,0.078179
hog_296,0.11848,0.080938
hog_297,0.155308,0.087496
hog_298,0.158218,0.087441
hog_299,0.130582,0.075247
hog_300,0.139952,0.077438
hog_301,0.136478,0.081791
hog_302,0.155776,0.093276
hog_303,0.13526,0.086902
hog_304,0.133078,0.078046
hog_305,0.132184,0.083043
hog_306,0.160912,0.088794
hog_307,0.16869,0.09373
hog_308,0.130519,0.080688
hog_309,0.140051,0.081407
hog_310,0.134881,0.084867
hog_311,0.151221,0.093882
hog_312,0.130619,0.083532
hog_313,0.128441,0.080405
hog_314,0.130423,0.080148
hog_315,0.168745,0.089163
hog_316,0.176096,0.091675
hog_317,0.152913,0.082133
hog_318,0.157892,0.083485
hog_319,0.145827,0.08172
hog_320,0.165375,0.092358
hog_321,0.144475,0.088614
hog_322,0.143344,0.077077
hog_323,0.1454,0.078769
hog_324,0.178072,0.091955
hog_325,0.150273,0.089607
hog_326,0.120386,0.074926
hog_327,0.120788,0.076712
hog_328,0.114924,0.078517
hog_329,0.136603,0.090687
hog_330,0.114989,0.075213
hog_331,0.120591,0.077976
hog_332,0.123126,0.077377
hog_333,0.151849,0.091524
hog_334,0.163328,0.089336
hog_335,0.132334,0.082013
hog_336,0.132086,0.081488
hog_337,0.131327,0.085868
hog_338,0.149999,0.089979
hog_339,0.129438,0.080992
hog_340,0.139269,0.080807
hog_341,0.136731,0.078058
hog_342,0.163468,0.090196
hog_343,0.16876,0.091687
hog_344,0.132048,0.078221
hog_345,0.135088,0.082266
hog_346,0.134996,0.084169
hog_347,0.150693,0.086389
hog_348,0.130149,0.079199
hog_349,0.129593,0.077099
hog_350,0.136134,0.076121
hog_351,0.168898,0.096121
hog_352,0.178704,0.090137
hog_353,0.145958,0.080477
hog_354,0.149435,0.085736
hog_355,0.152989,0.090625
hog_356,0.167943,0.086115
hog_357,0.147231,0.081344
hog_358,0.149791,0.086379
hog_359,0.149445,0.085667
hog_360,0.173352,0.095089
hog_361,0.146497,0.089823
hog_362,0.12261,0.080106
hog_363,0.116796,0.073612
hog_364,0.121374,0.085609
hog_365,0.143577,0.094287
hog_366,0.12393,0.087537
hog_367,0.126602,0.087149
hog_368,0.121457,0.07689
hog_369,0.148982,0.090099
hog_370,0.152627,0.090232
hog_371,0.132842,0.081392
hog_372,0.126225,0.077349
hog_373,0.129469,0.081539
hog_374,0.154323,0.091187
hog_375,0.132729,0.082664
hog_376,0.136761,0.088311
hog_377,0.13205,0.080883
hog_378,0.155403,0.091517
hog_379,0.160568,0.099148
hog_380,0.137384,0.082999
hog_381,0.126525,0.077264
hog_382,0.130728,0.085621
hog_383,0.15882,0.097538
hog_384,0.137373,0.090752
hog_385,0.139719,0.084871
hog_386,0.137408,0.078827
hog_387,0.163476,0.094445
hog_388,0.168996,0.097518
hog_389,0.147044,0.087345
hog_390,0.135597,0.079536
hog_391,0.138707,0.086125
hog_392,0.169585,0.0914
hog_393,0.149646,0.08944
hog_394,0.154563,0.083624
hog_395,0.143805,0.080485
hog_396,0.165146,0.094025
hog_397,0.150337,0.088834
hog_398,0.121075,0.077049
hog_399,0.11886,0.073037
hog_400,0.115488,0.072616
hog_401,0.145785,0.08705
hog_402,0.126312,0.080612
hog_403,0.134356,0.087143
hog_404,0.12411,0.075238
hog_405,0.144749,0.085384
hog_406,0.168936,0.086579
hog_407,0.134518,0.078829
hog_408,0.13305,0.079412
hog_409,0.1318,0.081031
hog_410,0.151849,0.092952
hog_411,0.130505,0.081044
hog_412,0.133543,0.077028
hog_413,0.130117,0.080842
hog_414,0.165887,0.084308
hog_415,0.158105,0.091067
hog_416,0.134807,0.079392
hog_417,0.135048,0.079855
hog_418,0.136499,0.085725
hog_419,0.152545,0.08928
hog_420,0.135871,0.088281
hog_421,0.145932,0.088413
hog_422,0.142257,0.082262
hog_423,0.158042,0.088251
hog_424,0.173865,0.084902
hog_425,0.148127,0.079748
hog_426,0.144195,0.081006
hog_427,0.150392,0.087108
hog_428,0.160906,0.090591
hog_429,0.146663,0.084923
hog_430,0.149615,0.082577
hog_431,0.145569,0.084111
hog_432,0.175311,0.086135
hog_433,0.154876,0.093694
hog_434,0.129117,0.077951
hog_435,0.123858,0.075162
hog_436,0.118521,0.0758
hog_437,0.137855,0.09602
hog_438,0.115738,0.079009
hog_439,0.112016,0.080043
hog_440,0.110621,0.071748
hog_441,0.154567,0.08904
hog_442,0.161932,0.093247
hog_443,0.142039,0.073888
hog_444,0.139516,0.080089
hog_445,0.137284,0.083499
hog_446,0.154812,0.092355
hog_447,0.140414,0.084382
hog_448,0.128895,0.077616
hog_449,0.137805,0.076531
hog_450,0.161607,0.090986
hog_451,0.170382,0.090832
hog_452,0.136401,0.079289
hog_453,0.129526,0.078147
hog_454,0.126205,0.079115
hog_455,0.161421,0.090284
hog_456,0.118041,0.079635
hog_457,0.123051,0.077885
hog_458,0.129277,0.080435
hog_459,0.167374,0.089188
hog_460,0.175858,0.088931
hog_461,0.148746,0.082014
hog_462,0.148348,0.084616
hog_463,0.147492,0.085103
hog_464,0.183078,0.086017
hog_465,0.143339,0.084555
hog_466,0.141903,0.07752
hog_467,0.149647,0.07943
hog_468,0.179198,0.089601
hog_469,0.145648,0.090286
hog_470,0.120601,0.071036
hog_471,0.120787,0.075173
hog_472,0.121924,0.076971
hog_473,0.147355,0.091761
hog_474,0.127995,0.08342
hog_475,0.128213,0.075624
hog_476,0.127889,0.075578
hog_477,0.150181,0.090504
hog_478,0.158336,0.088088
hog_479,0.142365,0.080226
hog_480,0.140615,0.079784
hog_481,0.143041,0.083137
hog_482,0.160457,0.092214
hog_483,0.135323,0.08924
hog_484,0.134065,0.0813
hog_485,0.139083,0.085454
hog_486,0.159946,0.091777
hog_487,0.156371,0.090678
hog_488,0.128047,0.077056
hog_489,0.132363,0.08217
hog_490,0.131434,0.083124
hog_491,0.16689,0.090172
hog_492,0.124768,0.081816
hog_493,0.132108,0.078832
hog_494,0.132506,0.074507
hog_495,0.158714,0.090572
hog_496,0.170745,0.089397
hog_497,0.14395,0.080428
hog_498,0.145687,0.082171
hog_499,0.145683,0.087611
hog_500,0.17976,0.087262
hog_501,0.139087,0.086218
hog_502,0.140682,0.077194
hog_503,0.144949,0.079701
hog_504,0.171181,0.088823
hog_505,0.154944,0.085197
hog_506,0.123153,0.072022
hog_507,0.125187,0.079797
hog_508,0.124889,0.081517
hog_509,0.141502,0.088276
hog_510,0.118674,0.07324
hog_511,0.11961,0.073267
hog_512,0.131982,0.076351
hog_513,0.161367,0.085699
hog_514,0.163685,0.087063
hog_515,0.129694,0.077088
hog_516,0.132298,0.078233
hog_517,0.135032,0.08092
hog_518,0.154919,0.091293
hog_519,0.128246,0.079883
hog_520,0.137656,0.077342
hog_521,0.141395,0.074195
hog_522,0.168468,0.084617
hog_523,0.163858,0.087318
hog_524,0.138298,0.078115
hog_525,0.136729,0.081852
hog_526,0.131471,0.08185
hog_527,0.164182,0.087233
hog_528,0.124309,0.083662
hog_529,0.13063,0.078431
hog_530,0.142202,0.082277
hog_531,0.164673,0.089108
hog_532,0.176553,0.088241
hog_533,0.141729,0.07784
hog_534,0.144168,0.084442
hog_535,0.141235,0.08391
hog_536,0.175157,0.089617
hog_537,0.133249,0.08236
hog_538,0.145613,0.078405
hog_539,0.152739,0.080517
hog_540,0.179008,0.085944
hog_541,0.148255,0.089452
hog_542,0.125794,0.080047
hog_543,0.118356,0.078453
hog_544,0.116787,0.077131
hog_545,0.140287,0.090931
hog_546,0.126915,0.079019
hog_547,0.129485,0.079582
hog_548,0.131036,0.07859
hog_549,0.149069,0.086718
hog_550,0.163925,0.085955
hog_551,0.13076,0.082047
hog_552,0.123788,0.08047
hog_553,0.1257,0.085393
hog_554,0.155451,0.093113
hog_555,0.141392,0.088512
hog_556,0.142149,0.080175
hog_557,0.134728,0.075375
hog_558,0.163697,0.085405
hog_559,0.158191,0.090397
hog_560,0.139445,0.080618
hog_561,0.129971,0.076689
hog_562,0.121655,0.077836
hog_563,0.162239,0.082877
hog_564,0.134929,0.084772
hog_565,0.13568,0.080985
hog_566,0.134809,0.078777
hog_567,0.158722,0.087872
hog_568,0.177106,0.085521
hog_569,0.142952,0.082062
hog_570,0.136939,0.083755
hog_571,0.134369,0.088555
hog_572,0.176441,0.087987
hog_573,0.148094,0.089464
hog_574,0.156562,0.086626
hog_575,0.15096,0.083451
hog_576,0.177691,0.08606
