feature,mean,std
hog_55,0.158472,0.097764
hog_56,0.135921,0.09167
hog_57,0.128698,0.083122
hog_58,0.118762,0.087583
hog_59,0.159917,0.105003
hog_60,0.12173,0.091028
hog_61,0.13296,0.088555
hog_62,0.135699,0.091147
hog_63,0.157275,0.094797
hog_64,0.168924,0.098933
hog_65,0.145613,0.09253
hog_66,0.139018,0.084173
hog_67,0.137288,0.091852
hog_68,0.179423,0.105601
hog_69,0.14059,0.092072
hog_70,0.142662,0.088494
hog_71,0.145554,0.086353
hog_72,0.166571,0.097148
hog_73,0.140725,0.0915
hog_74,0.118325,0.081696
hog_75,0.110833,0.078876
hog_76,0.103525,0.081143
hog_77,0.155941,0.102253
hog_78,0.116799,0.084883
hog_79,0.116716,0.081651
hog_80,0.1234,0.083417
hog_81,0.138843,0.092425
hog_82,0.151727,0.093763
hog_83,0.12858,0.085579
hog_84,0.12282,0.084864
hog_85,0.117032,0.085354
hog_86,0.166165,0.099637
hog_87,0.12385,0.089553
hog_88,0.129179,0.086461
hog_89,0.127579,0.084082
hog_90,0.149376,0.0911
hog_91,0.16309,0.099509
hog_92,0.136845,0.086916
hog_93,0.13094,0.083833
hog_94,0.120476,0.088527
hog_95,0.159195,0.101393
hog_96,0.128423,0.090916
hog_97,0.132458,0.081676
hog_98,0.139832,0.085723
hog_99,0.160045,0.098387
hog_100,0.176752,0.098983
hog_101,0.151619,0.090612
hog_102,0.146028,0.088925
hog_103,0.133271,0.089766
hog_104,0.171228,0.101693
hog_105,0.138537,0.093212
hog_106,0.146167,0.090305
hog_107,0.147821,0.087486
hog_108,0.171637,0.096334
hog_109,0.139334,0.089771
hog_110,0.12484,0.08562
hog_111,0.120686,0.081606
hog_112,0.113689,0.080611
hog_113,0.158941,0.09515
hog_114,0.11358,0.080722
hog_115,0.116002,0.077542
hog_116,0.114319,0.077176
hog_117,0.133929,0.087242
hog_118,0.161414,0.088225
hog_119,0.139457,0.087267
hog_120,0.132921,0.082858
hog_121,0.126798,0.086469
hog_122,0.17188,0.097297
hog_123,0.1283,0.088489
hog_124,0.128809,0.083646
hog_125,0.127792,0.083407
hog_126,0.15516,0.086868
hog_127,0.161577,0.093947
hog_128,0.141316,0.087366
hog_129,0.133743,0.084292
hog_130,0.125886,0.085004
hog_131,0.163237,0.107647
hog_132,0.120707,0.084157
hog_133,0.127096,0.079795
hog_134,0.131904,0.084031
hog_135,0.159319,0.092125
hog_136,0.181589,0.090575
hog_137,0.148455,0.087716
hog_138,0.14276,0.08477
hog_139,0.136179,0.088989
hog_140,0.169154,0.099107
hog_141,0.137222,0.089898
hog_142,0.139738,0.087452
hog_143,0.144393,0.090632
hog_144,0.178363,0.089229
hog_145,0.139887,0.089822
hog_146,0.116626,0.082004
hog_147,0.118686,0.085874
hog_148,0.105595,0.081894
hog_149,0.146879,0.098374
hog_150,0.121989,0.086394
hog_151,0.12267,0.08717
hog_152,0.117485,0.080696
hog_153,0.139179,0.087175
hog_154,0.153651,0.094927
hog_155,0.13519,0.08786
hog_156,0.133061,0.084853
hog_157,0.127377,0.086158
hog_158,0.163682,0.102197
hog_159,0.135177,0.090371
hog_160,0.135999,0.085813
hog_161,0.132154,0.083658
hog_162,0.148488,0.087693
hog_163,0.150751,0.09444
hog_164,0.127906,0.08624
hog_165,0.127664,0.087085
hog_166,0.122278,0.087979
hog_167,0.158018,0.100626
hog_168,0.134213,0.093477
hog_169,0.132233,0.086776
hog_170,0.129635,0.083908
hog_171,0.15252,0.093372
hog_172,0.1671,0.094644
hog_173,0.149156,0.087655
hog_174,0.145144,0.085345
hog_175,0.139482,0.093507
hog_176,0.171138,0.103484
hog_177,0.145314,0.09564
hog_178,0.151356,0.089369
hog_179,0.149755,0.087184
hog_180,0.166297,0.092823
hog_181,0.144071,0.089497
hog_182,0.122328,0.078399
hog_183,0.117492,0.075874
hog_184,0.109053,0.079752
hog_185,0.151458,0.09648
hog_186,0.119816,0.083859
hog_187,0.126929,0.08555
hog_188,0.120177,0.076917
hog_189,0.142213,0.090757
hog_190,0.153505,0.094576
hog_191,0.131025,0.085972
hog_192,0.128806,0.081607
hog_193,0.127822,0.091325
hog_194,0.166298,0.101833
hog_195,0.132692,0.088045
hog_196,0.134093,0.085345
hog_197,0.12616,0.082285
hog_198,0.152593,0.094626
hog_199,0.157768,0.097954
hog_200,0.135696,0.08489
hog_201,0.129351,0.080803
hog_202,0.119944,0.085443
hog_203,0.164111,0.097507
hog_204,0.132413,0.089692
hog_205,0.136047,0.085913
hog_206,0.132849,0.078787
hog_207,0.155202,0.090044
hog_208,0.163083,0.097338
hog_209,0.144358,0.087213
hog_210,0.142058,0.085611
hog_211,0.138367,0.091752
hog_212,0.177582,0.100733
hog_213,0.148907,0.096223
hog_214,0.146945,0.088613
hog_215,0.142376,0.083437
hog_216,0.167002,0.093845
hog_217,0.145479,0.094336
hog_218,0.123489,0.082624
hog_219,0.123295,0.084513
hog_220,0.117918,0.0849
hog_221,0.152874,0.10228
hog_222,0.117155,0.088573
hog_223,0.119206,0.079687
hog_224,0.117385,0.078169
hog_225,0.142393,0.093607
hog_226,0.15584,0.095737
hog_227,0.134874,0.08533
hog_228,0.132321,0.083955
hog_229,0.127238,0.086731
hog_230,0.160324,0.100821
hog_231,0.125984,0.085461
hog_232,0.132813,0.081192
hog_233,0.133034,0.087095
hog_234,0.156332,0.096083
hog_235,0.147407,0.092389
hog_236,0.131758,0.085495
hog_237,0.13191,0.087369
hog_238,0.13127,0.091509
hog_239,0.165216,0.103513
hog_240,0.127433,0.091594
hog_241,0.130631,0.080628
hog_242,0.132822,0.083868
hog_243,0.149353,0.092778
hog_244,0.166003,0.091303
hog_245,0.144701,0.086392
hog_246,0.141066,0.083478
hog_247,0.135255,0.092243
hog_248,0.173083,0.101631
hog_249,0.139331,0.09167
hog_250,0.149011,0.08626
hog_251,0.146885,0.088033
hog_252,0.164461,0.088752
hog_253,0.139682,0.089544
hog_254,0.117249,0.079839
hog_255,0.117518,0.078858
hog_256,0.115352,0.083948
hog_257,0.153141,0.095036
hog_258,0.119182,0.079311
hog_259,0.128036,0.080131
hog_260,0.126678,0.078463
hog_261,0.143467,0.089738
hog_262,0.157175,0.089349
hog_263,0.128274,0.080396
hog_264,0.131927,0.081453
hog_265,0.131173,0.091055
hog_266,0.162583,0.096707
hog_267,0.124866,0.086171
hog_268,0.134604,0.080684
hog_269,0.130232,0.082576
hog_270,0.158832,0.088914
hog_271,0.158185,0.093556
hog_272,0.132057,0.08225
hog_273,0.131924,0.080122
hog_274,0.125004,0.086953
hog_275,0.168301,0.09347
hog_276,0.133929,0.086034
hog_277,0.137911,0.081394
hog_278,0.142069,0.082341
hog_279,0.15807,0.091149
hog_280,0.169378,0.09018
hog_281,0.142584,0.083427
hog_282,0.142719,0.080653
hog_283,0.142347,0.091311
hog_284,0.179338,0.093904
hog_285,0.140347,0.088083
hog_286,0.147024,0.081316
hog_287,0.150273,0.084718
hog_288,0.17206,0.090862
hog_289,0.147651,0.088688
hog_290,0.118917,0.077864
hog_291,0.116886,0.076693
hog_292,0.111409,0.082509
hog_293,0.149991,0.100288
hog_294,0.119651,0.088947
hog_295,0.122509,0.078526
hog_296,0.118982,0.076564
hog_297,0.147252,0.087258
hog_298,0.161112,0.091501
hog_299,0.133752,0.08258
hog_300,0.125915,0.076912
hog_301,0.121639,0.086254
hog_302,0.161259,0.098923
hog_303,0.14017,0.095172
hog_304,0.142314,0.085517
hog_305,0.140033,0.090155
hog_306,0.155435,0.091818
hog_307,0.158107,0.091976
hog_308,0.127193,0.083173
hog_309,0.12836,0.08208
hog_310,0.124368,0.088521
hog_311,0.160142,0.100809
hog_312,0.129235,0.090672
hog_313,0.131291,0.082893
hog_314,0.131093,0.082243
hog_315,0.159927,0.091603
hog_316,0.168652,0.093966
hog_317,0.14366,0.086011
hog_318,0.137925,0.082549
hog_319,0.135896,0.090633
hog_320,0.171539,0.09904
hog_321,0.145597,0.093631
hog_322,0.149546,0.086076
hog_323,0.146433,0.08432
hog_324,0.166921,0.094277
hog_325,0.141045,0.089436
hog_326,0.120352,0.081912
hog_327,0.117294,0.077739
hog_328,0.109579,0.078664
hog_329,0.150593,0.101108
hog_330,0.119139,0.087373
hog_331,0.120713,0.07658
hog_332,0.118978,0.077812
hog_333,0.139076,0.087719
hog_334,0.154545,0.09059
hog_335,0.13547,0.085484
hog_336,0.132946,0.082676
hog_337,0.128027,0.08924
hog_338,0.167163,0.099504
hog_339,0.134534,0.090227
hog_340,0.128605,0.082827
hog_341,0.126641,0.08015
hog_342,0.147611,0.090291
hog_343,0.158283,0.091395
hog_344,0.136066,0.084481
hog_345,0.138246,0.080976
hog_346,0.127687,0.080324
hog_347,0.164058,0.099702
hog_348,0.133727,0.089192
hog_349,0.141337,0.086172
hog_350,0.138519,0.08638
hog_351,0.151752,0.091658
hog_352,0.163776,0.092574
hog_353,0.146521,0.085873
hog_354,0.152004,0.082611
hog_355,0.142085,0.086595
hog_356,0.178594,0.095491
hog_357,0.152863,0.094285
hog_358,0.148668,0.083364
hog_359,0.145264,0.08445
hog_360,0.158022,0.090856
hog_361,0.136523,0.090135
hog_362,0.122381,0.082976
hog_363,0.11957,0.079668
hog_364,0.119651,0.081434
hog_365,0.162544,0.101568
hog_366,0.120789,0.085212
hog_367,0.119674,0.077518
hog_368,0.113668,0.07893
hog_369,0.134141,0.09073
hog_370,0.148585,0.0904
hog_371,0.130035,0.085405
hog_372,0.130094,0.081418
hog_373,0.128854,0.083821
hog_374,0.171834,0.098697
hog_375,0.134525,0.086374
hog_376,0.136113,0.080526
hog_377,0.134033,0.082306
hog_378,0.152293,0.090739
hog_379,0.151351,0.091522
hog_380,0.13873,0.086944
hog_381,0.136775,0.082856
hog_382,0.135927,0.088123
hog_383,0.172393,0.099825
hog_384,0.131901,0.093596
hog_385,0.126506,0.082769
hog_386,0.119473,0.080024
hog_387,0.147022,0.09108
hog_388,0.165375,0.090547
hog_389,0.146907,0.087395
hog_390,0.148835,0.084967
hog_391,0.144869,0.086592
hog_392,0.183004,0.097894
hog_393,0.145483,0.089465
hog_394,0.14719,0.082048
hog_395,0.141086,0.085947
hog_396,0.164392,0.091384
hog_397,0.14681,0.08693
hog_398,0.117261,0.076758
hog_399,0.114295,0.07552
hog_400,0.109103,0.081448
hog_401,0.152459,0.096629
hog_402,0.119699,0.086548
hog_403,0.124447,0.078497
hog_404,0.123715,0.079202
hog_405,0.144501,0.087233
hog_406,0.166285,0.087249
hog_407,0.131119,0.080702
hog_408,0.131197,0.080441
hog_409,0.122604,0.083596
hog_410,0.164519,0.094837
hog_411,0.12895,0.083751
hog_412,0.142506,0.084859
hog_413,0.136809,0.085346
hog_414,0.162787,0.085055
hog_415,0.164054,0.088086
hog_416,0.134033,0.081392
hog_417,0.129254,0.077129
hog_418,0.119629,0.086328
hog_419,0.161872,0.100271
hog_420,0.133099,0.090434
hog_421,0.136222,0.081742
hog_422,0.135609,0.083633
hog_423,0.159423,0.086444
hog_424,0.18054,0.08574
hog_425,0.148076,0.081989
hog_426,0.142984,0.080991
hog_427,0.132349,0.086344
hog_428,0.174719,0.098696
hog_429,0.140962,0.087461
hog_430,0.149671,0.084181
hog_431,0.14326,0.085935
hog_432,0.175718,0.086866
hog_433,0.144946,0.089897
hog_434,0.111863,0.07948
hog_435,0.112121,0.07448
hog_436,0.110913,0.084295
hog_437,0.157934,0.107172
hog_438,0.124586,0.090704
hog_439,0.125841,0.080095
hog_440,0.116918,0.082748
hog_441,0.144426,0.088182
hog_442,0.160103,0.091498
hog_443,0.137428,0.088005
hog_444,0.129689,0.079998
hog_445,0.120191,0.083829
hog_446,0.166799,0.104951
hog_447,0.132839,0.095267
hog_448,0.136126,0.081132
hog_449,0.131652,0.082829
hog_450,0.153925,0.089781
hog_451,0.155246,0.090219
hog_452,0.122659,0.08441
hog_453,0.122754,0.078488
hog_454,0.118773,0.085346
hog_455,0.184989,0.097756
hog_456,0.128225,0.087869
hog_457,0.131452,0.081826
hog_458,0.132336,0.083979
hog_459,0.15707,0.087754
hog_460,0.162551,0.092873
hog_461,0.141054,0.090435
hog_462,0.138642,0.085257
hog_463,0.133924,0.086117
hog_464,0.194572,0.094027
hog_465,0.145649,0.094596
hog_466,0.145031,0.084873
hog_467,0.144455,0.084434
hog_468,0.16094,0.091912
hog_469,0.13949,0.09209
hog_470,0.118584,0.083037
hog_471,0.119462,0.08199
hog_472,0.119778,0.081497
hog_473,0.158521,0.106089
hog_474,0.11917,0.088714
hog_475,0.120203,0.076884
hog_476,0.117588,0.079485
hog_477,0.138125,0.090471
hog_478,0.150264,0.094563
hog_479,0.132972,0.084714
hog_480,0.136395,0.083679
hog_481,0.131007,0.090021
hog_482,0.170606,0.103339
hog_483,0.132988,0.091555
hog_484,0.138529,0.090925
hog_485,0.131411,0.087412
hog_486,0.14914,0.092266
hog_487,0.14864,0.092962
hog_488,0.129103,0.082468
hog_489,0.129954,0.082025
hog_490,0.130572,0.090097
hog_491,0.183734,0.100677
hog_492,0.127707,0.088969
hog_493,0.127,0.082362
hog_494,0.120756,0.079433
hog_495,0.145972,0.093645
hog_496,0.157966,0.09428
hog_497,0.141325,0.085572
hog_498,0.14115,0.08224
hog_499,0.137635,0.093835
hog_500,0.195647,0.095726
hog_501,0.139646,0.091296
hog_502,0.142276,0.088816
hog_503,0.137997,0.085725
hog_504,0.157707,0.093115
hog_505,0.141294,0.090514
hog_506,0.120566,0.082534
hog_507,0.124714,0.078702
hog_508,0.116982,0.082238
hog_509,0.158315,0.101703
hog_510,0.117388,0.082667
hog_511,0.125163,0.082028
hog_512,0.121255,0.082786
hog_513,0.138781,0.087298
hog_514,0.150679,0.091646
hog_515,0.134498,0.086932
hog_516,0.137309,0.081202
hog_517,0.134274,0.091451
hog_518,0.172532,0.101745
hog_519,0.127952,0.08664
hog_520,0.13462,0.080183
hog_521,0.130146,0.080684
hog_522,0.146645,0.088768
hog_523,0.15509,0.092203
hog_524,0.129999,0.083316
hog_525,0.130191,0.08072
hog_526,0.125966,0.085104
hog_527,0.181488,0.097238
hog_528,0.125656,0.085798
hog_529,0.133712,0.085076
hog_530,0.130222,0.088395
hog_531,0.149698,0.088639
hog_532,0.159948,0.092278
hog_533,0.141482,0.085493
hog_534,0.146522,0.080955
hog_535,0.140129,0.087325
hog_536,0.192939,0.094287
hog_537,0.136278,0.087396
hog_538,0.143759,0.082168
hog_539,0.146895,0.088781
hog_540,0.161739,0.089443
hog_541,0.13984,0.087181
hog_542,0.117289,0.079505
hog_543,0.11533,0.074386
hog_544,0.113158,0.082078
hog_545,0.157452,0.0934
hog_546,0.124759,0.081831
hog_547,0.131711,0.079157
hog_548,0.12534,0.077381
hog_549,0.140393,0.085
hog_550,0.162962,0.086319
hog_551,0.129763,0.079514
hog_552,0.130111,0.08008
hog_553,0.124517,0.08328
hog_554,0.168116,0.097322
hog_555,0.132322,0.087434
hog_556,0.139993,0.081313
hog_557,0.131636,0.078958
hog_558,0.165056,0.087166
hog_559,0.151228,0.087951
hog_560,0.12709,0.080966
hog_561,0.129626,0.077942
hog_562,0.130133,0.085592
hog_563,0.180909,0.08757
hog_564,0.131039,0.086005
hog_565,0.143817,0.080266
hog_566,0.138191,0.077734
hog_567,0.152886,0.086449
hog_568,0.173108,0.08666
hog_569,0.139203,0.080738
hog_570,0.144031,0.079873
hog_571,0.139653,0.087085
hog_572,0.190098,0.089805
hog_573,0.143576,0.089556
hog_574,0.149777,0.083645
hog_575,0.142062,0.084008
hog_576,0.173359,0.087013
