feature,mean,std
hog_212,0.160729,0.086694
hog_213,0.136915,0.083508
hog_214,0.144327,0.089628
hog_215,0.148304,0.090058
hog_216,0.156228,0.086148
hog_217,0.133494,0.086724
hog_218,0.127145,0.09102
hog_219,0.122917,0.090163
hog_220,0.11237,0.080893
hog_221,0.124306,0.083686
hog_222,0.123026,0.083663
hog_223,0.140253,0.095738
hog_224,0.133252,0.089289
hog_225,0.138023,0.088189
hog_226,0.146938,0.08941
hog_227,0.133109,0.088206
hog_228,0.131379,0.091968
hog_229,0.130332,0.083784
hog_230,0.144078,0.08746
hog_231,0.149869,0.091074
hog_232,0.163124,0.09351
hog_233,0.154672,0.0923
hog_234,0.152652,0.090207
hog_235,0.134632,0.086172
hog_236,0.128013,0.089066
hog_237,0.129091,0.091647
hog_238,0.123371,0.082228
hog_239,0.136419,0.085091
hog_240,0.131311,0.086847
hog_241,0.142987,0.091367
hog_242,0.141081,0.08741
hog_243,0.14117,0.08608
hog_244,0.146988,0.09074
hog_245,0.139117,0.08959
hog_246,0.142031,0.094051
hog_247,0.143741,0.089467
hog_248,0.155494,0.089976
hog_249,0.158942,0.093758
hog_250,0.167282,0.09561
hog_251,0.161744,0.091055
hog_252,0.154646,0.088895
hog_253,0.118791,0.079583
hog_254,0.110663,0.077806
hog_255,0.121065,0.083305
hog_256,0.123077,0.081482
hog_257,0.140094,0.088187
hog_258,0.131887,0.083318
hog_259,0.134337,0.085957
hog_260,0.124932,0.08427
hog_261,0.123154,0.083136
hog_262,0.139175,0.081301
hog_263,0.12704,0.083538
hog_264,0.137108,0.089764
hog_265,0.146374,0.089738
hog_266,0.170363,0.095888
hog_267,0.154178,0.091396
hog_268,0.145873,0.087715
hog_269,0.134843,0.088267
hog_270,0.141985,0.083411
hog_271,0.131304,0.085061
hog_272,0.121862,0.081478
hog_273,0.137912,0.090244
hog_274,0.139505,0.087856
hog_275,0.155313,0.09163
hog_276,0.144326,0.087796
hog_277,0.138073,0.087488
hog_278,0.126898,0.085149
hog_279,0.13601,0.089877
hog_280,0.156277,0.08374
hog_281,0.138797,0.086994
hog_282,0.154398,0.094537
hog_283,0.162402,0.092966
hog_284,0.18296,0.095294
hog_285,0.170941,0.09083
hog_286,0.152562,0.089703
hog_287,0.142161,0.089935
hog_288,0.155789,0.085696
hog_289,0.122104,0.081246
hog_290,0.114201,0.081695
hog_291,0.125494,0.085918
hog_292,0.138282,0.0861
hog_293,0.15735,0.096826
hog_294,0.135035,0.085954
hog_295,0.134203,0.086455
hog_296,0.121737,0.083122
hog_297,0.125866,0.077734
hog_298,0.131984,0.084007
hog_299,0.132166,0.085205
hog_300,0.141812,0.09335
hog_301,0.143151,0.085037
hog_302,0.156673,0.090767
hog_303,0.136854,0.088405
hog_304,0.136222,0.089366
hog_305,0.131349,0.086219
hog_306,0.131936,0.079654
hog_307,0.132181,0.081468
hog_308,0.12534,0.081637
hog_309,0.13395,0.087157
hog_310,0.154163,0.089103
hog_311,0.176262,0.095743
hog_312,0.155353,0.089472
hog_313,0.150758,0.091812
hog_314,0.136833,0.087196
hog_315,0.140183,0.083905
hog_316,0.139924,0.084878
hog_317,0.142247,0.08743
hog_318,0.147727,0.090751
hog_319,0.154274,0.086033
hog_320,0.17105,0.089075
hog_321,0.158932,0.08804
hog_322,0.155737,0.091581
hog_323,0.148193,0.088686
hog_324,0.144949,0.087001
hog_325,0.120188,0.08021
hog_326,0.118162,0.084725
hog_327,0.126077,0.090265
hog_328,0.125864,0.086617
hog_329,0.137467,0.088722
hog_330,0.128073,0.085143
hog_331,0.137535,0.095269
hog_332,0.132385,0.086392
hog_333,0.128377,0.082482
hog_334,0.130039,0.083999
hog_335,0.126636,0.08501
hog_336,0.133838,0.091643
hog_337,0.133457,0.091161
hog_338,0.142961,0.0897
hog_339,0.129778,0.084344
hog_340,0.13887,0.08701
hog_341,0.137138,0.086111
hog_342,0.132925,0.083794
hog_343,0.137579,0.084044
hog_344,0.134175,0.086198
hog_345,0.137091,0.092167
hog_346,0.134881,0.086059
hog_347,0.155508,0.089823
hog_348,0.146969,0.087393
hog_349,0.158798,0.093477
hog_350,0.156953,0.093651
hog_351,0.149585,0.09001
hog_352,0.149703,0.085638
hog_353,0.141179,0.085636
hog_354,0.144874,0.091108
hog_355,0.144934,0.091937
hog_356,0.16499,0.091747
hog_357,0.155254,0.086777
hog_358,0.170943,0.091791
hog_359,0.164517,0.088661
hog_360,0.157073,0.085939
hog_361,0.121251,0.081751
hog_362,0.120949,0.083806
hog_363,0.123849,0.087442
hog_364,0.115818,0.078191
hog_365,0.132593,0.085383
hog_366,0.118911,0.078193
hog_367,0.124179,0.087013
hog_368,0.120626,0.0827
hog_369,0.12195,0.079087
hog_370,0.13941,0.083589
hog_371,0.142159,0.090244
hog_372,0.148309,0.094412
hog_373,0.141304,0.089327
hog_374,0.154292,0.08958
hog_375,0.138876,0.086512
hog_376,0.141203,0.090516
hog_377,0.131504,0.083126
hog_378,0.135061,0.084243
hog_379,0.143062,0.085771
hog_380,0.14595,0.091555
hog_381,0.149326,0.092673
hog_382,0.141075,0.086622
hog_383,0.150098,0.087923
hog_384,0.133837,0.085542
hog_385,0.137982,0.092327
hog_386,0.135179,0.086727
hog_387,0.142562,0.083173
hog_388,0.157442,0.090896
hog_389,0.159087,0.092164
hog_390,0.165492,0.093823
hog_391,0.159577,0.09157
hog_392,0.171184,0.089758
hog_393,0.153815,0.089056
hog_394,0.154779,0.092275
hog_395,0.147899,0.089297
hog_396,0.154046,0.085785
hog_397,0.113194,0.081887
hog_398,0.117018,0.081012
hog_399,0.129333,0.089386
hog_400,0.133628,0.086193
hog_401,0.146545,0.091325
hog_402,0.130202,0.085124
hog_403,0.129829,0.095555
hog_404,0.115455,0.082469
hog_405,0.106422,0.075408
hog_406,0.133945,0.081593
hog_407,0.122936,0.084125
hog_408,0.143837,0.09006
hog_409,0.157011,0.093085
hog_410,0.173572,0.097353
hog_411,0.15572,0.091836
hog_412,0.139393,0.09492
hog_413,0.129603,0.089184
hog_414,0.133297,0.081991
hog_415,0.12724,0.086277
hog_416,0.134188,0.088566
hog_417,0.141675,0.091342
hog_418,0.143271,0.088275
hog_419,0.154939,0.09136
hog_420,0.139876,0.086114
hog_421,0.134515,0.09237
hog_422,0.126678,0.084587
hog_423,0.122421,0.081941
hog_424,0.150058,0.084886
hog_425,0.138566,0.089805
hog_426,0.152196,0.091482
hog_427,0.165389,0.094136
hog_428,0.183786,0.09641
hog_429,0.169082,0.091528
hog_430,0.153487,0.095751
hog_431,0.141051,0.090334
hog_432,0.149346,0.080603
hog_433,0.127172,0.077846
hog_434,0.113791,0.077878
hog_435,0.122051,0.085891
hog_436,0.123271,0.07982
hog_437,0.153233,0.09196
hog_438,0.144726,0.084742
hog_439,0.145668,0.08751
hog_440,0.127233,0.081937
hog_441,0.130224,0.081073
hog_442,0.135151,0.082912
hog_443,0.123881,0.082298
hog_444,0.125948,0.086065
hog_445,0.128646,0.082019
hog_446,0.150621,0.093587
hog_447,0.141527,0.08319
hog_448,0.150417,0.090654
hog_449,0.148325,0.088686
hog_450,0.144881,0.087011
hog_451,0.14108,0.077945
hog_452,0.125422,0.082827
hog_453,0.131747,0.085252
hog_454,0.128666,0.079402
hog_455,0.172891,0.086628
hog_456,0.14909,0.084706
hog_457,0.155093,0.087649
hog_458,0.145942,0.085449
hog_459,0.146226,0.082253
hog_460,0.155391,0.082474
hog_461,0.135925,0.081219
hog_462,0.138792,0.087345
hog_463,0.137242,0.082612
hog_464,0.177559,0.08868
hog_465,0.152502,0.084643
hog_466,0.165178,0.089194
hog_467,0.16925,0.085691
hog_468,0.16768,0.079405
hog_469,0.132643,0.080857
hog_470,0.117684,0.083761
hog_471,0.111325,0.085506
hog_472,0.09976,0.070235
hog_473,0.112303,0.079686
hog_474,0.115849,0.084589
hog_475,0.13117,0.090008
hog_476,0.138264,0.091524
hog_477,0.142784,0.086044
hog_478,0.150315,0.088671
hog_479,0.136089,0.090871
hog_480,0.131643,0.093568
hog_481,0.12049,0.079893
hog_482,0.13268,0.086668
hog_483,0.128906,0.087569
hog_484,0.137195,0.09207
hog_485,0.141628,0.087931
hog_486,0.149545,0.085522
hog_487,0.169666,0.094677
hog_488,0.145328,0.094095
hog_489,0.129529,0.087066
hog_490,0.112267,0.078267
hog_491,0.145587,0.080972
hog_492,0.120657,0.082838
hog_493,0.140219,0.090704
hog_494,0.155321,0.093794
hog_495,0.175302,0.095956
hog_496,0.177541,0.095653
hog_497,0.154265,0.093554
hog_498,0.143547,0.092684
hog_499,0.130246,0.084045
hog_500,0.16716,0.083843
hog_501,0.139467,0.086713
hog_502,0.152399,0.093946
hog_503,0.169365,0.091523
hog_504,0.180316,0.091534
hog_505,0.145811,0.091601
hog_506,0.131273,0.085232
hog_507,0.12348,0.083847
hog_508,0.114437,0.079696
hog_509,0.11078,0.075831
hog_510,0.101607,0.076369
hog_511,0.115766,0.088869
hog_512,0.120459,0.087278
hog_513,0.135383,0.084549
hog_514,0.161711,0.089813
hog_515,0.157678,0.090956
hog_516,0.144768,0.091294
hog_517,0.133926,0.086098
hog_518,0.125261,0.082629
hog_519,0.112659,0.081097
hog_520,0.122731,0.088308
hog_521,0.129685,0.088962
hog_522,0.150436,0.084961
hog_523,0.177343,0.094604
hog_524,0.154665,0.08881
hog_525,0.137563,0.085756
hog_526,0.127265,0.080832
hog_527,0.14587,0.074979
hog_528,0.115884,0.079105
hog_529,0.130448,0.088918
hog_530,0.138461,0.090217
hog_531,0.167503,0.092435
hog_532,0.190299,0.091897
hog_533,0.176416,0.091549
hog_534,0.156088,0.091029
hog_535,0.143001,0.088732
hog_536,0.160296,0.079877
hog_537,0.127345,0.083888
hog_538,0.137865,0.088377
hog_539,0.153421,0.091548
hog_540,0.181911,0.09018
hog_541,0.131157,0.084868
hog_542,0.128468,0.082383
hog_543,0.133905,0.087935
hog_544,0.131279,0.083257
hog_545,0.13802,0.087468
hog_546,0.117436,0.076731
hog_547,0.115638,0.079033
hog_548,0.112814,0.079952
hog_549,0.122233,0.080373
hog_550,0.147748,0.084455
hog_551,0.140057,0.085273
hog_552,0.147476,0.087968
hog_553,0.152844,0.087499
hog_554,0.164154,0.093454
hog_555,0.139701,0.086671
hog_556,0.1281,0.083064
hog_557,0.119297,0.079995
hog_558,0.141469,0.081563
hog_559,0.156701,0.086718
hog_560,0.149185,0.086122
hog_561,0.142508,0.084337
hog_562,0.139046,0.082761
hog_563,0.158137,0.08186
hog_564,0.124977,0.082243
hog_565,0.132382,0.087222
hog_566,0.132896,0.086033
hog_567,0.147722,0.084944
hog_568,0.172821,0.087574
hog_569,0.154819,0.086312
hog_570,0.155974,0.083706
hog_571,0.16059,0.089685
hog_572,0.187379,0.085614
hog_573,0.144678,0.08678
hog_574,0.14019,0.085441
hog_575,0.141996,0.087871
hog_576,0.165773,0.086958
