feature,mean,std
hog_17,0.135578,0.084414
hog_18,0.147975,0.082766
hog_19,0.145485,0.081833
hog_20,0.152417,0.087631
hog_21,0.162702,0.089571
hog_22,0.152719,0.086841
hog_23,0.148084,0.083238
hog_24,0.130062,0.081939
hog_25,0.128524,0.085779
hog_26,0.125151,0.079433
hog_27,0.140994,0.079717
hog_28,0.160107,0.088573
hog_29,0.173331,0.089917
hog_30,0.172713,0.092502
hog_31,0.158262,0.087037
hog_32,0.150438,0.082692
hog_33,0.128718,0.083125
hog_34,0.135161,0.088255
hog_35,0.133613,0.082295
hog_36,0.142268,0.08379
hog_37,0.16121,0.098083
hog_38,0.150235,0.093395
hog_39,0.137599,0.092013
hog_40,0.113241,0.081107
hog_41,0.124066,0.07963
hog_42,0.103663,0.076843
hog_43,0.120996,0.090871
hog_44,0.130967,0.087144
hog_45,0.152105,0.09153
hog_46,0.175233,0.097476
hog_47,0.162971,0.093801
hog_48,0.146739,0.094075
hog_49,0.121174,0.084612
hog_50,0.135358,0.080599
hog_51,0.113644,0.082677
hog_52,0.132022,0.093718
hog_53,0.142554,0.090666
hog_54,0.167214,0.096309
hog_55,0.154143,0.091203
hog_56,0.15186,0.093806
hog_57,0.145276,0.096249
hog_58,0.12514,0.091043
hog_59,0.119967,0.085985
hog_60,0.111822,0.08063
hog_61,0.123397,0.089936
hog_62,0.132144,0.089389
hog_63,0.14415,0.085859
hog_64,0.169178,0.093265
hog_65,0.155789,0.0939
hog_66,0.14737,0.092646
hog_67,0.129008,0.087707
hog_68,0.12708,0.085535
hog_69,0.12395,0.087343
hog_70,0.140578,0.096641
hog_71,0.150985,0.095872
hog_72,0.158227,0.089564
hog_73,0.154926,0.092174
hog_74,0.135345,0.089592
hog_75,0.117275,0.086376
hog_76,0.103288,0.076919
hog_77,0.122287,0.079207
hog_78,0.105776,0.074366
hog_79,0.129821,0.088788
hog_80,0.149857,0.094215
hog_81,0.165055,0.095299
hog_82,0.165012,0.093395
hog_83,0.142736,0.090187
hog_84,0.130532,0.089211
hog_85,0.115547,0.081793
hog_86,0.140458,0.085569
hog_87,0.125458,0.082329
hog_88,0.149491,0.090832
hog_89,0.164802,0.092703
hog_90,0.174556,0.096437
hog_91,0.145999,0.087259
hog_92,0.137982,0.08805
hog_93,0.130332,0.090341
hog_94,0.118261,0.082186
hog_95,0.122741,0.08451
hog_96,0.119641,0.083767
hog_97,0.138181,0.090866
hog_98,0.144958,0.089749
hog_99,0.151851,0.088565
hog_100,0.157884,0.086812
hog_101,0.144205,0.088173
hog_102,0.137359,0.088636
hog_103,0.12683,0.084551
hog_104,0.138608,0.088871
hog_105,0.138739,0.086814
hog_106,0.15907,0.094296
hog_107,0.16805,0.092458
hog_108,0.168637,0.091056
hog_109,0.133551,0.0829
hog_110,0.117135,0.078465
hog_111,0.118556,0.083205
hog_112,0.10475,0.075687
hog_113,0.125951,0.080118
hog_114,0.119762,0.075667
hog_115,0.147134,0.087889
hog_116,0.15479,0.088527
hog_117,0.145873,0.084897
hog_118,0.151652,0.082435
hog_119,0.133755,0.081082
hog_120,0.1367,0.087007
hog_121,0.127569,0.083136
hog_122,0.150435,0.084765
hog_123,0.142614,0.08322
hog_124,0.156516,0.084692
hog_125,0.157301,0.084758
hog_126,0.159015,0.084754
hog_127,0.13317,0.081772
hog_128,0.122681,0.081372
hog_129,0.125886,0.088993
hog_130,0.118387,0.079133
hog_131,0.132078,0.085887
hog_132,0.139736,0.085149
hog_133,0.156649,0.090699
hog_134,0.160153,0.08942
hog_135,0.148199,0.088489
hog_136,0.154849,0.079935
hog_137,0.138884,0.081474
hog_138,0.146421,0.087649
hog_139,0.142946,0.084024
hog_140,0.158747,0.08845
hog_141,0.163542,0.086539
hog_142,0.174798,0.08816
hog_143,0.165866,0.0866
hog_144,0.166528,0.083774
hog_145,0.12326,0.076681
hog_146,0.131943,0.086344
hog_147,0.145581,0.094117
hog_148,0.151058,0.091785
hog_149,0.152275,0.09704
hog_150,0.136417,0.087409
hog_151,0.127179,0.087775
hog_152,0.10911,0.077605
hog_153,0.115525,0.077053
hog_154,0.125453,0.081755
hog_155,0.141933,0.087294
hog_156,0.152886,0.094404
hog_157,0.14932,0.090607
hog_158,0.147936,0.087627
hog_159,0.133798,0.083244
hog_160,0.132758,0.089731
hog_161,0.12264,0.086059
hog_162,0.119352,0.083427
hog_163,0.133565,0.080228
hog_164,0.134885,0.086113
hog_165,0.156099,0.091117
hog_166,0.167417,0.090983
hog_167,0.17326,0.097611
hog_168,0.151752,0.090444
hog_169,0.137184,0.087598
hog_170,0.124539,0.085189
hog_171,0.131516,0.083837
hog_172,0.133985,0.084143
hog_173,0.144018,0.08891
hog_174,0.154286,0.091294
hog_175,0.157308,0.091911
hog_176,0.168628,0.090289
hog_177,0.151607,0.086837
hog_178,0.148019,0.090748
hog_179,0.139035,0.091864
hog_180,0.135973,0.08735
hog_181,0.134723,0.08791
hog_182,0.134321,0.088309
hog_183,0.135584,0.092026
hog_184,0.123746,0.080962
hog_185,0.137986,0.087081
hog_186,0.121753,0.079493
hog_187,0.128004,0.084693
hog_188,0.126577,0.081064
hog_189,0.131071,0.08511
hog_190,0.143348,0.082034
hog_191,0.141845,0.085494
hog_192,0.140312,0.092248
hog_193,0.129958,0.083267
hog_194,0.143627,0.085387
hog_195,0.130557,0.085981
hog_196,0.13962,0.092019
hog_197,0.13982,0.08681
hog_198,0.142916,0.087178
hog_199,0.135997,0.080961
hog_200,0.141191,0.087348
hog_201,0.147416,0.08967
hog_202,0.141055,0.082117
hog_203,0.155312,0.092621
hog_204,0.140793,0.087751
hog_205,0.14956,0.091726
hog_206,0.142043,0.087997
hog_207,0.136844,0.084211
hog_208,0.150731,0.083242
hog_209,0.153104,0.088437
hog_210,0.152865,0.094467
hog_211,0.145232,0.086004
hog_212,0.160862,0.087274
hog_213,0.147303,0.087525
hog_214,0.156833,0.090494
hog_215,0.151924,0.090336
hog_216,0.151372,0.084393
hog_217,0.126563,0.0805
hog_218,0.120015,0.085287
hog_219,0.120912,0.087633
hog_220,0.114636,0.080573
hog_221,0.13049,0.084943
hog_222,0.124398,0.082663
hog_223,0.138027,0.093224
hog_224,0.137768,0.091151
hog_225,0.134066,0.0865
hog_226,0.140715,0.084553
hog_227,0.132762,0.086626
hog_228,0.132537,0.089677
hog_229,0.130743,0.084788
hog_230,0.151551,0.090129
hog_231,0.148095,0.088905
hog_232,0.159649,0.097136
hog_233,0.156453,0.095838
hog_234,0.149844,0.0929
hog_235,0.134426,0.085063
hog_236,0.127035,0.084379
hog_237,0.133696,0.092791
hog_238,0.127452,0.083161
hog_239,0.143028,0.088217
hog_240,0.132728,0.087822
hog_241,0.141495,0.092553
hog_242,0.134172,0.086288
hog_243,0.140189,0.088062
hog_244,0.145585,0.083057
hog_245,0.144386,0.08759
hog_246,0.147895,0.09338
hog_247,0.148649,0.09119
hog_248,0.166774,0.099992
hog_249,0.155505,0.088705
hog_250,0.162513,0.092192
hog_251,0.158207,0.090439
hog_252,0.152302,0.086823
hog_253,0.109181,0.079666
hog_254,0.110422,0.079857
hog_255,0.128099,0.089736
hog_256,0.12813,0.08434
hog_257,0.139406,0.087229
hog_258,0.137188,0.086147
hog_259,0.140809,0.092601
hog_260,0.132421,0.0867
hog_261,0.115304,0.082862
hog_262,0.13239,0.083368
hog_263,0.120156,0.079014
hog_264,0.137849,0.091982
hog_265,0.14693,0.088447
hog_266,0.166087,0.09132
hog_267,0.158887,0.093163
hog_268,0.153191,0.092681
hog_269,0.140418,0.085732
hog_270,0.139004,0.083368
hog_271,0.121196,0.083729
hog_272,0.128062,0.085511
hog_273,0.142133,0.091413
hog_274,0.144966,0.089205
hog_275,0.149697,0.089449
hog_276,0.141623,0.086522
hog_277,0.143993,0.094549
hog_278,0.135252,0.08974
hog_279,0.125145,0.084163
hog_280,0.143931,0.083234
hog_281,0.137387,0.088477
hog_282,0.1512,0.091583
hog_283,0.158902,0.089554
hog_284,0.17514,0.090282
hog_285,0.169387,0.091032
hog_286,0.162253,0.093134
hog_287,0.147159,0.087751
hog_288,0.150853,0.082573
hog_289,0.119307,0.077458
hog_290,0.113585,0.080232
hog_291,0.130248,0.085839
hog_292,0.139286,0.086588
hog_293,0.162841,0.09488
hog_294,0.152518,0.088352
hog_295,0.143235,0.090505
hog_296,0.123364,0.082819
hog_297,0.12093,0.076749
hog_298,0.121434,0.080545
hog_299,0.125758,0.084367
hog_300,0.137496,0.091464
hog_301,0.137882,0.085984
hog_302,0.153772,0.087137
hog_303,0.148059,0.085954
hog_304,0.147338,0.092123
hog_305,0.137698,0.089514
hog_306,0.126087,0.08037
hog_307,0.125974,0.07646
hog_308,0.121578,0.080785
hog_309,0.146152,0.087537
hog_310,0.155538,0.087982
hog_311,0.174575,0.093535
hog_312,0.16405,0.091522
hog_313,0.158593,0.093452
hog_314,0.133523,0.08554
hog_315,0.131718,0.078642
hog_316,0.126992,0.079766
hog_317,0.129024,0.084126
hog_318,0.146797,0.089248
hog_319,0.148966,0.085168
hog_320,0.166073,0.085316
hog_321,0.164514,0.087349
hog_322,0.168465,0.092869
hog_323,0.151668,0.093958
hog_324,0.138122,0.083457
hog_325,0.117813,0.081471
hog_326,0.116819,0.083169
hog_327,0.123014,0.088946
hog_328,0.111654,0.077616
hog_329,0.12891,0.088191
hog_330,0.124914,0.080672
hog_331,0.145556,0.095102
hog_332,0.142536,0.093094
hog_333,0.125612,0.082376
hog_334,0.130651,0.081257
hog_335,0.132501,0.086249
hog_336,0.139734,0.093738
hog_337,0.129962,0.086378
hog_338,0.14024,0.089952
hog_339,0.128574,0.08049
hog_340,0.144521,0.092256
hog_341,0.145264,0.090752
hog_342,0.136176,0.085653
hog_343,0.136476,0.086625
hog_344,0.132888,0.085126
hog_345,0.137123,0.092969
hog_346,0.126735,0.08274
hog_347,0.142302,0.086516
hog_348,0.142068,0.086026
hog_349,0.162051,0.101081
hog_350,0.160538,0.100807
hog_351,0.146641,0.086607
hog_352,0.149612,0.088749
hog_353,0.145162,0.092494
hog_354,0.153021,0.09855
hog_355,0.145546,0.093135
hog_356,0.151735,0.087555
hog_357,0.14498,0.086978
hog_358,0.163183,0.097352
hog_359,0.164713,0.09601
hog_360,0.158571,0.08825
hog_361,0.123857,0.080776
hog_362,0.12227,0.082678
hog_363,0.127312,0.087262
hog_364,0.1175,0.080082
hog_365,0.127904,0.085785
hog_366,0.112362,0.08062
hog_367,0.121815,0.086048
hog_368,0.12064,0.083065
hog_369,0.125403,0.082872
hog_370,0.140642,0.081201
hog_371,0.1448,0.087585
hog_372,0.155407,0.094517
hog_373,0.143607,0.088518
hog_374,0.156447,0.102517
hog_375,0.13054,0.08398
hog_376,0.136827,0.09059
hog_377,0.136121,0.087933
hog_378,0.137161,0.084262
hog_379,0.146273,0.090281
hog_380,0.146308,0.089483
hog_381,0.149565,0.092249
hog_382,0.136585,0.085109
hog_383,0.139504,0.087429
hog_384,0.123821,0.082767
hog_385,0.134593,0.089489
hog_386,0.135148,0.085707
hog_387,0.143572,0.086798
hog_388,0.159275,0.089922
hog_389,0.165807,0.090559
hog_390,0.172622,0.092946
hog_391,0.165845,0.09255
hog_392,0.167504,0.091677
hog_393,0.143908,0.087996
hog_394,0.147517,0.087471
hog_395,0.147738,0.088383
hog_396,0.153243,0.087647
hog_397,0.108776,0.078371
hog_398,0.11736,0.081665
hog_399,0.135094,0.089875
hog_400,0.133285,0.085749
hog_401,0.138964,0.088042
hog_402,0.128337,0.083211
hog_403,0.122928,0.088654
hog_404,0.110619,0.079894
hog_405,0.104664,0.078545
hog_406,0.133663,0.078555
hog_407,0.132211,0.082891
hog_408,0.154577,0.091492
hog_409,0.160512,0.089476
hog_410,0.172652,0.096492
hog_411,0.153901,0.08854
hog_412,0.140407,0.091516
hog_413,0.122404,0.084469
hog_414,0.129665,0.080612
hog_415,0.126794,0.085483
hog_416,0.137664,0.09013
hog_417,0.152808,0.094763
hog_418,0.150355,0.089201
hog_419,0.149064,0.088719
hog_420,0.137342,0.085185
hog_421,0.132073,0.09015
hog_422,0.123083,0.085579
hog_423,0.124647,0.084936
hog_424,0.149552,0.085787
hog_425,0.148597,0.091481
hog_426,0.168296,0.094505
hog_427,0.177203,0.091135
hog_428,0.180801,0.096385
hog_429,0.163857,0.092162
hog_430,0.150882,0.090732
hog_431,0.133623,0.085773
hog_432,0.146552,0.084348
hog_433,0.117532,0.073183
hog_434,0.10943,0.073883
hog_435,0.119632,0.087436
hog_436,0.120624,0.079694
hog_437,0.139938,0.084933
hog_438,0.145595,0.083781
hog_439,0.153309,0.091314
hog_440,0.138641,0.081882
hog_441,0.133063,0.08057
hog_442,0.125115,0.079634
hog_443,0.120409,0.08104
hog_444,0.121371,0.085975
hog_445,0.120732,0.081718
hog_446,0.138236,0.085789
hog_447,0.144022,0.086672
hog_448,0.16041,0.090785
hog_449,0.153765,0.088806
hog_450,0.142935,0.086884
hog_451,0.142823,0.081171
hog_452,0.122579,0.078364
hog_453,0.126281,0.082506
hog_454,0.129763,0.080379
hog_455,0.162565,0.081424
hog_456,0.148604,0.085404
hog_457,0.162064,0.089999
hog_458,0.159388,0.086891
hog_459,0.161659,0.083107
hog_460,0.153153,0.087217
hog_461,0.138098,0.08304
hog_462,0.134205,0.086847
hog_463,0.133109,0.081691
hog_464,0.166484,0.082232
hog_465,0.150876,0.086712
hog_466,0.174571,0.089541
hog_467,0.180274,0.088309
hog_468,0.176052,0.087706
hog_469,0.129893,0.079611
hog_470,0.119699,0.084245
hog_471,0.118138,0.085814
hog_472,0.10405,0.07505
hog_473,0.110821,0.076537
hog_474,0.111338,0.080704
hog_475,0.132245,0.088719
hog_476,0.139855,0.090164
hog_477,0.142504,0.086134
hog_478,0.147261,0.084471
hog_479,0.138089,0.088598
hog_480,0.130288,0.089132
hog_481,0.120228,0.081461
hog_482,0.119577,0.08188
hog_483,0.119366,0.083107
hog_484,0.136359,0.090442
hog_485,0.145129,0.092034
hog_486,0.153822,0.088783
hog_487,0.171465,0.094742
hog_488,0.142738,0.089872
hog_489,0.130964,0.087995
hog_490,0.117603,0.080874
hog_491,0.145319,0.078477
hog_492,0.124265,0.083236
hog_493,0.146937,0.088917
hog_494,0.165295,0.093704
hog_495,0.178,0.096205
hog_496,0.183685,0.09196
hog_497,0.15846,0.090989
hog_498,0.142866,0.090403
hog_499,0.131249,0.083356
hog_500,0.155027,0.082827
hog_501,0.131233,0.085223
hog_502,0.149413,0.089641
hog_503,0.172267,0.093439
hog_504,0.188697,0.094257
hog_505,0.139666,0.085215
hog_506,0.134912,0.090061
hog_507,0.124879,0.089686
hog_508,0.106164,0.080686
hog_509,0.102974,0.078318
hog_510,0.101839,0.077879
hog_511,0.116961,0.0869
hog_512,0.128847,0.088749
hog_513,0.135204,0.084147
hog_514,0.154092,0.085943
hog_515,0.152221,0.091867
hog_516,0.146148,0.093644
hog_517,0.125074,0.085437
hog_518,0.120224,0.084438
hog_519,0.113682,0.081774
hog_520,0.124526,0.08916
hog_521,0.135951,0.090471
hog_522,0.14597,0.087105
hog_523,0.176229,0.093917
hog_524,0.163342,0.093646
hog_525,0.141765,0.090675
hog_526,0.117541,0.081942
hog_527,0.136141,0.082894
hog_528,0.111539,0.08285
hog_529,0.131378,0.090727
hog_530,0.146505,0.091253
hog_531,0.169485,0.092693
hog_532,0.18952,0.093074
hog_533,0.177293,0.094489
hog_534,0.161499,0.093982
hog_535,0.136029,0.085724
hog_536,0.153091,0.082646
hog_537,0.123451,0.08311
hog_538,0.139671,0.090785
hog_539,0.158072,0.091518
hog_540,0.182972,0.090875
hog_541,0.136832,0.084561
hog_542,0.143051,0.085907
hog_543,0.144486,0.089576
hog_544,0.12623,0.083708
hog_545,0.120466,0.083834
hog_546,0.108099,0.077899
hog_547,0.115245,0.083137
hog_548,0.11491,0.07723
hog_549,0.124991,0.077506
hog_550,0.152267,0.08209
hog_551,0.149541,0.084764
hog_552,0.159966,0.090354
hog_553,0.148343,0.086976
hog_554,0.147004,0.089744
hog_555,0.129188,0.083927
hog_556,0.128898,0.084994
hog_557,0.125808,0.081284
hog_558,0.141143,0.077333
hog_559,0.161853,0.089724
hog_560,0.15905,0.090285
hog_561,0.153009,0.090451
hog_562,0.132647,0.084086
hog_563,0.146694,0.081799
hog_564,0.118396,0.080303
hog_565,0.127649,0.082476
hog_566,0.136559,0.08326
hog_567,0.152877,0.08802
hog_568,0.175335,0.084875
hog_569,0.166848,0.086924
hog_570,0.166645,0.088826
hog_571,0.151445,0.088711
hog_572,0.167887,0.08581
hog_573,0.136512,0.084126
hog_574,0.140049,0.08508
hog_575,0.143013,0.083573
hog_576,0.167258,0.085615
