feature,mean,std
hog_126,0.140898,0.089178
hog_127,0.120867,0.082762
hog_128,0.111368,0.083269
hog_129,0.11795,0.088353
hog_130,0.118176,0.083574
hog_131,0.136661,0.08967
hog_132,0.153372,0.100168
hog_133,0.180861,0.104945
hog_134,0.166725,0.1005
hog_135,0.137668,0.091943
hog_136,0.13125,0.084166
hog_137,0.119205,0.090828
hog_138,0.128169,0.095073
hog_139,0.137003,0.090301
hog_140,0.161946,0.093615
hog_141,0.180692,0.100545
hog_142,0.191149,0.100863
hog_143,0.161669,0.096594
hog_144,0.144271,0.089028
hog_145,0.0953,0.074449
hog_146,0.113028,0.081779
hog_147,0.158361,0.101327
hog_148,0.175807,0.100373
hog_149,0.187231,0.106455
hog_150,0.134668,0.091697
hog_151,0.114479,0.090181
hog_152,0.094019,0.07892
hog_153,0.090497,0.070871
hog_154,0.104216,0.080617
hog_155,0.126626,0.089933
hog_156,0.163152,0.102441
hog_157,0.173057,0.098594
hog_158,0.178305,0.092036
hog_159,0.137354,0.085795
hog_160,0.127128,0.094704
hog_161,0.105463,0.086723
hog_162,0.094872,0.077254
hog_163,0.101671,0.078155
hog_164,0.106846,0.07894
hog_165,0.151427,0.094328
hog_166,0.185704,0.10198
hog_167,0.199074,0.105639
hog_168,0.151522,0.09619
hog_169,0.129971,0.095975
hog_170,0.1069,0.088562
hog_171,0.10217,0.081049
hog_172,0.112762,0.085143
hog_173,0.125398,0.089484
hog_174,0.153671,0.097855
hog_175,0.17239,0.09357
hog_176,0.189769,0.096028
hog_177,0.157659,0.093589
hog_178,0.140749,0.098897
hog_179,0.119309,0.090023
hog_180,0.109548,0.080219
hog_181,0.110558,0.082236
hog_182,0.117414,0.085991
hog_183,0.134771,0.099355
hog_184,0.135909,0.096493
hog_185,0.155196,0.104115
hog_186,0.120786,0.082462
hog_187,0.126286,0.097468
hog_188,0.11899,0.090616
hog_189,0.109736,0.080811
hog_190,0.124668,0.089327
hog_191,0.126666,0.089842
hog_192,0.143823,0.100982
hog_193,0.143826,0.092601
hog_194,0.163121,0.101677
hog_195,0.133606,0.092787
hog_196,0.14137,0.103987
hog_197,0.124959,0.093724
hog_198,0.118495,0.087863
hog_199,0.121756,0.08765
hog_200,0.125967,0.092101
hog_201,0.142458,0.098893
hog_202,0.146107,0.093824
hog_203,0.163311,0.103987
hog_204,0.131456,0.089392
hog_205,0.133463,0.098569
hog_206,0.127589,0.095162
hog_207,0.120794,0.086833
hog_208,0.135354,0.092879
hog_209,0.138463,0.096685
hog_210,0.151373,0.100637
hog_211,0.157923,0.095449
hog_212,0.175991,0.109168
hog_213,0.14543,0.094604
hog_214,0.150947,0.101387
hog_215,0.133823,0.098828
hog_216,0.130875,0.09374
hog_217,0.111943,0.087758
hog_218,0.108021,0.085232
hog_219,0.117147,0.094588
hog_220,0.117729,0.08324
hog_221,0.146048,0.098716
hog_222,0.132711,0.088608
hog_223,0.13877,0.100933
hog_224,0.124331,0.094412
hog_225,0.112757,0.082323
hog_226,0.119089,0.088026
hog_227,0.11512,0.08867
hog_228,0.124212,0.09551
hog_229,0.129603,0.086993
hog_230,0.164786,0.101841
hog_231,0.150509,0.096031
hog_232,0.158111,0.100038
hog_233,0.141421,0.097505
hog_234,0.126499,0.085455
hog_235,0.121937,0.086976
hog_236,0.120603,0.089313
hog_237,0.13052,0.098178
hog_238,0.137683,0.092937
hog_239,0.160277,0.099316
hog_240,0.142605,0.08949
hog_241,0.144155,0.099454
hog_242,0.129977,0.095197
hog_243,0.123964,0.088352
hog_244,0.136822,0.094194
hog_245,0.13539,0.096569
hog_246,0.1442,0.101272
hog_247,0.151757,0.091356
hog_248,0.178701,0.099399
hog_249,0.165362,0.097438
hog_250,0.165159,0.099229
hog_251,0.14549,0.096319
hog_252,0.141041,0.093752
hog_253,0.094674,0.079923
hog_254,0.100349,0.086764
hog_255,0.111004,0.091203
hog_256,0.123063,0.086704
hog_257,0.151468,0.101935
hog_258,0.144081,0.094313
hog_259,0.143367,0.100897
hog_260,0.117978,0.090435
hog_261,0.102278,0.080927
hog_262,0.106829,0.079857
hog_263,0.103713,0.083729
hog_264,0.126534,0.099468
hog_265,0.146672,0.097408
hog_266,0.185022,0.104592
hog_267,0.171641,0.104153
hog_268,0.151307,0.099554
hog_269,0.11456,0.080913
hog_270,0.10788,0.077606
hog_271,0.102674,0.082705
hog_272,0.108052,0.089346
hog_273,0.127762,0.100301
hog_274,0.142288,0.096231
hog_275,0.174993,0.101859
hog_276,0.156317,0.096611
hog_277,0.150808,0.103949
hog_278,0.129994,0.10043
hog_279,0.111602,0.084776
hog_280,0.119581,0.084471
hog_281,0.112753,0.091221
hog_282,0.137873,0.102792
hog_283,0.158413,0.100898
hog_284,0.205105,0.105064
hog_285,0.186738,0.10162
hog_286,0.161139,0.104238
hog_287,0.129174,0.099182
hog_288,0.125368,0.085773
hog_289,0.091605,0.073323
hog_290,0.093558,0.078114
hog_291,0.1151,0.092539
hog_292,0.134672,0.091409
hog_293,0.171634,0.10613
hog_294,0.164659,0.100923
hog_295,0.139913,0.099877
hog_296,0.108959,0.086746
hog_297,0.100993,0.079612
hog_298,0.101529,0.075813
hog_299,0.113899,0.086698
hog_300,0.135077,0.100174
hog_301,0.148939,0.093797
hog_302,0.168285,0.094897
hog_303,0.156898,0.091362
hog_304,0.154832,0.101151
hog_305,0.127532,0.096221
hog_306,0.108526,0.082784
hog_307,0.100014,0.078512
hog_308,0.105961,0.084582
hog_309,0.13077,0.098755
hog_310,0.146269,0.09117
hog_311,0.181614,0.104149
hog_312,0.17207,0.106145
hog_313,0.156588,0.099689
hog_314,0.124205,0.08899
hog_315,0.113729,0.083463
hog_316,0.1127,0.082177
hog_317,0.127211,0.089795
hog_318,0.145934,0.102361
hog_319,0.154731,0.097108
hog_320,0.173135,0.093472
hog_321,0.169977,0.092265
hog_322,0.173075,0.101224
hog_323,0.146132,0.094099
hog_324,0.124981,0.087808
hog_325,0.106056,0.078191
hog_326,0.112231,0.082423
hog_327,0.128421,0.093449
hog_328,0.125341,0.089239
hog_329,0.143111,0.097339
hog_330,0.125408,0.084081
hog_331,0.133821,0.098251
hog_332,0.123944,0.094295
hog_333,0.112047,0.085214
hog_334,0.130249,0.084049
hog_335,0.134251,0.088838
hog_336,0.140568,0.093165
hog_337,0.141629,0.092792
hog_338,0.159427,0.10323
hog_339,0.128769,0.086299
hog_340,0.128081,0.09473
hog_341,0.124869,0.091814
hog_342,0.126181,0.085995
hog_343,0.12659,0.084234
hog_344,0.126358,0.0869
hog_345,0.140357,0.093098
hog_346,0.138686,0.09173
hog_347,0.155627,0.099996
hog_348,0.141066,0.092198
hog_349,0.152718,0.101407
hog_350,0.145139,0.098836
hog_351,0.130488,0.091403
hog_352,0.147177,0.090832
hog_353,0.146523,0.091796
hog_354,0.156018,0.096176
hog_355,0.153764,0.096444
hog_356,0.168323,0.099431
hog_357,0.147262,0.089131
hog_358,0.154282,0.098605
hog_359,0.149202,0.094642
hog_360,0.146256,0.092839
hog_361,0.11194,0.081633
hog_362,0.119415,0.087968
hog_363,0.138674,0.098832
hog_364,0.131367,0.089209
hog_365,0.150507,0.100791
hog_366,0.120911,0.086472
hog_367,0.125402,0.094163
hog_368,0.115331,0.090496
hog_369,0.110241,0.082784
hog_370,0.120603,0.086558
hog_371,0.132859,0.098354
hog_372,0.149614,0.102079
hog_373,0.153932,0.096941
hog_374,0.168636,0.102217
hog_375,0.138767,0.094822
hog_376,0.141189,0.102553
hog_377,0.127301,0.094558
hog_378,0.121162,0.088667
hog_379,0.124998,0.08551
hog_380,0.136294,0.095
hog_381,0.1579,0.102655
hog_382,0.145683,0.090262
hog_383,0.155655,0.099606
hog_384,0.127738,0.086588
hog_385,0.128659,0.093125
hog_386,0.121781,0.091288
hog_387,0.118447,0.086169
hog_388,0.131324,0.087726
hog_389,0.145759,0.098734
hog_390,0.168201,0.099401
hog_391,0.162863,0.097566
hog_392,0.171121,0.100887
hog_393,0.143254,0.091794
hog_394,0.143329,0.098482
hog_395,0.129125,0.09771
hog_396,0.123479,0.088102
hog_397,0.099439,0.084476
hog_398,0.106672,0.087694
hog_399,0.125921,0.094825
hog_400,0.14497,0.096507
hog_401,0.160517,0.099949
hog_402,0.131744,0.089612
hog_403,0.122144,0.095468
hog_404,0.102613,0.081611
hog_405,0.096622,0.075348
hog_406,0.112635,0.083797
hog_407,0.11607,0.090285
hog_408,0.146557,0.101755
hog_409,0.179981,0.098679
hog_410,0.202276,0.108598
hog_411,0.160289,0.099226
hog_412,0.128616,0.095748
hog_413,0.105675,0.086706
hog_414,0.106698,0.077731
hog_415,0.109521,0.083295
hog_416,0.122225,0.087561
hog_417,0.151006,0.100596
hog_418,0.167376,0.10118
hog_419,0.169445,0.098161
hog_420,0.127334,0.08567
hog_421,0.116259,0.092736
hog_422,0.102227,0.086801
hog_423,0.105116,0.081692
hog_424,0.123968,0.084634
hog_425,0.133469,0.09115
hog_426,0.165029,0.095864
hog_427,0.20669,0.097263
hog_428,0.21155,0.104253
hog_429,0.157479,0.095181
hog_430,0.125576,0.09454
hog_431,0.105429,0.087085
hog_432,0.117177,0.082206
hog_433,0.110278,0.08035
hog_434,0.097492,0.074329
hog_435,0.104069,0.080649
hog_436,0.111053,0.078834
hog_437,0.142322,0.088545
hog_438,0.156346,0.08765
hog_439,0.178307,0.104389
hog_440,0.13976,0.088202
hog_441,0.122681,0.084046
hog_442,0.124371,0.085364
hog_443,0.113106,0.081688
hog_444,0.112903,0.088247
hog_445,0.111805,0.08491
hog_446,0.13931,0.091009
hog_447,0.150094,0.088615
hog_448,0.184357,0.102888
hog_449,0.17679,0.101903
hog_450,0.143269,0.090968
hog_451,0.126685,0.085681
hog_452,0.105904,0.081715
hog_453,0.107801,0.079368
hog_454,0.110418,0.079294
hog_455,0.150342,0.087539
hog_456,0.145894,0.086407
hog_457,0.171265,0.092438
hog_458,0.155213,0.088262
hog_459,0.144471,0.089786
hog_460,0.140742,0.089528
hog_461,0.123721,0.086348
hog_462,0.123099,0.086521
hog_463,0.113914,0.082928
hog_464,0.154311,0.088945
hog_465,0.147533,0.090074
hog_466,0.191088,0.101493
hog_467,0.194377,0.095147
hog_468,0.167232,0.089877
hog_469,0.125222,0.083416
hog_470,0.109881,0.078965
hog_471,0.114611,0.094506
hog_472,0.100892,0.0811
hog_473,0.107459,0.080518
hog_474,0.111492,0.084224
hog_475,0.138136,0.096223
hog_476,0.150543,0.101114
hog_477,0.144943,0.096075
hog_478,0.140047,0.085759
hog_479,0.136065,0.09406
hog_480,0.135099,0.098189
hog_481,0.116186,0.085374
hog_482,0.1205,0.084823
hog_483,0.117966,0.085865
hog_484,0.138615,0.102253
hog_485,0.147974,0.102706
hog_486,0.149936,0.094424
hog_487,0.164165,0.094938
hog_488,0.131693,0.089658
hog_489,0.124882,0.09669
hog_490,0.104784,0.081456
hog_491,0.130013,0.082036
hog_492,0.109977,0.081233
hog_493,0.140527,0.09381
hog_494,0.168159,0.098674
hog_495,0.182855,0.10495
hog_496,0.182757,0.094425
hog_497,0.150843,0.094881
hog_498,0.139942,0.096535
hog_499,0.116776,0.085575
hog_500,0.142262,0.082482
hog_501,0.115009,0.085492
hog_502,0.144335,0.099551
hog_503,0.170897,0.100635
hog_504,0.198742,0.102522
hog_505,0.133558,0.088154
hog_506,0.132697,0.092555
hog_507,0.134147,0.101117
hog_508,0.116751,0.085668
hog_509,0.116637,0.086724
hog_510,0.100682,0.080852
hog_511,0.116158,0.09321
hog_512,0.121059,0.096306
hog_513,0.125299,0.084523
hog_514,0.151859,0.089311
hog_515,0.161007,0.098848
hog_516,0.15103,0.099868
hog_517,0.12325,0.084706
hog_518,0.124995,0.084319
hog_519,0.108661,0.081225
hog_520,0.122255,0.092402
hog_521,0.12704,0.093553
hog_522,0.137796,0.0853
hog_523,0.182583,0.099969
hog_524,0.161023,0.099559
hog_525,0.136026,0.097316
hog_526,0.110666,0.083297
hog_527,0.134162,0.086559
hog_528,0.100889,0.080489
hog_529,0.124197,0.089755
hog_530,0.139481,0.096457
hog_531,0.17002,0.100244
hog_532,0.194379,0.098426
hog_533,0.181267,0.097326
hog_534,0.154938,0.097964
hog_535,0.123684,0.086226
hog_536,0.146693,0.085352
hog_537,0.108734,0.08275
hog_538,0.126122,0.090871
hog_539,0.149072,0.098855
hog_540,0.180781,0.098231
hog_541,0.121664,0.088143
hog_542,0.147496,0.094753
hog_543,0.168766,0.105492
hog_544,0.145484,0.095441
hog_545,0.125281,0.093778
hog_546,0.092194,0.074486
hog_547,0.090832,0.080217
hog_548,0.086046,0.074803
hog_549,0.102392,0.083758
hog_550,0.130491,0.090078
hog_551,0.14839,0.09128
hog_552,0.187135,0.105893
hog_553,0.182968,0.101983
hog_554,0.156066,0.097864
hog_555,0.110452,0.077985
hog_556,0.105519,0.091061
hog_557,0.095592,0.082764
hog_558,0.113045,0.08423
hog_559,0.156031,0.091648
hog_560,0.175405,0.0982
hog_561,0.176171,0.105283
hog_562,0.141129,0.092471
hog_563,0.141379,0.089334
hog_564,0.098207,0.080492
hog_565,0.103476,0.084719
hog_566,0.108464,0.088105
hog_567,0.136415,0.09143
hog_568,0.155095,0.09136
hog_569,0.172072,0.094939
hog_570,0.189721,0.102537
hog_571,0.171117,0.100874
hog_572,0.169627,0.097557
hog_573,0.117628,0.087978
hog_574,0.109748,0.091948
hog_575,0.107336,0.090373
hog_576,0.13802,0.093755
