feature,mean,std
hog_42,0.122137,0.080258
hog_43,0.127631,0.080654
hog_44,0.124182,0.083216
hog_45,0.139379,0.090494
hog_46,0.153441,0.092619
hog_47,0.12655,0.082479
hog_48,0.123405,0.077907
hog_49,0.127568,0.08429
hog_50,0.172016,0.09753
hog_51,0.136764,0.084572
hog_52,0.143273,0.08267
hog_53,0.13915,0.085363
hog_54,0.150997,0.091606
hog_55,0.154242,0.090461
hog_56,0.131106,0.083335
hog_57,0.128091,0.081393
hog_58,0.128165,0.088375
hog_59,0.161875,0.102601
hog_60,0.129346,0.080243
hog_61,0.135166,0.080332
hog_62,0.136909,0.084972
hog_63,0.15184,0.088097
hog_64,0.165056,0.090907
hog_65,0.142814,0.087359
hog_66,0.135975,0.082265
hog_67,0.142768,0.091074
hog_68,0.169102,0.099628
hog_69,0.152313,0.088197
hog_70,0.156364,0.086847
hog_71,0.153613,0.086924
hog_72,0.166161,0.088411
hog_73,0.135919,0.087577
hog_74,0.11448,0.075029
hog_75,0.109506,0.076203
hog_76,0.110337,0.079351
hog_77,0.163155,0.102191
hog_78,0.123165,0.084198
hog_79,0.131433,0.08314
hog_80,0.130889,0.08186
hog_81,0.139507,0.087286
hog_82,0.150101,0.093233
hog_83,0.129542,0.081261
hog_84,0.121841,0.079791
hog_85,0.121182,0.085491
hog_86,0.177116,0.102465
hog_87,0.1365,0.087784
hog_88,0.142496,0.083255
hog_89,0.146191,0.082753
hog_90,0.156527,0.092996
hog_91,0.146262,0.085981
hog_92,0.124896,0.078195
hog_93,0.120926,0.079535
hog_94,0.126813,0.086027
hog_95,0.167519,0.10275
hog_96,0.136055,0.083665
hog_97,0.144411,0.086242
hog_98,0.145937,0.086543
hog_99,0.151919,0.085471
hog_100,0.157898,0.088433
hog_101,0.137806,0.082758
hog_102,0.133195,0.079967
hog_103,0.136899,0.091182
hog_104,0.181407,0.101793
hog_105,0.150281,0.084584
hog_106,0.156051,0.08439
hog_107,0.154963,0.084355
hog_108,0.165318,0.088431
hog_109,0.143697,0.088616
hog_110,0.115844,0.076699
hog_111,0.112927,0.073904
hog_112,0.109922,0.081019
hog_113,0.157302,0.099167
hog_114,0.1169,0.080909
hog_115,0.120726,0.08062
hog_116,0.129828,0.08223
hog_117,0.14995,0.093229
hog_118,0.161905,0.089969
hog_119,0.128778,0.084411
hog_120,0.129354,0.084313
hog_121,0.122269,0.088851
hog_122,0.171741,0.098296
hog_123,0.123399,0.084522
hog_124,0.123748,0.081024
hog_125,0.133091,0.084908
hog_126,0.166052,0.090511
hog_127,0.152646,0.089473
hog_128,0.131963,0.081414
hog_129,0.131935,0.081191
hog_130,0.127368,0.084933
hog_131,0.159042,0.101003
hog_132,0.131898,0.08552
hog_133,0.140656,0.084616
hog_134,0.14036,0.085961
hog_135,0.158647,0.090795
hog_136,0.172277,0.087283
hog_137,0.14331,0.089694
hog_138,0.142016,0.087423
hog_139,0.136232,0.088355
hog_140,0.165272,0.099093
hog_141,0.136293,0.088059
hog_142,0.144977,0.08622
hog_143,0.151695,0.090871
hog_144,0.178992,0.086101
hog_145,0.132951,0.085464
hog_146,0.112377,0.083056
hog_147,0.112282,0.075456
hog_148,0.124635,0.0861
hog_149,0.160712,0.102263
hog_150,0.124165,0.083695
hog_151,0.127629,0.084995
hog_152,0.121504,0.084073
hog_153,0.139166,0.085676
hog_154,0.139931,0.09111
hog_155,0.118932,0.082614
hog_156,0.124201,0.079368
hog_157,0.14002,0.089977
hog_158,0.173131,0.100597
hog_159,0.139893,0.088281
hog_160,0.142853,0.085984
hog_161,0.139859,0.088671
hog_162,0.149764,0.091433
hog_163,0.152202,0.094733
hog_164,0.119609,0.081681
hog_165,0.118039,0.076934
hog_166,0.1318,0.086495
hog_167,0.167579,0.102203
hog_168,0.134545,0.08848
hog_169,0.136523,0.086966
hog_170,0.134816,0.084428
hog_171,0.156544,0.089339
hog_172,0.156957,0.092008
hog_173,0.125608,0.082096
hog_174,0.131782,0.08272
hog_175,0.140376,0.088279
hog_176,0.178099,0.099647
hog_177,0.148264,0.091011
hog_178,0.154481,0.088835
hog_179,0.157206,0.086531
hog_180,0.166098,0.092072
hog_181,0.139752,0.08823
hog_182,0.114181,0.076532
hog_183,0.112251,0.076225
hog_184,0.112697,0.082142
hog_185,0.155646,0.105668
hog_186,0.120072,0.080478
hog_187,0.120547,0.078835
hog_188,0.122982,0.081622
hog_189,0.140099,0.087886
hog_190,0.150694,0.090738
hog_191,0.128886,0.08153
hog_192,0.128939,0.079194
hog_193,0.131407,0.090957
hog_194,0.162168,0.100193
hog_195,0.134396,0.088322
hog_196,0.133195,0.084798
hog_197,0.131479,0.080002
hog_198,0.148055,0.092352
hog_199,0.15626,0.095562
hog_200,0.127423,0.081312
hog_201,0.126794,0.079008
hog_202,0.128074,0.087935
hog_203,0.159729,0.104712
hog_204,0.132593,0.085666
hog_205,0.134865,0.08279
hog_206,0.139204,0.086844
hog_207,0.158923,0.094505
hog_208,0.169816,0.097584
hog_209,0.139869,0.081817
hog_210,0.142555,0.082752
hog_211,0.142529,0.094114
hog_212,0.174869,0.102061
hog_213,0.143918,0.092465
hog_214,0.145555,0.086519
hog_215,0.150643,0.085422
hog_216,0.17222,0.098377
hog_217,0.137733,0.090025
hog_218,0.112584,0.077929
hog_219,0.10836,0.071807
hog_220,0.112228,0.078679
hog_221,0.150955,0.102868
hog_222,0.123657,0.079769
hog_223,0.122817,0.079904
hog_224,0.121718,0.080347
hog_225,0.141164,0.089586
hog_226,0.15469,0.089561
hog_227,0.12875,0.081663
hog_228,0.125668,0.080584
hog_229,0.126954,0.08987
hog_230,0.161585,0.108295
hog_231,0.129715,0.08397
hog_232,0.132385,0.082218
hog_233,0.134306,0.08391
hog_234,0.154565,0.089182
hog_235,0.15966,0.096074
hog_236,0.126488,0.085064
hog_237,0.125939,0.081161
hog_238,0.128055,0.08767
hog_239,0.168011,0.104732
hog_240,0.133611,0.084297
hog_241,0.131273,0.082523
hog_242,0.13292,0.08587
hog_243,0.157751,0.091966
hog_244,0.175597,0.09667
hog_245,0.143979,0.089165
hog_246,0.138874,0.085263
hog_247,0.141393,0.09654
hog_248,0.173768,0.108144
hog_249,0.140267,0.088749
hog_250,0.142834,0.085081
hog_251,0.150003,0.087436
hog_252,0.173061,0.094485
hog_253,0.144427,0.091814
hog_254,0.116195,0.080232
hog_255,0.112711,0.076318
hog_256,0.118122,0.083892
hog_257,0.150541,0.100453
hog_258,0.116914,0.079263
hog_259,0.123857,0.078678
hog_260,0.121923,0.079527
hog_261,0.140634,0.086833
hog_262,0.161866,0.091149
hog_263,0.125873,0.082256
hog_264,0.123774,0.080798
hog_265,0.125088,0.089793
hog_266,0.158585,0.100023
hog_267,0.132134,0.087989
hog_268,0.135767,0.084498
hog_269,0.131149,0.083299
hog_270,0.154594,0.086023
hog_271,0.159239,0.094933
hog_272,0.130351,0.083728
hog_273,0.124996,0.079281
hog_274,0.12872,0.090602
hog_275,0.162151,0.103349
hog_276,0.127399,0.085747
hog_277,0.137749,0.083859
hog_278,0.136549,0.084698
hog_279,0.158949,0.091756
hog_280,0.177504,0.09012
hog_281,0.143331,0.088623
hog_282,0.134969,0.081371
hog_283,0.139854,0.095352
hog_284,0.173962,0.102638
hog_285,0.139726,0.091999
hog_286,0.148094,0.084673
hog_287,0.146409,0.087393
hog_288,0.175435,0.088705
hog_289,0.138138,0.094775
hog_290,0.110894,0.08449
hog_291,0.106248,0.076733
hog_292,0.115919,0.086043
hog_293,0.157025,0.112215
hog_294,0.118596,0.087001
hog_295,0.120089,0.080418
hog_296,0.120125,0.086577
hog_297,0.14043,0.09371
hog_298,0.153377,0.100212
hog_299,0.128325,0.085936
hog_300,0.12322,0.080449
hog_301,0.13021,0.091577
hog_302,0.162916,0.10547
hog_303,0.130356,0.088326
hog_304,0.135844,0.084754
hog_305,0.136677,0.089895
hog_306,0.152329,0.098169
hog_307,0.148837,0.096746
hog_308,0.119066,0.085512
hog_309,0.115011,0.080246
hog_310,0.125131,0.089552
hog_311,0.165275,0.109513
hog_312,0.131317,0.089853
hog_313,0.133315,0.085404
hog_314,0.131069,0.087376
hog_315,0.147972,0.093369
hog_316,0.161129,0.097745
hog_317,0.139013,0.091092
hog_318,0.134208,0.087671
hog_319,0.140268,0.095344
hog_320,0.173309,0.103386
hog_321,0.14037,0.090738
hog_322,0.147712,0.087099
hog_323,0.156213,0.091636
hog_324,0.164469,0.094515
hog_325,0.133793,0.091851
hog_326,0.117614,0.081571
hog_327,0.11963,0.078552
hog_328,0.121873,0.085989
hog_329,0.152802,0.103364
hog_330,0.113764,0.078634
hog_331,0.120595,0.081309
hog_332,0.115291,0.0831
hog_333,0.12806,0.088272
hog_334,0.148608,0.096991
hog_335,0.124397,0.084482
hog_336,0.127237,0.081397
hog_337,0.13105,0.0898
hog_338,0.160252,0.102662
hog_339,0.134992,0.087848
hog_340,0.138166,0.086532
hog_341,0.134297,0.083418
hog_342,0.150162,0.090974
hog_343,0.150876,0.096127
hog_344,0.131933,0.082936
hog_345,0.131661,0.079979
hog_346,0.136625,0.088936
hog_347,0.165261,0.106152
hog_348,0.127933,0.084756
hog_349,0.135079,0.080921
hog_350,0.133822,0.089766
hog_351,0.144059,0.092136
hog_352,0.164147,0.096931
hog_353,0.142806,0.083619
hog_354,0.140964,0.084329
hog_355,0.144155,0.091725
hog_356,0.174833,0.100987
hog_357,0.15121,0.093943
hog_358,0.153239,0.087723
hog_359,0.151771,0.089041
hog_360,0.164062,0.09303
hog_361,0.140884,0.092264
hog_362,0.110811,0.077312
hog_363,0.113313,0.078459
hog_364,0.117078,0.084462
hog_365,0.158429,0.103377
hog_366,0.122414,0.082606
hog_367,0.118783,0.077326
hog_368,0.117947,0.079679
hog_369,0.140063,0.092915
hog_370,0.148036,0.092567
hog_371,0.124079,0.084802
hog_372,0.125501,0.081621
hog_373,0.13042,0.090316
hog_374,0.166703,0.104522
hog_375,0.139124,0.087991
hog_376,0.135183,0.085583
hog_377,0.135709,0.084035
hog_378,0.152069,0.095082
hog_379,0.153381,0.097694
hog_380,0.129385,0.085116
hog_381,0.127052,0.083479
hog_382,0.125627,0.089357
hog_383,0.162755,0.105344
hog_384,0.129912,0.08738
hog_385,0.131921,0.084968
hog_386,0.131503,0.083854
hog_387,0.154056,0.096609
hog_388,0.164265,0.099705
hog_389,0.13869,0.088307
hog_390,0.135954,0.083491
hog_391,0.138321,0.091944
hog_392,0.17279,0.104268
hog_393,0.146762,0.091326
hog_394,0.149335,0.088246
hog_395,0.145569,0.085458
hog_396,0.167038,0.096253
hog_397,0.136783,0.09111
hog_398,0.118235,0.081771
hog_399,0.115485,0.079682
hog_400,0.118244,0.085464
hog_401,0.149615,0.102695
hog_402,0.116591,0.077854
hog_403,0.12579,0.08366
hog_404,0.123926,0.079384
hog_405,0.139729,0.089824
hog_406,0.154276,0.090507
hog_407,0.128449,0.086676
hog_408,0.131105,0.081015
hog_409,0.1357,0.091218
hog_410,0.162418,0.103404
hog_411,0.129676,0.086922
hog_412,0.134924,0.087509
hog_413,0.132192,0.083077
hog_414,0.154079,0.089667
hog_415,0.15205,0.094014
hog_416,0.129757,0.083822
hog_417,0.127689,0.082131
hog_418,0.131337,0.089257
hog_419,0.162455,0.103607
hog_420,0.131041,0.084289
hog_421,0.137372,0.08317
hog_422,0.136939,0.081311
hog_423,0.154725,0.092557
hog_424,0.168849,0.091087
hog_425,0.135377,0.086872
hog_426,0.136671,0.081399
hog_427,0.14169,0.09311
hog_428,0.171537,0.102894
hog_429,0.14046,0.089824
hog_430,0.147989,0.087386
hog_431,0.148325,0.087721
hog_432,0.170723,0.091973
hog_433,0.146214,0.092989
hog_434,0.116854,0.08447
hog_435,0.110258,0.083754
hog_436,0.113377,0.08711
hog_437,0.145031,0.098414
hog_438,0.120604,0.084818
hog_439,0.126794,0.083199
hog_440,0.126584,0.083183
hog_441,0.144436,0.087742
hog_442,0.153083,0.093444
hog_443,0.132334,0.086174
hog_444,0.122827,0.081002
hog_445,0.128482,0.088655
hog_446,0.164913,0.099602
hog_447,0.140668,0.090174
hog_448,0.144854,0.086475
hog_449,0.140097,0.084664
hog_450,0.148153,0.089624
hog_451,0.152666,0.090774
hog_452,0.123068,0.080843
hog_453,0.121974,0.084495
hog_454,0.129547,0.092421
hog_455,0.174835,0.09387
hog_456,0.129498,0.086657
hog_457,0.134477,0.083659
hog_458,0.129135,0.081286
hog_459,0.153479,0.090874
hog_460,0.158497,0.092185
hog_461,0.137347,0.084966
hog_462,0.133392,0.082069
hog_463,0.140999,0.092607
hog_464,0.190637,0.089854
hog_465,0.147231,0.092517
hog_466,0.153098,0.084016
hog_467,0.143448,0.083199
hog_468,0.158076,0.090907
hog_469,0.135604,0.087757
hog_470,0.11619,0.0768
hog_471,0.115127,0.074955
hog_472,0.11852,0.081471
hog_473,0.152142,0.101396
hog_474,0.12381,0.082362
hog_475,0.124737,0.081905
hog_476,0.123404,0.084561
hog_477,0.136935,0.088749
hog_478,0.148522,0.088464
hog_479,0.128779,0.080008
hog_480,0.126141,0.078505
hog_481,0.133506,0.086152
hog_482,0.166516,0.098827
hog_483,0.142311,0.08688
hog_484,0.137336,0.086039
hog_485,0.134001,0.08669
hog_486,0.151929,0.088569
hog_487,0.147351,0.093176
hog_488,0.12777,0.082754
hog_489,0.129858,0.079233
hog_490,0.130188,0.084862
hog_491,0.180865,0.095992
hog_492,0.138103,0.084485
hog_493,0.142568,0.082212
hog_494,0.136018,0.084341
hog_495,0.151077,0.090275
hog_496,0.157641,0.094545
hog_497,0.136443,0.082675
hog_498,0.141059,0.087283
hog_499,0.138803,0.088668
hog_500,0.18978,0.089871
hog_501,0.154769,0.090689
hog_502,0.144657,0.083004
hog_503,0.141236,0.08403
hog_504,0.165819,0.092956
hog_505,0.142358,0.08809
hog_506,0.115651,0.076734
hog_507,0.115322,0.07768
hog_508,0.117191,0.077888
hog_509,0.149485,0.098342
hog_510,0.121434,0.084435
hog_511,0.121709,0.07959
hog_512,0.127066,0.082147
hog_513,0.143053,0.086412
hog_514,0.151373,0.090274
hog_515,0.131719,0.08304
hog_516,0.133819,0.080829
hog_517,0.133374,0.085934
hog_518,0.164083,0.099481
hog_519,0.137783,0.086454
hog_520,0.140617,0.084951
hog_521,0.143322,0.08935
hog_522,0.152045,0.090158
hog_523,0.152088,0.096082
hog_524,0.126353,0.084271
hog_525,0.129574,0.08393
hog_526,0.129636,0.086278
hog_527,0.18067,0.097249
hog_528,0.127588,0.088568
hog_529,0.126999,0.079707
hog_530,0.129594,0.08218
hog_531,0.152827,0.096788
hog_532,0.15998,0.094419
hog_533,0.133774,0.081896
hog_534,0.139478,0.084834
hog_535,0.140925,0.089048
hog_536,0.189281,0.093394
hog_537,0.144308,0.089396
hog_538,0.140865,0.079838
hog_539,0.147927,0.087
hog_540,0.162263,0.095645
hog_541,0.136309,0.091031
hog_542,0.115377,0.079917
hog_543,0.115771,0.076751
hog_544,0.116313,0.084433
hog_545,0.147547,0.099392
hog_546,0.115596,0.080701
hog_547,0.123436,0.079277
hog_548,0.126559,0.082607
hog_549,0.140627,0.088834
hog_550,0.155886,0.089856
hog_551,0.126106,0.081647
hog_552,0.127801,0.078206
hog_553,0.127117,0.08673
hog_554,0.157102,0.097048
hog_555,0.128198,0.087273
hog_556,0.135146,0.083163
hog_557,0.135679,0.082373
hog_558,0.161209,0.089381
hog_559,0.148797,0.092392
hog_560,0.134806,0.087604
hog_561,0.13346,0.083297
hog_562,0.129858,0.08685
hog_563,0.173357,0.095862
hog_564,0.126236,0.084624
hog_565,0.139939,0.084302
hog_566,0.141118,0.086879
hog_567,0.155198,0.089216
hog_568,0.16794,0.08954
hog_569,0.144044,0.089648
hog_570,0.143479,0.083551
hog_571,0.136921,0.092944
hog_572,0.182173,0.091616
hog_573,0.139025,0.091445
hog_574,0.146954,0.08663
hog_575,0.148995,0.089197
hog_576,0.172161,0.088376
