feature,mean,std
hog_394,0.133518,0.083814
hog_395,0.132417,0.084433
hog_396,0.165941,0.096135
hog_397,0.141772,0.097948
hog_398,0.115393,0.081039
hog_399,0.120881,0.08084
hog_400,0.122261,0.090278
hog_401,0.166061,0.105833
hog_402,0.111895,0.087998
hog_403,0.112165,0.079694
hog_404,0.105422,0.079435
hog_405,0.137664,0.09453
hog_406,0.160037,0.098251
hog_407,0.125854,0.084093
hog_408,0.129011,0.084782
hog_409,0.126376,0.09512
hog_410,0.174155,0.108912
hog_411,0.118299,0.089992
hog_412,0.119903,0.083172
hog_413,0.116169,0.081915
hog_414,0.158608,0.096595
hog_415,0.154264,0.099384
hog_416,0.128771,0.085214
hog_417,0.132722,0.084181
hog_418,0.131624,0.090989
hog_419,0.176898,0.105424
hog_420,0.126043,0.093191
hog_421,0.125872,0.086539
hog_422,0.116194,0.084019
hog_423,0.150022,0.097916
hog_424,0.170962,0.098661
hog_425,0.137021,0.091309
hog_426,0.141973,0.087951
hog_427,0.137962,0.097917
hog_428,0.185319,0.106131
hog_429,0.131209,0.091824
hog_430,0.13235,0.084491
hog_431,0.126337,0.086551
hog_432,0.166671,0.099741
hog_433,0.148557,0.098427
hog_434,0.110902,0.08347
hog_435,0.108239,0.082035
hog_436,0.107479,0.086325
hog_437,0.161767,0.112395
hog_438,0.11246,0.08587
hog_439,0.109745,0.076606
hog_440,0.109563,0.080646
hog_441,0.146278,0.096758
hog_442,0.158167,0.097753
hog_443,0.128887,0.090313
hog_444,0.126526,0.085137
hog_445,0.122265,0.090948
hog_446,0.176115,0.114275
hog_447,0.128552,0.095354
hog_448,0.126783,0.08228
hog_449,0.12774,0.086149
hog_450,0.158823,0.099716
hog_451,0.156137,0.093263
hog_452,0.124511,0.085437
hog_453,0.121579,0.083066
hog_454,0.121059,0.090819
hog_455,0.186521,0.107328
hog_456,0.11925,0.09033
hog_457,0.116583,0.081814
hog_458,0.117747,0.084601
hog_459,0.154537,0.09441
hog_460,0.161506,0.094567
hog_461,0.135255,0.088803
hog_462,0.135695,0.086813
hog_463,0.134966,0.092996
hog_464,0.202763,0.102452
hog_465,0.140228,0.095983
hog_466,0.135381,0.08572
hog_467,0.133464,0.089624
hog_468,0.163571,0.096873
hog_469,0.136114,0.094918
hog_470,0.105765,0.081337
hog_471,0.11022,0.077136
hog_472,0.114145,0.090888
hog_473,0.174088,0.112226
hog_474,0.115718,0.085956
hog_475,0.105667,0.072396
hog_476,0.10759,0.076422
hog_477,0.141542,0.097689
hog_478,0.149335,0.097615
hog_479,0.120551,0.085141
hog_480,0.127242,0.080454
hog_481,0.130734,0.092187
hog_482,0.190363,0.10819
hog_483,0.131141,0.091739
hog_484,0.125092,0.082814
hog_485,0.119097,0.081473
hog_486,0.150181,0.097222
hog_487,0.145874,0.097128
hog_488,0.116736,0.084853
hog_489,0.122155,0.080722
hog_490,0.128547,0.09386
hog_491,0.199384,0.103408
hog_492,0.123958,0.090794
hog_493,0.121268,0.076761
hog_494,0.120904,0.080852
hog_495,0.154906,0.100824
hog_496,0.161931,0.099241
hog_497,0.127703,0.086253
hog_498,0.133269,0.084722
hog_499,0.142985,0.099408
hog_500,0.211065,0.100053
hog_501,0.135616,0.091429
hog_502,0.135721,0.086907
hog_503,0.132928,0.086951
hog_504,0.167931,0.102505
hog_505,0.143674,0.098483
hog_506,0.113256,0.082753
hog_507,0.111006,0.077928
hog_508,0.113712,0.092212
hog_509,0.163465,0.107712
hog_510,0.114652,0.091808
hog_511,0.110015,0.079453
hog_512,0.104417,0.074379
hog_513,0.140272,0.094427
hog_514,0.157695,0.100215
hog_515,0.124854,0.085143
hog_516,0.122277,0.081378
hog_517,0.127551,0.094365
hog_518,0.177082,0.106974
hog_519,0.124643,0.094437
hog_520,0.125343,0.085039
hog_521,0.121583,0.082535
hog_522,0.155994,0.098365
hog_523,0.155948,0.102367
hog_524,0.121698,0.086401
hog_525,0.122438,0.079964
hog_526,0.124223,0.096604
hog_527,0.187801,0.101726
hog_528,0.12237,0.096999
hog_529,0.117934,0.081962
hog_530,0.114828,0.082339
hog_531,0.153576,0.102146
hog_532,0.166942,0.100354
hog_533,0.136616,0.089319
hog_534,0.136075,0.087169
hog_535,0.134474,0.096999
hog_536,0.199795,0.100587
hog_537,0.131564,0.097542
hog_538,0.136132,0.089988
hog_539,0.133243,0.085873
hog_540,0.162758,0.101239
hog_541,0.142663,0.097939
hog_542,0.112305,0.081486
hog_543,0.115862,0.081151
hog_544,0.119828,0.091492
hog_545,0.166757,0.110015
hog_546,0.111682,0.09143
hog_547,0.108604,0.080952
hog_548,0.105893,0.077038
hog_549,0.136182,0.096192
hog_550,0.160445,0.09694
hog_551,0.121254,0.085845
hog_552,0.12819,0.085283
hog_553,0.131144,0.097844
hog_554,0.182101,0.109391
hog_555,0.1214,0.092293
hog_556,0.122114,0.085633
hog_557,0.116862,0.081943
hog_558,0.155274,0.095585
hog_559,0.155129,0.099128
hog_560,0.122965,0.089499
hog_561,0.122661,0.083914
hog_562,0.123508,0.093376
hog_563,0.190154,0.105129
hog_564,0.119991,0.092616
hog_565,0.119071,0.082407
hog_566,0.117939,0.084453
hog_567,0.150527,0.099038
hog_568,0.169314,0.098667
hog_569,0.12716,0.090895
hog_570,0.130475,0.086762
hog_571,0.135383,0.099653
hog_572,0.204847,0.102094
hog_573,0.129419,0.092574
hog_574,0.130529,0.08703
hog_575,0.126278,0.086474
hog_576,0.168456,0.097113
