feature,mean,std
hog_287,0.139745,0.084682
hog_288,0.148076,0.081038
hog_289,0.117975,0.078444
hog_290,0.114615,0.077159
hog_291,0.129351,0.085762
hog_292,0.145697,0.088558
hog_293,0.174038,0.09891
hog_294,0.154719,0.092208
hog_295,0.137882,0.089396
hog_296,0.116709,0.081462
hog_297,0.116647,0.078152
hog_298,0.118968,0.081323
hog_299,0.123914,0.079364
hog_300,0.134438,0.088122
hog_301,0.138935,0.089936
hog_302,0.15804,0.090545
hog_303,0.14324,0.082329
hog_304,0.136887,0.086159
hog_305,0.124602,0.082267
hog_306,0.11762,0.080436
hog_307,0.131551,0.078975
hog_308,0.129641,0.081069
hog_309,0.141649,0.085147
hog_310,0.152951,0.086428
hog_311,0.186269,0.095202
hog_312,0.173222,0.094607
hog_313,0.158469,0.099759
hog_314,0.13481,0.085715
hog_315,0.130166,0.079983
hog_316,0.129925,0.083818
hog_317,0.134697,0.084077
hog_318,0.146522,0.089371
hog_319,0.150756,0.087965
hog_320,0.173767,0.090656
hog_321,0.165925,0.089424
hog_322,0.159184,0.092376
hog_323,0.142872,0.085677
hog_324,0.132131,0.082159
hog_325,0.132528,0.08171
hog_326,0.125208,0.081679
hog_327,0.130659,0.085934
hog_328,0.119538,0.080984
hog_329,0.131532,0.08629
hog_330,0.122329,0.08129
hog_331,0.135968,0.091207
hog_332,0.132074,0.083011
hog_333,0.134498,0.081866
hog_334,0.145531,0.085631
hog_335,0.144725,0.088341
hog_336,0.146121,0.091349
hog_337,0.130226,0.084414
hog_338,0.135755,0.083834
hog_339,0.126928,0.084541
hog_340,0.136658,0.092025
hog_341,0.136764,0.084806
hog_342,0.139623,0.08328
hog_343,0.147168,0.081002
hog_344,0.146278,0.084949
hog_345,0.148816,0.08716
hog_346,0.135586,0.080773
hog_347,0.148457,0.09715
hog_348,0.13668,0.084737
hog_349,0.146266,0.092031
hog_350,0.146175,0.086452
hog_351,0.151062,0.085329
hog_352,0.159495,0.085102
hog_353,0.15824,0.087701
hog_354,0.160777,0.090072
hog_355,0.147021,0.083725
hog_356,0.157095,0.089384
hog_357,0.148475,0.084539
hog_358,0.150769,0.092879
hog_359,0.156131,0.085447
hog_360,0.15947,0.088224
hog_361,0.128983,0.084827
hog_362,0.135988,0.084823
hog_363,0.133601,0.086878
hog_364,0.121633,0.079275
hog_365,0.133551,0.08891
hog_366,0.116768,0.078405
hog_367,0.121011,0.086224
hog_368,0.115204,0.078861
hog_369,0.123379,0.079956
hog_370,0.145443,0.089662
hog_371,0.147811,0.085468
hog_372,0.151662,0.091618
hog_373,0.143388,0.0852
hog_374,0.155673,0.091474
hog_375,0.134288,0.086947
hog_376,0.13927,0.090855
hog_377,0.129904,0.085746
hog_378,0.135708,0.084899
hog_379,0.145831,0.084715
hog_380,0.151871,0.088753
hog_381,0.150934,0.086824
hog_382,0.138353,0.086907
hog_383,0.143882,0.089632
hog_384,0.128658,0.083127
hog_385,0.137187,0.09135
hog_386,0.133285,0.089103
hog_387,0.140395,0.08349
hog_388,0.159289,0.091398
hog_389,0.16356,0.090614
hog_390,0.171859,0.105156
hog_391,0.158387,0.094401
hog_392,0.162841,0.093387
hog_393,0.138831,0.088153
hog_394,0.144951,0.091729
hog_395,0.135327,0.08609
hog_396,0.150275,0.088433
hog_397,0.1193,0.084204
hog_398,0.129269,0.08581
hog_399,0.138798,0.08744
hog_400,0.139171,0.080779
hog_401,0.145856,0.089449
hog_402,0.123664,0.081027
hog_403,0.113521,0.085012
hog_404,0.104764,0.077968
hog_405,0.10445,0.076505
hog_406,0.141472,0.08069
hog_407,0.137112,0.086471
hog_408,0.149297,0.086825
hog_409,0.16169,0.089185
hog_410,0.177937,0.095617
hog_411,0.149326,0.088608
hog_412,0.136107,0.092158
hog_413,0.122616,0.085518
hog_414,0.13483,0.08131
hog_415,0.128971,0.082977
hog_416,0.141719,0.087632
hog_417,0.152073,0.091151
hog_418,0.151744,0.087184
hog_419,0.153868,0.091139
hog_420,0.132578,0.083592
hog_421,0.12455,0.089183
hog_422,0.117651,0.080059
hog_423,0.11337,0.078935
hog_424,0.161681,0.080814
hog_425,0.154825,0.090776
hog_426,0.16783,0.095119
hog_427,0.170203,0.092472
hog_428,0.182476,0.093437
hog_429,0.15668,0.089908
hog_430,0.14888,0.092156
hog_431,0.137951,0.085945
hog_432,0.147987,0.078738
hog_433,0.126597,0.078248
hog_434,0.113134,0.076991
hog_435,0.119987,0.08603
hog_436,0.118236,0.07534
hog_437,0.143533,0.089947
hog_438,0.140862,0.083992
hog_439,0.151293,0.093142
hog_440,0.136243,0.08113
hog_441,0.133148,0.082222
hog_442,0.13129,0.083975
hog_443,0.126488,0.086565
hog_444,0.128001,0.092343
hog_445,0.122317,0.0807
hog_446,0.139013,0.087296
hog_447,0.138671,0.084602
hog_448,0.148793,0.094496
hog_449,0.144255,0.086088
hog_450,0.138901,0.083684
hog_451,0.144742,0.082472
hog_452,0.128656,0.081327
hog_453,0.132811,0.087958
hog_454,0.127241,0.07559
hog_455,0.162283,0.083206
hog_456,0.14517,0.083795
hog_457,0.162751,0.093462
hog_458,0.156003,0.088242
hog_459,0.158453,0.088195
hog_460,0.154217,0.088205
hog_461,0.141932,0.087468
hog_462,0.13589,0.090359
hog_463,0.126963,0.079808
hog_464,0.165461,0.082399
hog_465,0.151283,0.086587
hog_466,0.165476,0.096457
hog_467,0.173656,0.093685
hog_468,0.169509,0.088897
hog_469,0.137544,0.079307
hog_470,0.131391,0.082749
hog_471,0.125108,0.083443
hog_472,0.107233,0.077515
hog_473,0.111713,0.080979
hog_474,0.104748,0.072505
hog_475,0.125886,0.08424
hog_476,0.13243,0.085436
hog_477,0.138232,0.078833
hog_478,0.157908,0.085874
hog_479,0.150519,0.08961
hog_480,0.136651,0.087476
hog_481,0.116797,0.079644
hog_482,0.122453,0.084927
hog_483,0.114118,0.077708
hog_484,0.128502,0.085723
hog_485,0.135752,0.083761
hog_486,0.153477,0.084366
hog_487,0.181613,0.09046
hog_488,0.159446,0.085989
hog_489,0.140063,0.08728
hog_490,0.114032,0.079077
hog_491,0.143868,0.079789
hog_492,0.113238,0.074924
hog_493,0.141003,0.091639
hog_494,0.15828,0.089563
hog_495,0.183405,0.093475
hog_496,0.191586,0.093985
hog_497,0.171722,0.086113
hog_498,0.152077,0.089137
hog_499,0.125754,0.082604
hog_500,0.157013,0.082041
hog_501,0.125324,0.080424
hog_502,0.143574,0.087298
hog_503,0.166412,0.087341
hog_504,0.193138,0.092914
hog_505,0.148997,0.08362
hog_506,0.144809,0.083947
hog_507,0.131305,0.084086
hog_508,0.114019,0.077754
hog_509,0.115255,0.082175
hog_510,0.103778,0.078903
hog_511,0.11149,0.085751
hog_512,0.112378,0.077126
hog_513,0.134004,0.082631
hog_514,0.156745,0.087069
hog_515,0.159425,0.087243
hog_516,0.147783,0.09011
hog_517,0.130169,0.084592
hog_518,0.12499,0.081299
hog_519,0.11337,0.080987
hog_520,0.122092,0.087476
hog_521,0.126342,0.07988
hog_522,0.140887,0.082235
hog_523,0.184233,0.098604
hog_524,0.170162,0.087546
hog_525,0.144307,0.085076
hog_526,0.128811,0.083073
hog_527,0.148002,0.083749
hog_528,0.114948,0.081747
hog_529,0.121254,0.085166
hog_530,0.132139,0.082317
hog_531,0.167643,0.092726
hog_532,0.190215,0.093183
hog_533,0.185805,0.086855
hog_534,0.168126,0.091524
hog_535,0.142469,0.087096
hog_536,0.160812,0.081417
hog_537,0.123453,0.082505
hog_538,0.13644,0.089867
hog_539,0.146979,0.082534
hog_540,0.17827,0.08775
hog_541,0.131536,0.077168
hog_542,0.143479,0.087083
hog_543,0.146015,0.087505
hog_544,0.125226,0.079601
hog_545,0.124617,0.083722
hog_546,0.10761,0.071486
hog_547,0.115013,0.085788
hog_548,0.118595,0.083343
hog_549,0.118673,0.077308
hog_550,0.151936,0.078134
hog_551,0.15124,0.081063
hog_552,0.161436,0.087759
hog_553,0.150032,0.086
hog_554,0.145066,0.088279
hog_555,0.126933,0.0802
hog_556,0.128296,0.083908
hog_557,0.126083,0.081935
hog_558,0.138457,0.073939
hog_559,0.162526,0.086015
hog_560,0.164997,0.088246
hog_561,0.1608,0.086479
hog_562,0.135423,0.079995
hog_563,0.155018,0.081917
hog_564,0.119181,0.077283
hog_565,0.130457,0.087078
hog_566,0.140726,0.085634
hog_567,0.148054,0.086423
hog_568,0.169945,0.081522
hog_569,0.168613,0.08739
hog_570,0.172072,0.089776
hog_571,0.157257,0.087386
hog_572,0.172449,0.083206
hog_573,0.135753,0.079549
hog_574,0.141845,0.085955
hog_575,0.144689,0.085932
hog_576,0.158925,0.080636
