feature,mean,std
v_mean,142.884171,49.444569
h_std,19.911905,21.422228
s_std,19.918844,15.894226
v_std,28.05583,18.833403
hog_1,0.144114,0.090307
hog_2,0.119791,0.081878
hog_3,0.117602,0.076536
hog_4,0.115269,0.085594
hog_5,0.157385,0.10468
hog_6,0.113612,0.083597
hog_7,0.121226,0.083708
hog_8,0.117682,0.082862
hog_9,0.145392,0.088448
hog_10,0.155225,0.094293
hog_11,0.133108,0.084295
hog_12,0.133234,0.083078
hog_13,0.12748,0.088558
hog_14,0.170737,0.102119
hog_15,0.120902,0.083921
hog_16,0.130592,0.081918
hog_17,0.131062,0.086888
hog_18,0.150675,0.09369
hog_19,0.162057,0.094558
hog_20,0.134549,0.088961
hog_21,0.129423,0.081092
hog_22,0.124224,0.089973
hog_23,0.158018,0.107383
hog_24,0.121025,0.085762
hog_25,0.124746,0.082257
hog_26,0.126243,0.084168
hog_27,0.160078,0.093337
hog_28,0.171796,0.09605
hog_29,0.150896,0.089574
hog_30,0.148646,0.088251
hog_31,0.139264,0.091062
hog_32,0.169596,0.106525
hog_33,0.12996,0.086007
hog_34,0.142187,0.08684
hog_35,0.145948,0.088566
hog_36,0.169498,0.093734
hog_37,0.144406,0.090729
hog_38,0.121686,0.080392
hog_39,0.115338,0.076601
hog_40,0.113611,0.084011
hog_41,0.15727,0.098777
hog_42,0.108646,0.077582
hog_43,0.114539,0.080409
hog_44,0.118801,0.082404
hog_45,0.141578,0.086749
hog_46,0.160326,0.090737
hog_47,0.135405,0.084209
hog_48,0.125084,0.080576
hog_49,0.122895,0.085714
hog_50,0.1709,0.101842
hog_51,0.126766,0.089511
hog_52,0.134281,0.082925
hog_53,0.136473,0.086648
hog_54,0.156912,0.088392
hog_55,0.160395,0.091089
hog_56,0.135292,0.084333
hog_57,0.130536,0.081415
hog_58,0.126628,0.085044
hog_59,0.161503,0.097853
hog_60,0.12261,0.084485
hog_61,0.130536,0.082726
hog_62,0.136746,0.084904
hog_63,0.161822,0.089667
hog_64,0.173126,0.091289
hog_65,0.151218,0.088388
hog_66,0.143386,0.085179
hog_67,0.136117,0.092312
hog_68,0.173558,0.100692
hog_69,0.139086,0.092865
hog_70,0.143059,0.085841
hog_71,0.147916,0.089172
hog_72,0.174179,0.089515
hog_73,0.145507,0.088023
hog_74,0.120376,0.078392
hog_75,0.114913,0.074618
hog_76,0.109875,0.075117
hog_77,0.150783,0.090948
hog_78,0.113479,0.077533
hog_79,0.119591,0.078192
hog_80,0.129481,0.079783
hog_81,0.146267,0.088116
hog_82,0.162716,0.090485
hog_83,0.139648,0.086998
hog_84,0.132923,0.084976
hog_85,0.125383,0.087273
hog_86,0.163154,0.091304
hog_87,0.119997,0.082078
hog_88,0.128988,0.079453
hog_89,0.137357,0.086743
hog_90,0.159311,0.089096
hog_91,0.162064,0.093052
hog_92,0.139826,0.080427
hog_93,0.130118,0.08069
hog_94,0.125778,0.081247
hog_95,0.155737,0.096943
hog_96,0.131663,0.087583
hog_97,0.134377,0.081528
hog_98,0.140281,0.082248
hog_99,0.16029,0.089236
hog_100,0.179974,0.093426
hog_101,0.151902,0.083045
hog_102,0.144659,0.084913
hog_103,0.139043,0.092582
hog_104,0.164836,0.09718
hog_105,0.13678,0.08908
hog_106,0.143281,0.083643
hog_107,0.148089,0.08417
hog_108,0.178,0.090843
hog_109,0.151829,0.092879
hog_110,0.127234,0.079872
hog_111,0.117664,0.076198
hog_112,0.115267,0.081148
hog_113,0.160622,0.096942
hog_114,0.110689,0.07981
hog_115,0.113013,0.078538
hog_116,0.11732,0.07768
hog_117,0.145586,0.089925
hog_118,0.169362,0.092351
hog_119,0.131107,0.082036
hog_120,0.120725,0.079087
hog_121,0.123109,0.087093
hog_122,0.170819,0.095095
hog_123,0.121232,0.085777
hog_124,0.123475,0.081901
hog_125,0.129395,0.081974
hog_126,0.167304,0.09056
hog_127,0.168135,0.090784
hog_128,0.144857,0.085017
hog_129,0.133227,0.078539
hog_130,0.12764,0.085183
hog_131,0.158349,0.098997
hog_132,0.123809,0.083604
hog_133,0.13042,0.080203
hog_134,0.133413,0.079549
hog_135,0.162594,0.091962
hog_136,0.18714,0.089609
hog_137,0.151015,0.08647
hog_138,0.141016,0.082144
hog_139,0.131404,0.086699
hog_140,0.1654,0.095972
hog_141,0.133887,0.085598
hog_142,0.140927,0.082984
hog_143,0.145269,0.083502
hog_144,0.183285,0.090794
hog_145,0.149967,0.091842
hog_146,0.120922,0.079221
hog_147,0.117513,0.078429
hog_148,0.11606,0.084627
hog_149,0.147987,0.099747
hog_150,0.110458,0.082196
hog_151,0.113067,0.077565
hog_152,0.117271,0.079078
hog_153,0.151609,0.092622
hog_154,0.163092,0.091588
hog_155,0.13865,0.083711
hog_156,0.133152,0.08072
hog_157,0.125472,0.084822
hog_158,0.162542,0.100752
hog_159,0.12423,0.085697
hog_160,0.129263,0.079638
hog_161,0.129672,0.077178
hog_162,0.158696,0.089909
hog_163,0.167487,0.091191
hog_164,0.136606,0.082283
hog_165,0.135507,0.083281
hog_166,0.127459,0.086342
hog_167,0.156873,0.098929
hog_168,0.121347,0.086741
hog_169,0.129579,0.082154
hog_170,0.132388,0.082923
hog_171,0.163202,0.092061
hog_172,0.175571,0.092747
hog_173,0.152409,0.086414
hog_174,0.146375,0.085345
hog_175,0.138676,0.086937
hog_176,0.171248,0.098134
hog_177,0.136595,0.089557
hog_178,0.144658,0.082745
hog_179,0.1484,0.084141
hog_180,0.17297,0.091027
hog_181,0.150676,0.088846
hog_182,0.127698,0.083708
hog_183,0.11867,0.077712
hog_184,0.109196,0.078538
hog_185,0.136975,0.093635
hog_186,0.113158,0.077776
hog_187,0.120104,0.079586
hog_188,0.123565,0.078781
hog_189,0.151183,0.087945
hog_190,0.16222,0.090866
hog_191,0.140458,0.0845
hog_192,0.13294,0.0801
hog_193,0.1274,0.085721
hog_194,0.156231,0.10323
hog_195,0.129936,0.087833
hog_196,0.131422,0.078584
hog_197,0.138972,0.084596
hog_198,0.160524,0.088761
hog_199,0.161685,0.089521
hog_200,0.13953,0.086363
hog_201,0.131358,0.080209
hog_202,0.119452,0.080387
hog_203,0.153666,0.090496
hog_204,0.127841,0.081552
hog_205,0.133594,0.081618
hog_206,0.137903,0.083178
hog_207,0.15928,0.084311
hog_208,0.175186,0.089866
hog_209,0.156588,0.084122
hog_210,0.148298,0.082795
hog_211,0.13905,0.087136
hog_212,0.171156,0.10049
hog_213,0.141977,0.091647
hog_214,0.150491,0.085179
hog_215,0.150735,0.084836
hog_216,0.169789,0.087515
hog_217,0.14367,0.088679
hog_218,0.127635,0.084312
hog_219,0.124826,0.081994
hog_220,0.11633,0.079967
hog_221,0.142618,0.094035
hog_222,0.113367,0.081243
hog_223,0.120592,0.081959
hog_224,0.121217,0.080394
hog_225,0.143119,0.087188
hog_226,0.159403,0.089768
hog_227,0.139613,0.087503
hog_228,0.129574,0.081816
hog_229,0.127078,0.085138
hog_230,0.158171,0.097581
hog_231,0.129868,0.089028
hog_232,0.137489,0.083978
hog_233,0.143141,0.085675
hog_234,0.160785,0.088689
hog_235,0.154498,0.088021
hog_236,0.139952,0.084608
hog_237,0.138146,0.082216
hog_238,0.126955,0.083923
hog_239,0.157379,0.093506
hog_240,0.129845,0.086009
hog_241,0.135995,0.085381
hog_242,0.133451,0.083308
hog_243,0.150849,0.085162
hog_244,0.171048,0.093704
hog_245,0.150303,0.083919
hog_246,0.14345,0.08065
hog_247,0.136896,0.0875
hog_248,0.168017,0.093925
hog_249,0.144116,0.092312
hog_250,0.147525,0.084776
hog_251,0.152967,0.083518
hog_252,0.170967,0.089194
hog_253,0.157397,0.088977
hog_254,0.130473,0.082508
hog_255,0.119293,0.076976
hog_256,0.109438,0.079238
hog_257,0.137688,0.092826
hog_258,0.110658,0.082555
hog_259,0.120604,0.07926
hog_260,0.125838,0.079311
hog_261,0.155174,0.088372
hog_262,0.172721,0.088631
hog_263,0.135521,0.081338
hog_264,0.131128,0.080964
hog_265,0.12569,0.084818
hog_266,0.152516,0.097117
hog_267,0.121467,0.085588
hog_268,0.124975,0.077126
hog_269,0.130029,0.080839
hog_270,0.168491,0.088532
hog_271,0.167665,0.092196
hog_272,0.139264,0.083261
hog_273,0.130612,0.077979
hog_274,0.123997,0.086013
hog_275,0.157724,0.09621
hog_276,0.124735,0.08368
hog_277,0.135871,0.083814
hog_278,0.13932,0.084287
hog_279,0.164985,0.0882
hog_280,0.184889,0.089697
hog_281,0.149624,0.082669
hog_282,0.138986,0.080252
hog_283,0.134226,0.0886
hog_284,0.169732,0.097603
hog_285,0.133019,0.088177
hog_286,0.141621,0.082546
hog_287,0.144838,0.08367
hog_288,0.182334,0.089089
hog_289,0.151907,0.090144
hog_290,0.120891,0.082491
hog_291,0.119725,0.078698
hog_292,0.114603,0.08304
hog_293,0.144204,0.1018
hog_294,0.10978,0.080339
hog_295,0.118651,0.074729
hog_296,0.121343,0.08279
hog_297,0.147761,0.088941
hog_298,0.16244,0.091384
hog_299,0.135358,0.082891
hog_300,0.134627,0.080015
hog_301,0.122054,0.08212
hog_302,0.157131,0.10246
hog_303,0.122318,0.084351
hog_304,0.131432,0.083823
hog_305,0.134772,0.087068
hog_306,0.159397,0.091648
hog_307,0.166216,0.094408
hog_308,0.134162,0.086034
hog_309,0.134334,0.080162
hog_310,0.121554,0.084052
hog_311,0.157592,0.101971
hog_312,0.125348,0.085872
hog_313,0.130227,0.078705
hog_314,0.133112,0.082725
hog_315,0.16253,0.091568
hog_316,0.172328,0.092896
hog_317,0.153726,0.088499
hog_318,0.151395,0.083628
hog_319,0.137424,0.084468
hog_320,0.170857,0.101601
hog_321,0.139992,0.089497
hog_322,0.143282,0.08416
hog_323,0.145232,0.083396
hog_324,0.173147,0.092798
hog_325,0.148469,0.088478
hog_326,0.124193,0.081079
hog_327,0.120279,0.074603
hog_328,0.114934,0.080559
hog_329,0.143776,0.098086
hog_330,0.112061,0.08125
hog_331,0.1204,0.079365
hog_332,0.128821,0.081523
hog_333,0.144778,0.090412
hog_334,0.162586,0.088779
hog_335,0.142671,0.085759
hog_336,0.136865,0.083741
hog_337,0.12856,0.084378
hog_338,0.158861,0.097555
hog_339,0.126858,0.086093
hog_340,0.133227,0.081072
hog_341,0.14474,0.083412
hog_342,0.158692,0.089824
hog_343,0.160418,0.091771
hog_344,0.136239,0.084208
hog_345,0.13409,0.081713
hog_346,0.128218,0.087795
hog_347,0.153209,0.1002
hog_348,0.117686,0.084939
hog_349,0.126472,0.08015
hog_350,0.136765,0.08144
hog_351,0.156434,0.091026
hog_352,0.17255,0.091385
hog_353,0.151066,0.084223
hog_354,0.1485,0.087128
hog_355,0.142352,0.089078
hog_356,0.166943,0.096723
hog_357,0.136544,0.088395
hog_358,0.141862,0.084616
hog_359,0.151543,0.085525
hog_360,0.169736,0.090858
hog_361,0.146652,0.084351
hog_362,0.129224,0.078905
hog_363,0.124213,0.076435
hog_364,0.114412,0.078664
hog_365,0.148558,0.091374
hog_366,0.114713,0.07737
hog_367,0.119775,0.075248
hog_368,0.123199,0.076766
hog_369,0.145008,0.08487
hog_370,0.159165,0.088834
hog_371,0.139766,0.082374
hog_372,0.136235,0.081244
hog_373,0.125431,0.083029
hog_374,0.16194,0.093717
hog_375,0.130474,0.086799
hog_376,0.135732,0.081586
hog_377,0.13615,0.081207
hog_378,0.15761,0.08918
hog_379,0.161545,0.086693
hog_380,0.146327,0.084396
hog_381,0.137684,0.077409
hog_382,0.127046,0.08166
hog_383,0.158045,0.093534
hog_384,0.127028,0.084999
hog_385,0.13392,0.080205
hog_386,0.136873,0.081404
hog_387,0.159991,0.088367
hog_388,0.174588,0.091775
hog_389,0.154639,0.087665
hog_390,0.150167,0.081056
hog_391,0.13729,0.082738
hog_392,0.167643,0.094907
hog_393,0.139999,0.089268
hog_394,0.148476,0.083187
hog_395,0.149779,0.083913
hog_396,0.171777,0.09139
hog_397,0.147093,0.090504
hog_398,0.122139,0.079967
hog_399,0.118769,0.072685
hog_400,0.115121,0.078699
hog_401,0.142698,0.096078
hog_402,0.115019,0.080235
hog_403,0.119243,0.076759
hog_404,0.128702,0.082936
hog_405,0.151112,0.092302
hog_406,0.164276,0.090412
hog_407,0.136754,0.085014
hog_408,0.135513,0.082053
hog_409,0.133474,0.086283
hog_410,0.157783,0.098984
hog_411,0.126016,0.086599
hog_412,0.125386,0.081654
hog_413,0.133445,0.085995
hog_414,0.162332,0.087092
hog_415,0.160015,0.09271
hog_416,0.138348,0.085922
hog_417,0.136558,0.080923
hog_418,0.127457,0.086967
hog_419,0.1565,0.098928
hog_420,0.12404,0.084324
hog_421,0.128782,0.080793
hog_422,0.140109,0.085414
hog_423,0.161559,0.090896
hog_424,0.178188,0.086946
hog_425,0.150296,0.083596
hog_426,0.147604,0.083381
hog_427,0.140047,0.089418
hog_428,0.164948,0.098015
hog_429,0.139364,0.089665
hog_430,0.13739,0.082408
hog_431,0.142548,0.084856
hog_432,0.176047,0.086614
hog_433,0.149653,0.087037
hog_434,0.126248,0.080795
hog_435,0.123864,0.079629
hog_436,0.120776,0.080825
hog_437,0.148244,0.101124
hog_438,0.110485,0.079975
hog_439,0.117064,0.074903
hog_440,0.115558,0.078613
hog_441,0.146558,0.09052
hog_442,0.155802,0.087312
hog_443,0.13831,0.084432
hog_444,0.138965,0.082895
hog_445,0.133766,0.089896
hog_446,0.16312,0.100411
hog_447,0.127823,0.084156
hog_448,0.134531,0.077133
hog_449,0.133891,0.081927
hog_450,0.155715,0.089897
hog_451,0.165239,0.08947
hog_452,0.135093,0.084
hog_453,0.131914,0.082799
hog_454,0.126603,0.08597
hog_455,0.173674,0.093879
hog_456,0.120908,0.082615
hog_457,0.128948,0.08141
hog_458,0.129489,0.081658
hog_459,0.159869,0.089017
hog_460,0.166663,0.091707
hog_461,0.139433,0.081036
hog_462,0.142648,0.082353
hog_463,0.136602,0.090855
hog_464,0.189924,0.093666
hog_465,0.13963,0.091877
hog_466,0.147315,0.081655
hog_467,0.146607,0.086838
hog_468,0.166183,0.091378
hog_469,0.150939,0.084906
hog_470,0.129601,0.082626
hog_471,0.123833,0.077912
hog_472,0.115898,0.077581
hog_473,0.145962,0.094252
hog_474,0.112795,0.082218
hog_475,0.114005,0.074183
hog_476,0.119817,0.076462
hog_477,0.14902,0.086926
hog_478,0.165588,0.083923
hog_479,0.142204,0.083154
hog_480,0.139232,0.080294
hog_481,0.130373,0.084391
hog_482,0.16259,0.099338
hog_483,0.12526,0.086963
hog_484,0.124875,0.079663
hog_485,0.129301,0.079135
hog_486,0.160856,0.085488
hog_487,0.161094,0.092389
hog_488,0.140014,0.085655
hog_489,0.13486,0.080796
hog_490,0.126159,0.086175
hog_491,0.17094,0.092624
hog_492,0.126644,0.087609
hog_493,0.129135,0.080666
hog_494,0.13187,0.085905
hog_495,0.159371,0.091461
hog_496,0.174477,0.089862
hog_497,0.149891,0.082574
hog_498,0.148114,0.0834
hog_499,0.13733,0.088214
hog_500,0.186616,0.094233
hog_501,0.135128,0.087427
hog_502,0.137675,0.084371
hog_503,0.140774,0.084287
hog_504,0.170731,0.087554
hog_505,0.150883,0.088097
hog_506,0.126729,0.081592
hog_507,0.118947,0.078466
hog_508,0.111021,0.07969
hog_509,0.138541,0.09071
hog_510,0.11107,0.079429
hog_511,0.123934,0.080749
hog_512,0.127768,0.077546
hog_513,0.147869,0.085496
hog_514,0.16687,0.087359
hog_515,0.144687,0.084676
hog_516,0.138674,0.079318
hog_517,0.127346,0.085633
hog_518,0.153752,0.098283
hog_519,0.119481,0.080671
hog_520,0.131399,0.07666
hog_521,0.138961,0.080585
hog_522,0.163174,0.087733
hog_523,0.161444,0.091787
hog_524,0.13392,0.082661
hog_525,0.130935,0.078916
hog_526,0.126146,0.087763
hog_527,0.173694,0.09045
hog_528,0.126858,0.085537
hog_529,0.131973,0.081403
hog_530,0.132358,0.080998
hog_531,0.160502,0.090205
hog_532,0.17536,0.089265
hog_533,0.151246,0.081646
hog_534,0.14559,0.080769
hog_535,0.136187,0.089818
hog_536,0.189787,0.090953
hog_537,0.136463,0.084638
hog_538,0.143104,0.078848
hog_539,0.146688,0.080873
hog_540,0.174175,0.088398
hog_541,0.144568,0.084171
hog_542,0.124743,0.077299
hog_543,0.13052,0.082433
hog_544,0.122646,0.083188
hog_545,0.146319,0.094228
hog_546,0.113151,0.080109
hog_547,0.12292,0.079129
hog_548,0.131186,0.084905
hog_549,0.146239,0.088373
hog_550,0.162917,0.085711
hog_551,0.136185,0.079343
hog_552,0.138594,0.083745
hog_553,0.133569,0.087418
hog_554,0.155547,0.096231
hog_555,0.119401,0.083521
hog_556,0.133259,0.077873
hog_557,0.139513,0.08262
hog_558,0.167849,0.086995
hog_559,0.155489,0.088135
hog_560,0.132426,0.074087
hog_561,0.139316,0.082885
hog_562,0.134855,0.09137
hog_563,0.176407,0.089433
hog_564,0.122912,0.082322
hog_565,0.126691,0.079114
hog_566,0.132469,0.084888
hog_567,0.150627,0.090898
hog_568,0.171483,0.088688
hog_569,0.141072,0.080862
hog_570,0.144659,0.082409
hog_571,0.13854,0.087648
hog_572,0.182255,0.089341
hog_573,0.135595,0.087718
hog_574,0.141407,0.079078
hog_575,0.143523,0.086679
hog_576,0.176312,0.093276
